2026-09-25 12:25:22.034 | ==============================================================================
2026-09-25 12:25:22.034 | CASO leaderless x C0_perda_0.10: topologia nominal, canal probabilistico com perda 0.10 por mensagem
2026-09-25 12:25:22.034 | Grafo nominal: (1,2) (2,3) (3,4) (4,5) (5,6) (2,5) | agentes: 1(816) 2(824) 3(828) 4(830) 5(850) 6(832)
2026-09-25 12:25:22.035 | [t=00:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:22.036 | [t=01:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:22.037 | [t=02:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:22.039 | [t=03:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:22.040 | [t=04:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:22.042 | [t=05:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:22.043 | [t=06:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:22.044 | [t_sim=07:00:00.000 k=000] MSG #0000001 1(816) -> 2(824) stNum=1 sqNum=0 | rho=0.000000 V=1.056254 pu | ENTREGUE
2026-09-25 12:25:22.163 | [t_sim=08:00:04.200 k=021] MSG #0002105 3(828) -> 2(824) stNum=176 sqNum=0 | rho=0.379347 V=1.052900 pu | ENTREGUE
2026-09-25 12:25:22.163 | [t_sim=08:00:04.200 k=021] MSG #0002106 3(828) -> 4(830) stNum=176 sqNum=0 | rho=0.379347 V=1.052900 pu | ENTREGUE
2026-09-25 12:25:22.163 | [t_sim=08:00:04.200 k=021] MSG #0002107 4(830) -> 3(828) stNum=176 sqNum=0 | rho=0.333802 V=1.050270 pu | ENTREGUE
2026-09-25 12:25:22.163 | [t_sim=08:00:04.200 k=021] MSG #0002108 4(830) -> 5(850) stNum=176 sqNum=0 | rho=0.333802 V=1.050270 pu | ENTREGUE
2026-09-25 12:25:22.163 | [t_sim=08:00:04.200 k=021] MSG #0002109 5(850) -> 4(830) stNum=176 sqNum=0 | rho=0.341492 V=1.053713 pu | ENTREGUE
2026-09-25 12:25:22.163 | [t_sim=08:00:04.200 k=021] MSG #0002110 5(850) -> 6(832) stNum=176 sqNum=0 | rho=0.341492 V=1.053713 pu | ENTREGUE
2026-09-25 12:25:22.163 | [t_sim=08:00:04.200 k=021] MSG #0002111 5(850) -> 2(824) stNum=176 sqNum=0 | rho=0.341492 V=1.053713 pu | ENTREGUE
2026-09-25 12:25:22.163 | [t_sim=08:00:04.200 k=021] MSG #0002112 6(832) -> 5(850) stNum=176 sqNum=0 | rho=0.262798 V=1.044948 pu | ENTREGUE
2026-09-25 12:25:22.163 | [t_sim=08:00:04.200 k=021] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:22.163 | [t_sim=08:00:04.400 k=022] MSG #0002113 1(816) -> 2(824) stNum=177 sqNum=0 | rho=0.455074 V=1.053558 pu | ENTREGUE
2026-09-25 12:25:22.163 | [t_sim=08:00:04.400 k=022] MSG #0002114 2(824) -> 1(816) stNum=177 sqNum=0 | rho=0.401974 V=1.052842 pu | ENTREGUE
2026-09-25 12:25:22.163 | [t_sim=08:00:04.400 k=022] MSG #0002115 2(824) -> 3(828) stNum=177 sqNum=0 | rho=0.401974 V=1.052842 pu | ENTREGUE
2026-09-25 12:25:22.163 | [t_sim=08:00:04.400 k=022] MSG #0002116 2(824) -> 5(850) stNum=177 sqNum=0 | rho=0.401974 V=1.052842 pu | ENTREGUE
2026-09-25 12:25:22.163 | [t_sim=08:00:04.400 k=022] MSG #0002117 3(828) -> 2(824) stNum=177 sqNum=0 | rho=0.386478 V=1.052749 pu | ENTREGUE
2026-09-25 12:25:22.163 | [t_sim=08:00:04.400 k=022] MSG #0002118 3(828) -> 4(830) stNum=177 sqNum=0 | rho=0.386478 V=1.052749 pu | ENTREGUE
2026-09-25 12:25:22.163 | [t_sim=08:00:04.400 k=022] MSG #0002119 4(830) -> 3(828) stNum=177 sqNum=0 | rho=0.341285 V=1.050103 pu | ENTREGUE
2026-09-25 12:25:22.163 | [t_sim=08:00:04.400 k=022] MSG #0002120 4(830) -> 5(850) stNum=177 sqNum=0 | rho=0.341285 V=1.050103 pu | ENTREGUE
2026-09-25 12:25:22.163 | [t_sim=08:00:04.400 k=022] MSG #0002121 5(850) -> 4(830) stNum=177 sqNum=0 | rho=0.348878 V=1.053577 pu | ENTREGUE
2026-09-25 12:25:22.163 | [t_sim=08:00:04.400 k=022] MSG #0002122 5(850) -> 6(832) stNum=177 sqNum=0 | rho=0.348878 V=1.053577 pu | ENTREGUE
2026-09-25 12:25:22.163 | [t_sim=08:00:04.400 k=022] MSG #0002123 5(850) -> 2(824) stNum=177 sqNum=0 | rho=0.348878 V=1.053577 pu | ENTREGUE
2026-09-25 12:25:22.163 | [t_sim=08:00:04.400 k=022] MSG #0002124 6(832) -> 5(850) stNum=177 sqNum=0 | rho=0.274440 V=1.044763 pu | ENTREGUE
2026-09-25 12:25:22.163 | [t_sim=08:00:04.400 k=022] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:22.164 | [t_sim=08:00:04.600 k=023] MSG #0002125 1(816) -> 2(824) stNum=178 sqNum=0 | rho=0.462951 V=1.053413 pu | ENTREGUE
2026-09-25 12:25:22.164 | [t_sim=08:00:04.600 k=023] MSG #0002126 2(824) -> 1(816) stNum=178 sqNum=0 | rho=0.410100 V=1.052682 pu | ENTREGUE
2026-09-25 12:25:22.164 | [t_sim=08:00:04.600 k=023] MSG #0002127 2(824) -> 3(828) stNum=178 sqNum=0 | rho=0.410100 V=1.052682 pu | ENTREGUE
2026-09-25 12:25:22.164 | [t_sim=08:00:04.600 k=023] MSG #0002128 2(824) -> 5(850) stNum=178 sqNum=0 | rho=0.410100 V=1.052682 pu | ENTREGUE
2026-09-25 12:25:22.164 | [t_sim=08:00:04.600 k=023] MSG #0002129 3(828) -> 2(824) stNum=178 sqNum=0 | rho=0.392964 V=1.052589 pu | ENTREGUE
2026-09-25 12:25:22.164 | [t_sim=08:00:04.600 k=023] MSG #0002130 3(828) -> 4(830) stNum=178 sqNum=0 | rho=0.392964 V=1.052589 pu | ENTREGUE
2026-09-25 12:25:22.164 | [t_sim=08:00:04.600 k=023] MSG #0002131 4(830) -> 3(828) stNum=178 sqNum=0 | rho=0.348177 V=1.049927 pu | ENTREGUE
2026-09-25 12:25:22.164 | [t_sim=08:00:04.600 k=023] MSG #0002132 4(830) -> 5(850) stNum=178 sqNum=0 | rho=0.348177 V=1.049927 pu | ENTREGUE
2026-09-25 12:25:22.164 | [t_sim=08:00:04.600 k=023] MSG #0002133 5(850) -> 4(830) stNum=178 sqNum=0 | rho=0.357689 V=1.053432 pu | ENTREGUE
2026-09-25 12:25:22.164 | [t_sim=08:00:04.600 k=023] MSG #0002134 5(850) -> 6(832) stNum=178 sqNum=0 | rho=0.357689 V=1.053432 pu | ENTREGUE
2026-09-25 12:25:22.164 | [t_sim=08:00:04.600 k=023] MSG #0002135 5(850) -> 2(824) stNum=178 sqNum=0 | rho=0.357689 V=1.053432 pu | ENTREGUE
2026-09-25 12:25:22.164 | [t_sim=08:00:04.600 k=023] MSG #0002136 6(832) -> 5(850) stNum=178 sqNum=0 | rho=0.285615 V=1.044571 pu | ENTREGUE
2026-09-25 12:25:22.164 | [t_sim=08:00:04.600 k=023] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:22.165 | [t_sim=08:00:04.800 k=024] MSG #0002137 1(816) -> 2(824) stNum=179 sqNum=0 | rho=0.469852 V=1.053286 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:04.800 k=024] MSG #0002138 2(824) -> 1(816) stNum=179 sqNum=0 | rho=0.416867 V=1.052543 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:04.800 k=024] MSG #0002139 2(824) -> 3(828) stNum=179 sqNum=0 | rho=0.416867 V=1.052543 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:04.800 k=024] MSG #0002140 2(824) -> 5(850) stNum=179 sqNum=0 | rho=0.416867 V=1.052543 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:04.800 k=024] MSG #0002141 3(828) -> 2(824) stNum=179 sqNum=0 | rho=0.398797 V=1.052449 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:04.800 k=024] MSG #0002142 3(828) -> 4(830) stNum=179 sqNum=0 | rho=0.398797 V=1.052449 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:04.800 k=024] MSG #0002143 4(830) -> 3(828) stNum=179 sqNum=0 | rho=0.354677 V=1.049773 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:04.800 k=024] MSG #0002144 4(830) -> 5(850) stNum=179 sqNum=0 | rho=0.354677 V=1.049773 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:04.800 k=024] MSG #0002145 5(850) -> 4(830) stNum=179 sqNum=0 | rho=0.363681 V=1.053306 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:04.800 k=024] MSG #0002146 5(850) -> 6(832) stNum=179 sqNum=0 | rho=0.363681 V=1.053306 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:04.800 k=024] MSG #0002147 5(850) -> 2(824) stNum=179 sqNum=0 | rho=0.363681 V=1.053306 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:04.800 k=024] MSG #0002148 6(832) -> 5(850) stNum=179 sqNum=0 | rho=0.296159 V=1.044400 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:04.800 k=024] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:22.165 | [t_sim=08:00:05.000 k=025] MSG #0002149 1(816) -> 2(824) stNum=180 sqNum=0 | rho=0.476326 V=1.053159 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:05.000 k=025] MSG #0002150 2(824) -> 1(816) stNum=180 sqNum=0 | rho=0.423416 V=1.052403 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:05.000 k=025] MSG #0002151 2(824) -> 3(828) stNum=180 sqNum=0 | rho=0.423416 V=1.052403 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:05.000 k=025] MSG #0002152 2(824) -> 5(850) stNum=180 sqNum=0 | rho=0.423416 V=1.052403 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:05.000 k=025] MSG #0002153 3(828) -> 2(824) stNum=180 sqNum=0 | rho=0.404488 V=1.052308 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:05.000 k=025] MSG #0002154 3(828) -> 4(830) stNum=180 sqNum=0 | rho=0.404488 V=1.052308 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:05.000 k=025] MSG #0002155 4(830) -> 3(828) stNum=180 sqNum=0 | rho=0.361560 V=1.049617 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:05.000 k=025] MSG #0002156 4(830) -> 5(850) stNum=180 sqNum=0 | rho=0.361560 V=1.049617 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:05.000 k=025] MSG #0002157 5(850) -> 4(830) stNum=180 sqNum=0 | rho=0.370999 V=1.053179 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:05.000 k=025] MSG #0002158 5(850) -> 6(832) stNum=180 sqNum=0 | rho=0.370999 V=1.053179 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:05.000 k=025] MSG #0002159 5(850) -> 2(824) stNum=180 sqNum=0 | rho=0.370999 V=1.053179 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:05.000 k=025] MSG #0002160 6(832) -> 5(850) stNum=180 sqNum=0 | rho=0.306414 V=1.044230 pu | ENTREGUE
2026-09-25 12:25:22.165 | [t_sim=08:00:05.000 k=025] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:22.166 | [t_sim=08:00:05.200 k=026] MSG #0002161 1(816) -> 2(824) stNum=181 sqNum=0 | rho=0.481085 V=1.053052 pu | ENTREGUE
2026-09-25 12:25:22.166 | [t_sim=08:00:05.200 k=026] MSG #0002162 2(824) -> 1(816) stNum=181 sqNum=0 | rho=0.428140 V=1.052285 pu | ENTREGUE
2026-09-25 12:25:22.166 | [t_sim=08:00:05.200 k=026] MSG #0002163 2(824) -> 3(828) stNum=181 sqNum=0 | rho=0.428140 V=1.052285 pu | ENTREGUE
2026-09-25 12:25:22.166 | [t_sim=08:00:05.200 k=026] MSG #0002164 2(824) -> 5(850) stNum=181 sqNum=0 | rho=0.428140 V=1.052285 pu | ENTREGUE
2026-09-25 12:25:22.166 | [t_sim=08:00:05.200 k=026] MSG #0002165 3(828) -> 2(824) stNum=181 sqNum=0 | rho=0.408706 V=1.052190 pu | ENTREGUE
2026-09-25 12:25:22.166 | [t_sim=08:00:05.200 k=026] MSG #0002166 3(828) -> 4(830) stNum=181 sqNum=0 | rho=0.408706 V=1.052190 pu | ENTREGUE
2026-09-25 12:25:22.166 | [t_sim=08:00:05.200 k=026] MSG #0002167 4(830) -> 3(828) stNum=181 sqNum=0 | rho=0.367148 V=1.049486 pu | ENTREGUE
2026-09-25 12:25:22.166 | [t_sim=08:00:05.200 k=026] MSG #0002168 4(830) -> 5(850) stNum=181 sqNum=0 | rho=0.367148 V=1.049486 pu | ENTREGUE
2026-09-25 12:25:22.166 | [t_sim=08:00:05.200 k=026] MSG #0002169 5(850) -> 4(830) stNum=181 sqNum=0 | rho=0.379347 V=1.053072 pu | ENTREGUE
2026-09-25 12:25:22.166 | [t_sim=08:00:05.200 k=026] MSG #0002170 5(850) -> 6(832) stNum=181 sqNum=0 | rho=0.379347 V=1.053072 pu | ENTREGUE
2026-09-25 12:25:22.166 | [t_sim=08:00:05.200 k=026] MSG #0002171 5(850) -> 2(824) stNum=181 sqNum=0 | rho=0.379347 V=1.053072 pu | ENTREGUE
2026-09-25 12:25:22.166 | [t_sim=08:00:05.200 k=026] MSG #0002172 6(832) -> 5(850) stNum=181 sqNum=0 | rho=0.315958 V=1.044084 pu | ENTREGUE
2026-09-25 12:25:22.166 | [t_sim=08:00:05.200 k=026] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:22.166 | [t_sim=08:00:05.400 k=027] MSG #0002173 1(816) -> 2(824) stNum=182 sqNum=0 | rho=0.486732 V=1.052936 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.400 k=027] MSG #0002174 2(824) -> 1(816) stNum=182 sqNum=0 | rho=0.434132 V=1.052158 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.400 k=027] MSG #0002175 2(824) -> 3(828) stNum=182 sqNum=0 | rho=0.434132 V=1.052158 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.400 k=027] MSG #0002176 2(824) -> 5(850) stNum=182 sqNum=0 | rho=0.434132 V=1.052158 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.400 k=027] MSG #0002177 3(828) -> 2(824) stNum=182 sqNum=0 | rho=0.414248 V=1.052061 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.400 k=027] MSG #0002178 3(828) -> 4(830) stNum=182 sqNum=0 | rho=0.414248 V=1.052061 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.400 k=027] MSG #0002179 4(830) -> 3(828) stNum=182 sqNum=0 | rho=0.374013 V=1.049345 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.400 k=027] MSG #0002180 4(830) -> 5(850) stNum=182 sqNum=0 | rho=0.374013 V=1.049345 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.400 k=027] MSG #0002181 5(850) -> 4(830) stNum=182 sqNum=0 | rho=0.386934 V=1.052957 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.400 k=027] MSG #0002182 5(850) -> 6(832) stNum=182 sqNum=0 | rho=0.386934 V=1.052957 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.400 k=027] MSG #0002183 5(850) -> 2(824) stNum=182 sqNum=0 | rho=0.386934 V=1.052957 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.400 k=027] MSG #0002184 6(832) -> 5(850) stNum=182 sqNum=0 | rho=0.323912 V=1.043931 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.400 k=027] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:22.167 | [t_sim=08:00:05.600 k=028] MSG #0002185 1(816) -> 2(824) stNum=183 sqNum=0 | rho=0.491645 V=1.052826 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.600 k=028] MSG #0002186 2(824) -> 1(816) stNum=183 sqNum=0 | rho=0.439378 V=1.052037 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.600 k=028] MSG #0002187 2(824) -> 3(828) stNum=183 sqNum=0 | rho=0.439378 V=1.052037 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.600 k=028] MSG #0002188 2(824) -> 5(850) stNum=183 sqNum=0 | rho=0.439378 V=1.052037 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.600 k=028] MSG #0002189 3(828) -> 2(824) stNum=183 sqNum=0 | rho=0.419020 V=1.051939 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.600 k=028] MSG #0002190 3(828) -> 4(830) stNum=183 sqNum=0 | rho=0.419020 V=1.051939 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.600 k=028] MSG #0002191 4(830) -> 3(828) stNum=183 sqNum=0 | rho=0.380684 V=1.049209 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.600 k=028] MSG #0002192 4(830) -> 5(850) stNum=183 sqNum=0 | rho=0.380684 V=1.049209 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.600 k=028] MSG #0002193 5(850) -> 4(830) stNum=183 sqNum=0 | rho=0.393458 V=1.052847 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.600 k=028] MSG #0002194 5(850) -> 6(832) stNum=183 sqNum=0 | rho=0.393458 V=1.052847 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.600 k=028] MSG #0002195 5(850) -> 2(824) stNum=183 sqNum=0 | rho=0.393458 V=1.052847 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.600 k=028] MSG #0002196 6(832) -> 5(850) stNum=183 sqNum=0 | rho=0.333151 V=1.043782 pu | ENTREGUE
2026-09-25 12:25:22.167 | [t_sim=08:00:05.600 k=028] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:22.168 | [t_sim=08:00:05.800 k=029] MSG #0002197 1(816) -> 2(824) stNum=184 sqNum=0 | rho=0.496188 V=1.052719 pu | ENTREGUE
2026-09-25 12:25:22.168 | [t_sim=08:00:05.800 k=029] MSG #0002198 2(824) -> 1(816) stNum=184 sqNum=0 | rho=0.444524 V=1.051919 pu | ENTREGUE
2026-09-25 12:25:22.168 | [t_sim=08:00:05.800 k=029] MSG #0002199 2(824) -> 3(828) stNum=184 sqNum=0 | rho=0.444524 V=1.051919 pu | ENTREGUE
2026-09-25 12:25:22.168 | [t_sim=08:00:05.800 k=029] MSG #0002200 2(824) -> 5(850) stNum=184 sqNum=0 | rho=0.444524 V=1.051919 pu | ENTREGUE
2026-09-25 12:25:22.168 | [t_sim=08:00:05.800 k=029] MSG #0002201 3(828) -> 2(824) stNum=184 sqNum=0 | rho=0.423735 V=1.051821 pu | ENTREGUE
2026-09-25 12:25:22.168 | [t_sim=08:00:05.800 k=029] MSG #0002202 3(828) -> 4(830) stNum=184 sqNum=0 | rho=0.423735 V=1.051821 pu | ENTREGUE
2026-09-25 12:25:22.168 | [t_sim=08:00:05.800 k=029] MSG #0002203 4(830) -> 3(828) stNum=184 sqNum=0 | rho=0.387320 V=1.049078 pu | ENTREGUE
2026-09-25 12:25:22.168 | [t_sim=08:00:05.800 k=029] MSG #0002204 4(830) -> 5(850) stNum=184 sqNum=0 | rho=0.387320 V=1.049078 pu | ENTREGUE
2026-09-25 12:25:22.168 | [t_sim=08:00:05.800 k=029] MSG #0002205 5(850) -> 4(830) stNum=184 sqNum=0 | rho=0.399641 V=1.052741 pu | ENTREGUE
2026-09-25 12:25:22.168 | [t_sim=08:00:05.800 k=029] MSG #0002206 5(850) -> 6(832) stNum=184 sqNum=0 | rho=0.399641 V=1.052741 pu | ENTREGUE
2026-09-25 12:25:22.168 | [t_sim=08:00:05.800 k=029] MSG #0002207 5(850) -> 2(824) stNum=184 sqNum=0 | rho=0.399641 V=1.052741 pu | ENTREGUE
2026-09-25 12:25:22.168 | [t_sim=08:00:05.800 k=029] MSG #0002208 6(832) -> 5(850) stNum=184 sqNum=0 | rho=0.342115 V=1.043636 pu | ENTREGUE
2026-09-25 12:25:22.168 | [t_sim=08:00:05.800 k=029] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:22.168 | [t_sim=08:00:06.000 k=030] MSG #0002209 1(816) -> 2(824) stNum=185 sqNum=0 | rho=0.500315 V=1.052621 pu | ENTREGUE
2026-09-25 12:25:22.168 | [t_sim=08:00:06.000 k=030] MSG #0002210 2(824) -> 1(816) stNum=185 sqNum=0 | rho=0.449210 V=1.051811 pu | ENTREGUE
2026-09-25 12:25:22.168 | [t_sim=08:00:06.000 k=030] MSG #0002211 2(824) -> 3(828) stNum=185 sqNum=0 | rho=0.449210 V=1.051811 pu | ENTREGUE
2026-09-25 12:25:22.169 | [t_sim=08:00:06.000 k=030] MSG #0002212 2(824) -> 5(850) stNum=185 sqNum=0 | rho=0.449210 V=1.051811 pu | ENTREGUE
2026-09-25 12:25:22.169 | [t_sim=08:00:06.000 k=030] MSG #0002213 3(828) -> 2(824) stNum=185 sqNum=0 | rho=0.428273 V=1.051712 pu | ENTREGUE
2026-09-25 12:25:22.169 | [t_sim=08:00:06.000 k=030] MSG #0002214 3(828) -> 4(830) stNum=185 sqNum=0 | rho=0.428273 V=1.051712 pu | ENTREGUE
2026-09-25 12:25:22.169 | [t_sim=08:00:06.000 k=030] MSG #0002215 4(830) -> 3(828) stNum=185 sqNum=0 | rho=0.392831 V=1.048957 pu | ENTREGUE
2026-09-25 12:25:22.169 | [t_sim=08:00:06.000 k=030] MSG #0002216 4(830) -> 5(850) stNum=185 sqNum=0 | rho=0.392831 V=1.048957 pu | ENTREGUE
2026-09-25 12:25:22.169 | [t_sim=08:00:06.000 k=030] MSG #0002217 5(850) -> 4(830) stNum=185 sqNum=0 | rho=0.405728 V=1.052643 pu | ENTREGUE
2026-09-25 12:25:22.169 | [t_sim=08:00:06.000 k=030] MSG #0002218 5(850) -> 6(832) stNum=185 sqNum=0 | rho=0.405728 V=1.052643 pu | ENTREGUE
2026-09-25 12:25:22.169 | [t_sim=08:00:06.000 k=030] MSG #0002219 5(850) -> 2(824) stNum=185 sqNum=0 | rho=0.405728 V=1.052643 pu | ENTREGUE
2026-09-25 12:25:22.169 | [t_sim=08:00:06.000 k=030] MSG #0002220 6(832) -> 5(850) stNum=185 sqNum=0 | rho=0.350672 V=1.043503 pu | ENTREGUE
2026-09-25 12:25:22.169 | [t_sim=08:00:06.000 k=030] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:22.169 | [t_sim=08:00:06.200 k=031] MSG #0002221 1(816) -> 2(824) stNum=186 sqNum=0 | rho=0.504122 V=1.052524 pu | ENTREGUE
2026-09-25 12:25:22.169 | [t_sim=08:00:06.200 k=031] MSG #0002222 2(824) -> 1(816) stNum=186 sqNum=0 | rho=0.453586 V=1.051704 pu | ENTREGUE
2026-09-25 12:25:22.169 | [t_sim=08:00:06.200 k=031] MSG #0002223 2(824) -> 3(828) stNum=186 sqNum=0 | rho=0.453586 V=1.051704 pu | ENTREGUE
2026-09-25 12:25:22.169 | [t_sim=08:00:06.200 k=031] MSG #0002224 2(824) -> 5(850) stNum=186 sqNum=0 | rho=0.453586 V=1.051704 pu | ENTREGUE
2026-09-25 12:25:22.169 | [t_sim=08:00:06.200 k=031] MSG #0002225 3(828) -> 2(824) stNum=186 sqNum=0 | rho=0.432718 V=1.051605 pu | ENTREGUE
2026-09-25 12:25:22.169 | [t_sim=08:00:06.200 k=031] MSG #0002226 3(828) -> 4(830) stNum=186 sqNum=0 | rho=0.432718 V=1.051605 pu | ENTREGUE
2026-09-25 12:25:22.169 | [t_sim=08:00:06.200 k=031] MSG #0002227 4(830) -> 3(828) stNum=186 sqNum=0 | rho=0.399117 V=1.048837 pu | ENTREGUE
2026-09-25 12:25:22.169 | [t_sim=08:00:06.200 k=031] MSG #0002228 4(830) -> 5(850) stNum=186 sqNum=0 | rho=0.399117 V=1.048837 pu | ENTREGUE
2026-09-25 12:25:22.169 | [t_sim=08:00:06.200 k=031] MSG #0002229 5(850) -> 4(830) stNum=186 sqNum=0 | rho=0.411740 V=1.052547 pu | ENTREGUE
2026-09-25 12:25:22.169 | [t_sim=08:00:06.200 k=031] MSG #0002230 5(850) -> 6(832) stNum=186 sqNum=0 | rho=0.411740 V=1.052547 pu | ENTREGUE
