2026-09-25 12:25:04.532 | ==============================================================================
2026-09-25 12:25:04.532 | CASO leader_follower x C1: perda do enlace (2,5), grafo conexo
2026-09-25 12:25:04.532 | Grafo nominal: (1,2) (2,3) (3,4) (4,5) (5,6) (2,5) | agentes: 1(816) 2(824) 3(828) 4(830) 5(850) 6(832)
2026-09-25 12:25:04.532 | FALHA PERMANENTE (o dia todo): enlace(s) fora = (2,5)
2026-09-25 12:25:04.534 | [t=00:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:04.536 | [t=01:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:04.538 | [t=02:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:04.539 | [t=03:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:04.540 | [t=04:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:04.542 | [t=05:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:04.543 | [t=06:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:04.544 | [t_sim=07:00:00.000 k=000] MSG #0000001 1(816) -> 2(824) stNum=1 sqNum=0 | rho=0.000000 V=1.056254 pu | ENTREGUE
2026-09-25 12:25:04.871 | [t_sim=08:00:23.400 k=117] MSG #0005165 3(828) -> 2(824) stNum=431 sqNum=0 | rho=0.472027 V=1.050793 pu | ENTREGUE
2026-09-25 12:25:04.871 | [t_sim=08:00:23.400 k=117] MSG #0005166 3(828) -> 4(830) stNum=431 sqNum=0 | rho=0.472027 V=1.050793 pu | ENTREGUE
2026-09-25 12:25:04.871 | [t_sim=08:00:23.400 k=117] MSG #0005167 4(830) -> 3(828) stNum=431 sqNum=0 | rho=0.430667 V=1.047974 pu | ENTREGUE
2026-09-25 12:25:04.871 | [t_sim=08:00:23.400 k=117] MSG #0005168 4(830) -> 5(850) stNum=431 sqNum=0 | rho=0.430667 V=1.047974 pu | ENTREGUE
2026-09-25 12:25:04.871 | [t_sim=08:00:23.400 k=117] MSG #0005169 5(850) -> 4(830) stNum=431 sqNum=0 | rho=0.401154 V=1.051816 pu | ENTREGUE
2026-09-25 12:25:04.871 | [t_sim=08:00:23.400 k=117] MSG #0005170 5(850) -> 6(832) stNum=431 sqNum=0 | rho=0.401154 V=1.051816 pu | ENTREGUE
2026-09-25 12:25:04.871 | [t_sim=08:00:23.400 k=117] MSG #0005171 5(850) -> 2(824) stNum=431 sqNum=0 | rho=0.401154 V=1.051816 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-25 12:25:04.871 | [t_sim=08:00:23.400 k=117] MSG #0005172 6(832) -> 5(850) stNum=431 sqNum=0 | rho=0.385801 V=1.042468 pu | ENTREGUE
2026-09-25 12:25:04.871 | [t_sim=08:00:23.400 k=117] enlaces 5/6 | perdidos: (2,5) | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.268 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:4 6:5 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:04.871 | [t_sim=08:00:23.600 k=118] MSG #0005173 1(816) -> 2(824) stNum=432 sqNum=0 | rho=0.576399 V=1.051764 pu | ENTREGUE
2026-09-25 12:25:04.871 | [t_sim=08:00:23.600 k=118] MSG #0005174 2(824) -> 1(816) stNum=432 sqNum=0 | rho=0.522703 V=1.050866 pu | ENTREGUE
2026-09-25 12:25:04.871 | [t_sim=08:00:23.600 k=118] MSG #0005175 2(824) -> 3(828) stNum=432 sqNum=0 | rho=0.522703 V=1.050866 pu | ENTREGUE
2026-09-25 12:25:04.871 | [t_sim=08:00:23.600 k=118] MSG #0005176 2(824) -> 5(850) stNum=432 sqNum=0 | rho=0.522703 V=1.050866 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-25 12:25:04.871 | [t_sim=08:00:23.600 k=118] MSG #0005177 3(828) -> 2(824) stNum=432 sqNum=0 | rho=0.473454 V=1.050764 pu | ENTREGUE
2026-09-25 12:25:04.871 | [t_sim=08:00:23.600 k=118] MSG #0005178 3(828) -> 4(830) stNum=432 sqNum=0 | rho=0.473454 V=1.050764 pu | ENTREGUE
2026-09-25 12:25:04.871 | [t_sim=08:00:23.600 k=118] MSG #0005179 4(830) -> 3(828) stNum=432 sqNum=0 | rho=0.432642 V=1.047941 pu | ENTREGUE
2026-09-25 12:25:04.871 | [t_sim=08:00:23.600 k=118] MSG #0005180 4(830) -> 5(850) stNum=432 sqNum=0 | rho=0.432642 V=1.047941 pu | ENTREGUE
2026-09-25 12:25:04.872 | [t_sim=08:00:23.600 k=118] MSG #0005181 5(850) -> 4(830) stNum=432 sqNum=0 | rho=0.403514 V=1.051790 pu | ENTREGUE
2026-09-25 12:25:04.872 | [t_sim=08:00:23.600 k=118] MSG #0005182 5(850) -> 6(832) stNum=432 sqNum=0 | rho=0.403514 V=1.051790 pu | ENTREGUE
2026-09-25 12:25:04.872 | [t_sim=08:00:23.600 k=118] MSG #0005183 5(850) -> 2(824) stNum=432 sqNum=0 | rho=0.403514 V=1.051790 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-25 12:25:04.872 | [t_sim=08:00:23.600 k=118] MSG #0005184 6(832) -> 5(850) stNum=432 sqNum=0 | rho=0.388360 V=1.042431 pu | ENTREGUE
2026-09-25 12:25:04.872 | [t_sim=08:00:23.600 k=118] enlaces 5/6 | perdidos: (2,5) | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.268 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:4 6:5 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:04.872 | [t_sim=08:00:23.800 k=119] MSG #0005185 1(816) -> 2(824) stNum=433 sqNum=0 | rho=0.576400 V=1.051739 pu | ENTREGUE
2026-09-25 12:25:04.872 | [t_sim=08:00:23.800 k=119] MSG #0005186 2(824) -> 1(816) stNum=433 sqNum=0 | rho=0.523444 V=1.050838 pu | ENTREGUE
2026-09-25 12:25:04.872 | [t_sim=08:00:23.800 k=119] MSG #0005187 2(824) -> 3(828) stNum=433 sqNum=0 | rho=0.523444 V=1.050838 pu | ENTREGUE
2026-09-25 12:25:04.872 | [t_sim=08:00:23.800 k=119] MSG #0005188 2(824) -> 5(850) stNum=433 sqNum=0 | rho=0.523444 V=1.050838 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-25 12:25:04.872 | [t_sim=08:00:23.800 k=119] MSG #0005189 3(828) -> 2(824) stNum=433 sqNum=0 | rho=0.474860 V=1.050736 pu | ENTREGUE
2026-09-25 12:25:04.872 | [t_sim=08:00:23.800 k=119] MSG #0005190 3(828) -> 4(830) stNum=433 sqNum=0 | rho=0.474860 V=1.050736 pu | ENTREGUE
2026-09-25 12:25:04.872 | [t_sim=08:00:23.800 k=119] MSG #0005191 4(830) -> 3(828) stNum=433 sqNum=0 | rho=0.434589 V=1.047909 pu | ENTREGUE
2026-09-25 12:25:04.872 | [t_sim=08:00:23.800 k=119] MSG #0005192 4(830) -> 5(850) stNum=433 sqNum=0 | rho=0.434589 V=1.047909 pu | ENTREGUE
2026-09-25 12:25:04.872 | [t_sim=08:00:23.800 k=119] MSG #0005193 5(850) -> 4(830) stNum=433 sqNum=0 | rho=0.405843 V=1.051765 pu | ENTREGUE
2026-09-25 12:25:04.872 | [t_sim=08:00:23.800 k=119] MSG #0005194 5(850) -> 6(832) stNum=433 sqNum=0 | rho=0.405843 V=1.051765 pu | ENTREGUE
2026-09-25 12:25:04.872 | [t_sim=08:00:23.800 k=119] MSG #0005195 5(850) -> 2(824) stNum=433 sqNum=0 | rho=0.405843 V=1.051765 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-25 12:25:04.872 | [t_sim=08:00:23.800 k=119] MSG #0005196 6(832) -> 5(850) stNum=433 sqNum=0 | rho=0.390886 V=1.042395 pu | ENTREGUE
2026-09-25 12:25:04.872 | [t_sim=08:00:23.800 k=119] enlaces 5/6 | perdidos: (2,5) | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.268 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:4 6:5 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:04.873 | [t_sim=08:00:24.000 k=120] MSG #0005197 1(816) -> 2(824) stNum=434 sqNum=0 | rho=0.576399 V=1.051714 pu | ENTREGUE
2026-09-25 12:25:04.873 | [t_sim=08:00:24.000 k=120] MSG #0005198 2(824) -> 1(816) stNum=434 sqNum=0 | rho=0.524173 V=1.050811 pu | ENTREGUE
2026-09-25 12:25:04.873 | [t_sim=08:00:24.000 k=120] MSG #0005199 2(824) -> 3(828) stNum=434 sqNum=0 | rho=0.524173 V=1.050811 pu | ENTREGUE
2026-09-25 12:25:04.873 | [t_sim=08:00:24.000 k=120] MSG #0005200 2(824) -> 5(850) stNum=434 sqNum=0 | rho=0.524173 V=1.050811 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-25 12:25:04.873 | [t_sim=08:00:24.000 k=120] MSG #0005201 3(828) -> 2(824) stNum=434 sqNum=0 | rho=0.476246 V=1.050708 pu | ENTREGUE
2026-09-25 12:25:04.873 | [t_sim=08:00:24.000 k=120] MSG #0005202 3(828) -> 4(830) stNum=434 sqNum=0 | rho=0.476246 V=1.050708 pu | ENTREGUE
2026-09-25 12:25:04.873 | [t_sim=08:00:24.000 k=120] MSG #0005203 4(830) -> 3(828) stNum=434 sqNum=0 | rho=0.436510 V=1.047878 pu | ENTREGUE
2026-09-25 12:25:04.873 | [t_sim=08:00:24.000 k=120] MSG #0005204 4(830) -> 5(850) stNum=434 sqNum=0 | rho=0.436510 V=1.047878 pu | ENTREGUE
2026-09-25 12:25:04.873 | [t_sim=08:00:24.000 k=120] MSG #0005205 5(850) -> 4(830) stNum=434 sqNum=0 | rho=0.408141 V=1.051740 pu | ENTREGUE
2026-09-25 12:25:04.873 | [t_sim=08:00:24.000 k=120] MSG #0005206 5(850) -> 6(832) stNum=434 sqNum=0 | rho=0.408141 V=1.051740 pu | ENTREGUE
2026-09-25 12:25:04.873 | [t_sim=08:00:24.000 k=120] MSG #0005207 5(850) -> 2(824) stNum=434 sqNum=0 | rho=0.408141 V=1.051740 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-25 12:25:04.873 | [t_sim=08:00:24.000 k=120] MSG #0005208 6(832) -> 5(850) stNum=434 sqNum=0 | rho=0.393379 V=1.042360 pu | ENTREGUE
2026-09-25 12:25:04.873 | [t_sim=08:00:24.000 k=120] enlaces 5/6 | perdidos: (2,5) | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.268 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:4 6:5 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:04.873 | [t_sim=08:00:24.200 k=121] MSG #0005209 1(816) -> 2(824) stNum=435 sqNum=0 | rho=0.576396 V=1.051690 pu | ENTREGUE
2026-09-25 12:25:04.873 | [t_sim=08:00:24.200 k=121] MSG #0005210 2(824) -> 1(816) stNum=435 sqNum=0 | rho=0.524889 V=1.050783 pu | ENTREGUE
2026-09-25 12:25:04.873 | [t_sim=08:00:24.200 k=121] MSG #0005211 2(824) -> 3(828) stNum=435 sqNum=0 | rho=0.524889 V=1.050783 pu | ENTREGUE
2026-09-25 12:25:04.873 | [t_sim=08:00:24.200 k=121] MSG #0005212 2(824) -> 5(850) stNum=435 sqNum=0 | rho=0.524889 V=1.050783 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-25 12:25:04.873 | [t_sim=08:00:24.200 k=121] MSG #0005213 3(828) -> 2(824) stNum=435 sqNum=0 | rho=0.477611 V=1.050680 pu | ENTREGUE
2026-09-25 12:25:04.873 | [t_sim=08:00:24.200 k=121] MSG #0005214 3(828) -> 4(830) stNum=435 sqNum=0 | rho=0.477611 V=1.050680 pu | ENTREGUE
2026-09-25 12:25:04.873 | [t_sim=08:00:24.200 k=121] MSG #0005215 4(830) -> 3(828) stNum=435 sqNum=0 | rho=0.438405 V=1.047846 pu | ENTREGUE
2026-09-25 12:25:04.873 | [t_sim=08:00:24.200 k=121] MSG #0005216 4(830) -> 5(850) stNum=435 sqNum=0 | rho=0.438405 V=1.047846 pu | ENTREGUE
2026-09-25 12:25:04.874 | [t_sim=08:00:24.200 k=121] MSG #0005217 5(850) -> 4(830) stNum=435 sqNum=0 | rho=0.410409 V=1.051716 pu | ENTREGUE
2026-09-25 12:25:04.874 | [t_sim=08:00:24.200 k=121] MSG #0005218 5(850) -> 6(832) stNum=435 sqNum=0 | rho=0.410409 V=1.051716 pu | ENTREGUE
2026-09-25 12:25:04.874 | [t_sim=08:00:24.200 k=121] MSG #0005219 5(850) -> 2(824) stNum=435 sqNum=0 | rho=0.410409 V=1.051716 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-25 12:25:04.874 | [t_sim=08:00:24.200 k=121] MSG #0005220 6(832) -> 5(850) stNum=435 sqNum=0 | rho=0.395839 V=1.042325 pu | ENTREGUE
2026-09-25 12:25:04.874 | [t_sim=08:00:24.200 k=121] enlaces 5/6 | perdidos: (2,5) | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.268 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:4 6:5 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:04.874 | [t_sim=08:00:24.400 k=122] MSG #0005221 1(816) -> 2(824) stNum=436 sqNum=0 | rho=0.576390 V=1.051665 pu | ENTREGUE
2026-09-25 12:25:04.874 | [t_sim=08:00:24.400 k=122] MSG #0005222 2(824) -> 1(816) stNum=436 sqNum=0 | rho=0.525594 V=1.050756 pu | ENTREGUE
2026-09-25 12:25:04.874 | [t_sim=08:00:24.400 k=122] MSG #0005223 2(824) -> 3(828) stNum=436 sqNum=0 | rho=0.525594 V=1.050756 pu | ENTREGUE
2026-09-25 12:25:04.874 | [t_sim=08:00:24.400 k=122] MSG #0005224 2(824) -> 5(850) stNum=436 sqNum=0 | rho=0.525594 V=1.050756 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-25 12:25:04.874 | [t_sim=08:00:24.400 k=122] MSG #0005225 3(828) -> 2(824) stNum=436 sqNum=0 | rho=0.478956 V=1.050653 pu | ENTREGUE
2026-09-25 12:25:04.874 | [t_sim=08:00:24.400 k=122] MSG #0005226 3(828) -> 4(830) stNum=436 sqNum=0 | rho=0.478956 V=1.050653 pu | ENTREGUE
2026-09-25 12:25:04.874 | [t_sim=08:00:24.400 k=122] MSG #0005227 4(830) -> 3(828) stNum=436 sqNum=0 | rho=0.440273 V=1.047816 pu | ENTREGUE
2026-09-25 12:25:04.874 | [t_sim=08:00:24.400 k=122] MSG #0005228 4(830) -> 5(850) stNum=436 sqNum=0 | rho=0.440273 V=1.047816 pu | ENTREGUE
2026-09-25 12:25:04.874 | [t_sim=08:00:24.400 k=122] MSG #0005229 5(850) -> 4(830) stNum=436 sqNum=0 | rho=0.412647 V=1.051692 pu | ENTREGUE
2026-09-25 12:25:04.874 | [t_sim=08:00:24.400 k=122] MSG #0005230 5(850) -> 6(832) stNum=436 sqNum=0 | rho=0.412647 V=1.051692 pu | ENTREGUE
2026-09-25 12:25:04.874 | [t_sim=08:00:24.400 k=122] MSG #0005231 5(850) -> 2(824) stNum=436 sqNum=0 | rho=0.412647 V=1.051692 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-25 12:25:04.874 | [t_sim=08:00:24.400 k=122] MSG #0005232 6(832) -> 5(850) stNum=436 sqNum=0 | rho=0.398267 V=1.042290 pu | ENTREGUE
2026-09-25 12:25:04.874 | [t_sim=08:00:24.400 k=122] enlaces 5/6 | perdidos: (2,5) | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.268 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:4 6:5 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:04.875 | [t_sim=08:00:24.600 k=123] MSG #0005233 1(816) -> 2(824) stNum=437 sqNum=0 | rho=0.576382 V=1.051641 pu | ENTREGUE
2026-09-25 12:25:04.875 | [t_sim=08:00:24.600 k=123] MSG #0005234 2(824) -> 1(816) stNum=437 sqNum=0 | rho=0.526287 V=1.050730 pu | ENTREGUE
2026-09-25 12:25:04.875 | [t_sim=08:00:24.600 k=123] MSG #0005235 2(824) -> 3(828) stNum=437 sqNum=0 | rho=0.526287 V=1.050730 pu | ENTREGUE
2026-09-25 12:25:04.875 | [t_sim=08:00:24.600 k=123] MSG #0005236 2(824) -> 5(850) stNum=437 sqNum=0 | rho=0.526287 V=1.050730 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-25 12:25:04.875 | [t_sim=08:00:24.600 k=123] MSG #0005237 3(828) -> 2(824) stNum=437 sqNum=0 | rho=0.480282 V=1.050626 pu | ENTREGUE
2026-09-25 12:25:04.875 | [t_sim=08:00:24.600 k=123] MSG #0005238 3(828) -> 4(830) stNum=437 sqNum=0 | rho=0.480282 V=1.050626 pu | ENTREGUE
2026-09-25 12:25:04.875 | [t_sim=08:00:24.600 k=123] MSG #0005239 4(830) -> 3(828) stNum=437 sqNum=0 | rho=0.442116 V=1.047785 pu | ENTREGUE
2026-09-25 12:25:04.875 | [t_sim=08:00:24.600 k=123] MSG #0005240 4(830) -> 5(850) stNum=437 sqNum=0 | rho=0.442116 V=1.047785 pu | ENTREGUE
2026-09-25 12:25:04.875 | [t_sim=08:00:24.600 k=123] MSG #0005241 5(850) -> 4(830) stNum=437 sqNum=0 | rho=0.414854 V=1.051668 pu | ENTREGUE
2026-09-25 12:25:04.875 | [t_sim=08:00:24.600 k=123] MSG #0005242 5(850) -> 6(832) stNum=437 sqNum=0 | rho=0.414854 V=1.051668 pu | ENTREGUE
2026-09-25 12:25:04.875 | [t_sim=08:00:24.600 k=123] MSG #0005243 5(850) -> 2(824) stNum=437 sqNum=0 | rho=0.414854 V=1.051668 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-25 12:25:04.875 | [t_sim=08:00:24.600 k=123] MSG #0005244 6(832) -> 5(850) stNum=437 sqNum=0 | rho=0.400664 V=1.042256 pu | ENTREGUE
2026-09-25 12:25:04.875 | [t_sim=08:00:24.600 k=123] enlaces 5/6 | perdidos: (2,5) | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.268 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:4 6:5 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:04.875 | [t_sim=08:00:24.800 k=124] MSG #0005245 1(816) -> 2(824) stNum=438 sqNum=0 | rho=0.576371 V=1.051618 pu | ENTREGUE
2026-09-25 12:25:04.876 | [t_sim=08:00:24.800 k=124] MSG #0005246 2(824) -> 1(816) stNum=438 sqNum=0 | rho=0.526969 V=1.050704 pu | ENTREGUE
2026-09-25 12:25:04.876 | [t_sim=08:00:24.800 k=124] MSG #0005247 2(824) -> 3(828) stNum=438 sqNum=0 | rho=0.526969 V=1.050704 pu | ENTREGUE
2026-09-25 12:25:04.876 | [t_sim=08:00:24.800 k=124] MSG #0005248 2(824) -> 5(850) stNum=438 sqNum=0 | rho=0.526969 V=1.050704 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-25 12:25:04.876 | [t_sim=08:00:24.800 k=124] MSG #0005249 3(828) -> 2(824) stNum=438 sqNum=0 | rho=0.481589 V=1.050600 pu | ENTREGUE
2026-09-25 12:25:04.876 | [t_sim=08:00:24.800 k=124] MSG #0005250 3(828) -> 4(830) stNum=438 sqNum=0 | rho=0.481589 V=1.050600 pu | ENTREGUE
2026-09-25 12:25:04.876 | [t_sim=08:00:24.800 k=124] MSG #0005251 4(830) -> 3(828) stNum=438 sqNum=0 | rho=0.443933 V=1.047755 pu | ENTREGUE
2026-09-25 12:25:04.876 | [t_sim=08:00:24.800 k=124] MSG #0005252 4(830) -> 5(850) stNum=438 sqNum=0 | rho=0.443933 V=1.047755 pu | ENTREGUE
2026-09-25 12:25:04.876 | [t_sim=08:00:24.800 k=124] MSG #0005253 5(850) -> 4(830) stNum=438 sqNum=0 | rho=0.417033 V=1.051644 pu | ENTREGUE
2026-09-25 12:25:04.876 | [t_sim=08:00:24.800 k=124] MSG #0005254 5(850) -> 6(832) stNum=438 sqNum=0 | rho=0.417033 V=1.051644 pu | ENTREGUE
2026-09-25 12:25:04.876 | [t_sim=08:00:24.800 k=124] MSG #0005255 5(850) -> 2(824) stNum=438 sqNum=0 | rho=0.417033 V=1.051644 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-25 12:25:04.876 | [t_sim=08:00:24.800 k=124] MSG #0005256 6(832) -> 5(850) stNum=438 sqNum=0 | rho=0.403029 V=1.042223 pu | ENTREGUE
2026-09-25 12:25:04.876 | [t_sim=08:00:24.800 k=124] enlaces 5/6 | perdidos: (2,5) | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.268 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:4 6:5 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:04.876 | [t_sim=08:00:25.000 k=125] MSG #0005257 1(816) -> 2(824) stNum=439 sqNum=0 | rho=0.576359 V=1.051595 pu | ENTREGUE
2026-09-25 12:25:04.876 | [t_sim=08:00:25.000 k=125] MSG #0005258 2(824) -> 1(816) stNum=439 sqNum=0 | rho=0.527639 V=1.050678 pu | ENTREGUE
2026-09-25 12:25:04.876 | [t_sim=08:00:25.000 k=125] MSG #0005259 2(824) -> 3(828) stNum=439 sqNum=0 | rho=0.527639 V=1.050678 pu | ENTREGUE
2026-09-25 12:25:04.876 | [t_sim=08:00:25.000 k=125] MSG #0005260 2(824) -> 5(850) stNum=439 sqNum=0 | rho=0.527639 V=1.050678 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-25 12:25:04.876 | [t_sim=08:00:25.000 k=125] MSG #0005261 3(828) -> 2(824) stNum=439 sqNum=0 | rho=0.482876 V=1.050574 pu | ENTREGUE
2026-09-25 12:25:04.876 | [t_sim=08:00:25.000 k=125] MSG #0005262 3(828) -> 4(830) stNum=439 sqNum=0 | rho=0.482876 V=1.050574 pu | ENTREGUE
2026-09-25 12:25:04.876 | [t_sim=08:00:25.000 k=125] MSG #0005263 4(830) -> 3(828) stNum=439 sqNum=0 | rho=0.445726 V=1.047726 pu | ENTREGUE
2026-09-25 12:25:04.876 | [t_sim=08:00:25.000 k=125] MSG #0005264 4(830) -> 5(850) stNum=439 sqNum=0 | rho=0.445726 V=1.047726 pu | ENTREGUE
2026-09-25 12:25:04.876 | [t_sim=08:00:25.000 k=125] MSG #0005265 5(850) -> 4(830) stNum=439 sqNum=0 | rho=0.419182 V=1.051621 pu | ENTREGUE
2026-09-25 12:25:04.876 | [t_sim=08:00:25.000 k=125] MSG #0005266 5(850) -> 6(832) stNum=439 sqNum=0 | rho=0.419182 V=1.051621 pu | ENTREGUE
2026-09-25 12:25:04.876 | [t_sim=08:00:25.000 k=125] MSG #0005267 5(850) -> 2(824) stNum=439 sqNum=0 | rho=0.419182 V=1.051621 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-25 12:25:04.876 | [t_sim=08:00:25.000 k=125] MSG #0005268 6(832) -> 5(850) stNum=439 sqNum=0 | rho=0.405363 V=1.042190 pu | ENTREGUE
2026-09-25 12:25:04.876 | [t_sim=08:00:25.000 k=125] enlaces 5/6 | perdidos: (2,5) | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.268 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:4 6:5 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:04.877 | [t_sim=08:00:25.200 k=126] MSG #0005269 1(816) -> 2(824) stNum=440 sqNum=0 | rho=0.576345 V=1.051572 pu | ENTREGUE
2026-09-25 12:25:04.877 | [t_sim=08:00:25.200 k=126] MSG #0005270 2(824) -> 1(816) stNum=440 sqNum=0 | rho=0.528299 V=1.050652 pu | ENTREGUE
2026-09-25 12:25:04.877 | [t_sim=08:00:25.200 k=126] MSG #0005271 2(824) -> 3(828) stNum=440 sqNum=0 | rho=0.528299 V=1.050652 pu | ENTREGUE
2026-09-25 12:25:04.877 | [t_sim=08:00:25.200 k=126] MSG #0005272 2(824) -> 5(850) stNum=440 sqNum=0 | rho=0.528299 V=1.050652 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-25 12:25:04.877 | [t_sim=08:00:25.200 k=126] MSG #0005273 3(828) -> 2(824) stNum=440 sqNum=0 | rho=0.484145 V=1.050548 pu | ENTREGUE
2026-09-25 12:25:04.877 | [t_sim=08:00:25.200 k=126] MSG #0005274 3(828) -> 4(830) stNum=440 sqNum=0 | rho=0.484145 V=1.050548 pu | ENTREGUE
2026-09-25 12:25:04.877 | [t_sim=08:00:25.200 k=126] MSG #0005275 4(830) -> 3(828) stNum=440 sqNum=0 | rho=0.447494 V=1.047697 pu | ENTREGUE
2026-09-25 12:25:04.877 | [t_sim=08:00:25.200 k=126] MSG #0005276 4(830) -> 5(850) stNum=440 sqNum=0 | rho=0.447494 V=1.047697 pu | ENTREGUE
2026-09-25 12:25:04.877 | [t_sim=08:00:25.200 k=126] MSG #0005277 5(850) -> 4(830) stNum=440 sqNum=0 | rho=0.421303 V=1.051598 pu | ENTREGUE
2026-09-25 12:25:04.877 | [t_sim=08:00:25.200 k=126] MSG #0005278 5(850) -> 6(832) stNum=440 sqNum=0 | rho=0.421303 V=1.051598 pu | ENTREGUE
2026-09-25 12:25:04.877 | [t_sim=08:00:25.200 k=126] MSG #0005279 5(850) -> 2(824) stNum=440 sqNum=0 | rho=0.421303 V=1.051598 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-25 12:25:04.877 | [t_sim=08:00:25.200 k=126] MSG #0005280 6(832) -> 5(850) stNum=440 sqNum=0 | rho=0.407666 V=1.042157 pu | ENTREGUE
2026-09-25 12:25:04.877 | [t_sim=08:00:25.200 k=126] enlaces 5/6 | perdidos: (2,5) | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.268 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:4 6:5 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:04.878 | [t_sim=08:00:25.400 k=127] MSG #0005281 1(816) -> 2(824) stNum=441 sqNum=0 | rho=0.576329 V=1.051549 pu | ENTREGUE
2026-09-25 12:25:04.878 | [t_sim=08:00:25.400 k=127] MSG #0005282 2(824) -> 1(816) stNum=441 sqNum=0 | rho=0.528947 V=1.050627 pu | ENTREGUE
2026-09-25 12:25:04.878 | [t_sim=08:00:25.400 k=127] MSG #0005283 2(824) -> 3(828) stNum=441 sqNum=0 | rho=0.528947 V=1.050627 pu | ENTREGUE
2026-09-25 12:25:04.878 | [t_sim=08:00:25.400 k=127] MSG #0005284 2(824) -> 5(850) stNum=441 sqNum=0 | rho=0.528947 V=1.050627 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-25 12:25:04.878 | [t_sim=08:00:25.400 k=127] MSG #0005285 3(828) -> 2(824) stNum=441 sqNum=0 | rho=0.485395 V=1.050523 pu | ENTREGUE
2026-09-25 12:25:04.878 | [t_sim=08:00:25.400 k=127] MSG #0005286 3(828) -> 4(830) stNum=441 sqNum=0 | rho=0.485395 V=1.050523 pu | ENTREGUE
