2026-09-25 12:25:15.509 | ==============================================================================
2026-09-25 12:25:15.509 | CASO leader_follower x C0_perda_0.10: topologia nominal, canal probabilistico com perda 0.10 por mensagem
2026-09-25 12:25:15.509 | Grafo nominal: (1,2) (2,3) (3,4) (4,5) (5,6) (2,5) | agentes: 1(816) 2(824) 3(828) 4(830) 5(850) 6(832)
2026-09-25 12:25:15.510 | [t=00:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:15.511 | [t=01:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:15.512 | [t=02:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:15.514 | [t=03:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:15.515 | [t=04:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:15.516 | [t=05:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:15.517 | [t=06:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:15.518 | [t_sim=07:00:00.000 k=000] MSG #0000001 1(816) -> 2(824) stNum=1 sqNum=0 | rho=0.000000 V=1.056254 pu | ENTREGUE
2026-09-25 12:25:15.852 | [t_sim=08:00:10.400 k=052] MSG #0005770 5(850) -> 6(832) stNum=481 sqNum=0 | rho=0.197848 V=1.055694 pu | ENTREGUE
2026-09-25 12:25:15.852 | [t_sim=08:00:10.400 k=052] MSG #0005771 5(850) -> 2(824) stNum=481 sqNum=0 | rho=0.197848 V=1.055694 pu | ENTREGUE
2026-09-25 12:25:15.852 | [t_sim=08:00:10.400 k=052] MSG #0005772 6(832) -> 5(850) stNum=481 sqNum=0 | rho=0.167140 V=1.047524 pu | ENTREGUE
2026-09-25 12:25:15.852 | [t_sim=08:00:10.400 k=052] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:15.853 | [t_sim=08:00:10.600 k=053] MSG #0005773 1(816) -> 2(824) stNum=482 sqNum=0 | rho=0.430007 V=1.055626 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.600 k=053] MSG #0005774 2(824) -> 1(816) stNum=482 sqNum=0 | rho=0.273345 V=1.055143 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.600 k=053] MSG #0005775 2(824) -> 3(828) stNum=482 sqNum=0 | rho=0.273345 V=1.055143 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.600 k=053] MSG #0005776 2(824) -> 5(850) stNum=482 sqNum=0 | rho=0.273345 V=1.055143 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.600 k=053] MSG #0005777 3(828) -> 2(824) stNum=482 sqNum=0 | rho=0.219473 V=1.055064 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.600 k=053] MSG #0005778 3(828) -> 4(830) stNum=482 sqNum=0 | rho=0.219473 V=1.055064 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.600 k=053] MSG #0005779 4(830) -> 3(828) stNum=482 sqNum=0 | rho=0.194198 V=1.052635 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.600 k=053] MSG #0005780 4(830) -> 5(850) stNum=482 sqNum=0 | rho=0.194198 V=1.052635 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.600 k=053] MSG #0005781 5(850) -> 4(830) stNum=482 sqNum=0 | rho=0.201946 V=1.055637 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.600 k=053] MSG #0005782 5(850) -> 6(832) stNum=482 sqNum=0 | rho=0.201946 V=1.055637 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.600 k=053] MSG #0005783 5(850) -> 2(824) stNum=482 sqNum=0 | rho=0.201946 V=1.055637 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.600 k=053] MSG #0005784 6(832) -> 5(850) stNum=482 sqNum=0 | rho=0.171526 V=1.047448 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.600 k=053] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:15.853 | [t_sim=08:00:10.800 k=054] MSG #0005785 1(816) -> 2(824) stNum=483 sqNum=0 | rho=0.431637 V=1.055565 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.800 k=054] MSG #0005786 2(824) -> 1(816) stNum=483 sqNum=0 | rho=0.276953 V=1.055076 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.800 k=054] MSG #0005787 2(824) -> 3(828) stNum=483 sqNum=0 | rho=0.276953 V=1.055076 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.800 k=054] MSG #0005788 2(824) -> 5(850) stNum=483 sqNum=0 | rho=0.276953 V=1.055076 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.800 k=054] MSG #0005789 3(828) -> 2(824) stNum=483 sqNum=0 | rho=0.223256 V=1.054996 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.800 k=054] MSG #0005790 3(828) -> 4(830) stNum=483 sqNum=0 | rho=0.223256 V=1.054996 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.800 k=054] MSG #0005791 4(830) -> 3(828) stNum=483 sqNum=0 | rho=0.198363 V=1.052559 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.800 k=054] MSG #0005792 4(830) -> 5(850) stNum=483 sqNum=0 | rho=0.198363 V=1.052559 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.800 k=054] MSG #0005793 5(850) -> 4(830) stNum=483 sqNum=0 | rho=0.205155 V=1.055576 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.800 k=054] MSG #0005794 5(850) -> 6(832) stNum=483 sqNum=0 | rho=0.205155 V=1.055576 pu | ENTREGUE
2026-09-25 12:25:15.853 | [t_sim=08:00:10.800 k=054] MSG #0005795 5(850) -> 2(824) stNum=483 sqNum=0 | rho=0.205155 V=1.055576 pu | ENTREGUE
2026-09-25 12:25:15.854 | [t_sim=08:00:10.800 k=054] MSG #0005796 6(832) -> 5(850) stNum=483 sqNum=0 | rho=0.175913 V=1.047365 pu | ENTREGUE
2026-09-25 12:25:15.854 | [t_sim=08:00:10.800 k=054] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:15.854 | [t_sim=08:00:11.000 k=055] MSG #0005797 1(816) -> 2(824) stNum=484 sqNum=0 | rho=0.433137 V=1.055504 pu | ENTREGUE
2026-09-25 12:25:15.854 | [t_sim=08:00:11.000 k=055] MSG #0005798 2(824) -> 1(816) stNum=484 sqNum=0 | rho=0.280381 V=1.055008 pu | ENTREGUE
2026-09-25 12:25:15.854 | [t_sim=08:00:11.000 k=055] MSG #0005799 2(824) -> 3(828) stNum=484 sqNum=0 | rho=0.280381 V=1.055008 pu | ENTREGUE
2026-09-25 12:25:15.854 | [t_sim=08:00:11.000 k=055] MSG #0005800 2(824) -> 5(850) stNum=484 sqNum=0 | rho=0.280381 V=1.055008 pu | ENTREGUE
2026-09-25 12:25:15.854 | [t_sim=08:00:11.000 k=055] MSG #0005801 3(828) -> 2(824) stNum=484 sqNum=0 | rho=0.226761 V=1.054929 pu | ENTREGUE
2026-09-25 12:25:15.854 | [t_sim=08:00:11.000 k=055] MSG #0005802 3(828) -> 4(830) stNum=484 sqNum=0 | rho=0.226761 V=1.054929 pu | ENTREGUE
2026-09-25 12:25:15.854 | [t_sim=08:00:11.000 k=055] MSG #0005803 4(830) -> 3(828) stNum=484 sqNum=0 | rho=0.202479 V=1.052484 pu | ENTREGUE
2026-09-25 12:25:15.854 | [t_sim=08:00:11.000 k=055] MSG #0005804 4(830) -> 5(850) stNum=484 sqNum=0 | rho=0.202479 V=1.052484 pu | ENTREGUE
2026-09-25 12:25:15.854 | [t_sim=08:00:11.000 k=055] MSG #0005805 5(850) -> 4(830) stNum=484 sqNum=0 | rho=0.209089 V=1.055516 pu | ENTREGUE
2026-09-25 12:25:15.854 | [t_sim=08:00:11.000 k=055] MSG #0005806 5(850) -> 6(832) stNum=484 sqNum=0 | rho=0.209089 V=1.055516 pu | ENTREGUE
2026-09-25 12:25:15.854 | [t_sim=08:00:11.000 k=055] MSG #0005807 5(850) -> 2(824) stNum=484 sqNum=0 | rho=0.209089 V=1.055516 pu | ENTREGUE
2026-09-25 12:25:15.854 | [t_sim=08:00:11.000 k=055] MSG #0005808 6(832) -> 5(850) stNum=484 sqNum=0 | rho=0.180252 V=1.047284 pu | ENTREGUE
2026-09-25 12:25:15.854 | [t_sim=08:00:11.000 k=055] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:15.855 | [t_sim=08:00:11.200 k=056] MSG #0005809 1(816) -> 2(824) stNum=485 sqNum=0 | rho=0.434686 V=1.055448 pu | ENTREGUE
2026-09-25 12:25:15.855 | [t_sim=08:00:11.200 k=056] MSG #0005810 2(824) -> 1(816) stNum=485 sqNum=0 | rho=0.283260 V=1.054946 pu | ENTREGUE
2026-09-25 12:25:15.855 | [t_sim=08:00:11.200 k=056] MSG #0005811 2(824) -> 3(828) stNum=485 sqNum=0 | rho=0.283260 V=1.054946 pu | ENTREGUE
2026-09-25 12:25:15.855 | [t_sim=08:00:11.200 k=056] MSG #0005812 2(824) -> 5(850) stNum=485 sqNum=0 | rho=0.283260 V=1.054946 pu | ENTREGUE
2026-09-25 12:25:15.855 | [t_sim=08:00:11.200 k=056] MSG #0005813 3(828) -> 2(824) stNum=485 sqNum=0 | rho=0.230393 V=1.054866 pu | ENTREGUE
2026-09-25 12:25:15.855 | [t_sim=08:00:11.200 k=056] MSG #0005814 3(828) -> 4(830) stNum=485 sqNum=0 | rho=0.230393 V=1.054866 pu | ENTREGUE
2026-09-25 12:25:15.855 | [t_sim=08:00:11.200 k=056] MSG #0005815 4(830) -> 3(828) stNum=485 sqNum=0 | rho=0.206388 V=1.052415 pu | ENTREGUE
2026-09-25 12:25:15.855 | [t_sim=08:00:11.200 k=056] MSG #0005816 4(830) -> 5(850) stNum=485 sqNum=0 | rho=0.206388 V=1.052415 pu | ENTREGUE
2026-09-25 12:25:15.855 | [t_sim=08:00:11.200 k=056] MSG #0005817 5(850) -> 4(830) stNum=485 sqNum=0 | rho=0.213083 V=1.055460 pu | ENTREGUE
2026-09-25 12:25:15.855 | [t_sim=08:00:11.200 k=056] MSG #0005818 5(850) -> 6(832) stNum=485 sqNum=0 | rho=0.213083 V=1.055460 pu | ENTREGUE
2026-09-25 12:25:15.855 | [t_sim=08:00:11.200 k=056] MSG #0005819 5(850) -> 2(824) stNum=485 sqNum=0 | rho=0.213083 V=1.055460 pu | ENTREGUE
2026-09-25 12:25:15.855 | [t_sim=08:00:11.200 k=056] MSG #0005820 6(832) -> 5(850) stNum=485 sqNum=0 | rho=0.183868 V=1.047210 pu | ENTREGUE
2026-09-25 12:25:15.855 | [t_sim=08:00:11.200 k=056] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:15.855 | [t_sim=08:00:11.400 k=057] MSG #0005821 1(816) -> 2(824) stNum=486 sqNum=0 | rho=0.436267 V=1.055389 pu | ENTREGUE
2026-09-25 12:25:15.855 | [t_sim=08:00:11.400 k=057] MSG #0005822 2(824) -> 1(816) stNum=486 sqNum=0 | rho=0.286461 V=1.054881 pu | ENTREGUE
2026-09-25 12:25:15.855 | [t_sim=08:00:11.400 k=057] MSG #0005823 2(824) -> 3(828) stNum=486 sqNum=0 | rho=0.286461 V=1.054881 pu | ENTREGUE
2026-09-25 12:25:15.855 | [t_sim=08:00:11.400 k=057] MSG #0005824 2(824) -> 5(850) stNum=486 sqNum=0 | rho=0.286461 V=1.054881 pu | ENTREGUE
2026-09-25 12:25:15.855 | [t_sim=08:00:11.400 k=057] MSG #0005825 3(828) -> 2(824) stNum=486 sqNum=0 | rho=0.234072 V=1.054800 pu | ENTREGUE
2026-09-25 12:25:15.855 | [t_sim=08:00:11.400 k=057] MSG #0005826 3(828) -> 4(830) stNum=486 sqNum=0 | rho=0.234072 V=1.054800 pu | ENTREGUE
2026-09-25 12:25:15.855 | [t_sim=08:00:11.400 k=057] MSG #0005827 4(830) -> 3(828) stNum=486 sqNum=0 | rho=0.210233 V=1.052342 pu | ENTREGUE
2026-09-25 12:25:15.855 | [t_sim=08:00:11.400 k=057] MSG #0005828 4(830) -> 5(850) stNum=486 sqNum=0 | rho=0.210233 V=1.052342 pu | ENTREGUE
2026-09-25 12:25:15.855 | [t_sim=08:00:11.400 k=057] MSG #0005829 5(850) -> 4(830) stNum=486 sqNum=0 | rho=0.217060 V=1.055401 pu | ENTREGUE
2026-09-25 12:25:15.855 | [t_sim=08:00:11.400 k=057] MSG #0005830 5(850) -> 6(832) stNum=486 sqNum=0 | rho=0.217060 V=1.055401 pu | ENTREGUE
2026-09-25 12:25:15.856 | [t_sim=08:00:11.400 k=057] MSG #0005831 5(850) -> 2(824) stNum=486 sqNum=0 | rho=0.217060 V=1.055401 pu | ENTREGUE
2026-09-25 12:25:15.856 | [t_sim=08:00:11.400 k=057] MSG #0005832 6(832) -> 5(850) stNum=486 sqNum=0 | rho=0.188071 V=1.047130 pu | ENTREGUE
2026-09-25 12:25:15.856 | [t_sim=08:00:11.400 k=057] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:15.856 | [t_sim=08:00:11.600 k=058] MSG #0005833 1(816) -> 2(824) stNum=487 sqNum=0 | rho=0.437770 V=1.055333 pu | ENTREGUE
2026-09-25 12:25:15.856 | [t_sim=08:00:11.600 k=058] MSG #0005834 2(824) -> 1(816) stNum=487 sqNum=0 | rho=0.288925 V=1.054819 pu | ENTREGUE
2026-09-25 12:25:15.856 | [t_sim=08:00:11.600 k=058] MSG #0005835 2(824) -> 3(828) stNum=487 sqNum=0 | rho=0.288925 V=1.054819 pu | ENTREGUE
2026-09-25 12:25:15.856 | [t_sim=08:00:11.600 k=058] MSG #0005836 2(824) -> 5(850) stNum=487 sqNum=0 | rho=0.288925 V=1.054819 pu | ENTREGUE
2026-09-25 12:25:15.856 | [t_sim=08:00:11.600 k=058] MSG #0005837 3(828) -> 2(824) stNum=487 sqNum=0 | rho=0.237656 V=1.054738 pu | ENTREGUE
2026-09-25 12:25:15.856 | [t_sim=08:00:11.600 k=058] MSG #0005838 3(828) -> 4(830) stNum=487 sqNum=0 | rho=0.237656 V=1.054738 pu | ENTREGUE
2026-09-25 12:25:15.856 | [t_sim=08:00:11.600 k=058] MSG #0005839 4(830) -> 3(828) stNum=487 sqNum=0 | rho=0.214068 V=1.052274 pu | ENTREGUE
2026-09-25 12:25:15.856 | [t_sim=08:00:11.600 k=058] MSG #0005840 4(830) -> 5(850) stNum=487 sqNum=0 | rho=0.214068 V=1.052274 pu | ENTREGUE
2026-09-25 12:25:15.856 | [t_sim=08:00:11.600 k=058] MSG #0005841 5(850) -> 4(830) stNum=487 sqNum=0 | rho=0.220783 V=1.055346 pu | ENTREGUE
2026-09-25 12:25:15.856 | [t_sim=08:00:11.600 k=058] MSG #0005842 5(850) -> 6(832) stNum=487 sqNum=0 | rho=0.220783 V=1.055346 pu | ENTREGUE
2026-09-25 12:25:15.856 | [t_sim=08:00:11.600 k=058] MSG #0005843 5(850) -> 2(824) stNum=487 sqNum=0 | rho=0.220783 V=1.055346 pu | ENTREGUE
2026-09-25 12:25:15.856 | [t_sim=08:00:11.600 k=058] MSG #0005844 6(832) -> 5(850) stNum=487 sqNum=0 | rho=0.192240 V=1.047056 pu | ENTREGUE
2026-09-25 12:25:15.856 | [t_sim=08:00:11.600 k=058] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:15.857 | [t_sim=08:00:11.800 k=059] MSG #0005845 1(816) -> 2(824) stNum=488 sqNum=0 | rho=0.439281 V=1.055278 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:11.800 k=059] MSG #0005846 2(824) -> 1(816) stNum=488 sqNum=0 | rho=0.292363 V=1.054758 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:11.800 k=059] MSG #0005847 2(824) -> 3(828) stNum=488 sqNum=0 | rho=0.292363 V=1.054758 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:11.800 k=059] MSG #0005848 2(824) -> 5(850) stNum=488 sqNum=0 | rho=0.292363 V=1.054758 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:11.800 k=059] MSG #0005849 3(828) -> 2(824) stNum=488 sqNum=0 | rho=0.241220 V=1.054676 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:11.800 k=059] MSG #0005850 3(828) -> 4(830) stNum=488 sqNum=0 | rho=0.241220 V=1.054676 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:11.800 k=059] MSG #0005851 4(830) -> 3(828) stNum=488 sqNum=0 | rho=0.217901 V=1.052205 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:11.800 k=059] MSG #0005852 4(830) -> 5(850) stNum=488 sqNum=0 | rho=0.217901 V=1.052205 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:11.800 k=059] MSG #0005853 5(850) -> 4(830) stNum=488 sqNum=0 | rho=0.223878 V=1.055290 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:11.800 k=059] MSG #0005854 5(850) -> 6(832) stNum=488 sqNum=0 | rho=0.223878 V=1.055290 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:11.800 k=059] MSG #0005855 5(850) -> 2(824) stNum=488 sqNum=0 | rho=0.223878 V=1.055290 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:11.800 k=059] MSG #0005856 6(832) -> 5(850) stNum=488 sqNum=0 | rho=0.195714 V=1.046982 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:11.800 k=059] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:15.857 | [t_sim=08:00:12.000 k=060] MSG #0005857 1(816) -> 2(824) stNum=489 sqNum=0 | rho=0.440673 V=1.055222 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:12.000 k=060] MSG #0005858 2(824) -> 1(816) stNum=489 sqNum=0 | rho=0.295549 V=1.054695 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:12.000 k=060] MSG #0005859 2(824) -> 3(828) stNum=489 sqNum=0 | rho=0.295549 V=1.054695 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:12.000 k=060] MSG #0005860 2(824) -> 5(850) stNum=489 sqNum=0 | rho=0.295549 V=1.054695 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:12.000 k=060] MSG #0005861 3(828) -> 2(824) stNum=489 sqNum=0 | rho=0.244645 V=1.054613 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:12.000 k=060] MSG #0005862 3(828) -> 4(830) stNum=489 sqNum=0 | rho=0.244645 V=1.054613 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:12.000 k=060] MSG #0005863 4(830) -> 3(828) stNum=489 sqNum=0 | rho=0.221674 V=1.052136 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:12.000 k=060] MSG #0005864 4(830) -> 5(850) stNum=489 sqNum=0 | rho=0.221674 V=1.052136 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:12.000 k=060] MSG #0005865 5(850) -> 4(830) stNum=489 sqNum=0 | rho=0.227117 V=1.055235 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:12.000 k=060] MSG #0005866 5(850) -> 6(832) stNum=489 sqNum=0 | rho=0.227117 V=1.055235 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:12.000 k=060] MSG #0005867 5(850) -> 2(824) stNum=489 sqNum=0 | rho=0.227117 V=1.055235 pu | ENTREGUE
2026-09-25 12:25:15.857 | [t_sim=08:00:12.000 k=060] MSG #0005868 6(832) -> 5(850) stNum=489 sqNum=0 | rho=0.199892 V=1.046906 pu | ENTREGUE
2026-09-25 12:25:15.858 | [t_sim=08:00:12.000 k=060] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:15.858 | [t_sim=08:00:12.200 k=061] MSG #0005869 1(816) -> 2(824) stNum=490 sqNum=0 | rho=0.442128 V=1.055168 pu | ENTREGUE
2026-09-25 12:25:15.858 | [t_sim=08:00:12.200 k=061] MSG #0005870 2(824) -> 1(816) stNum=490 sqNum=0 | rho=0.298504 V=1.054635 pu | ENTREGUE
2026-09-25 12:25:15.858 | [t_sim=08:00:12.200 k=061] MSG #0005871 2(824) -> 3(828) stNum=490 sqNum=0 | rho=0.298504 V=1.054635 pu | ENTREGUE
2026-09-25 12:25:15.858 | [t_sim=08:00:12.200 k=061] MSG #0005872 2(824) -> 5(850) stNum=490 sqNum=0 | rho=0.298504 V=1.054635 pu | ENTREGUE
2026-09-25 12:25:15.858 | [t_sim=08:00:12.200 k=061] MSG #0005873 3(828) -> 2(824) stNum=490 sqNum=0 | rho=0.248141 V=1.054553 pu | ENTREGUE
2026-09-25 12:25:15.858 | [t_sim=08:00:12.200 k=061] MSG #0005874 3(828) -> 4(830) stNum=490 sqNum=0 | rho=0.248141 V=1.054553 pu | ENTREGUE
2026-09-25 12:25:15.858 | [t_sim=08:00:12.200 k=061] MSG #0005875 4(830) -> 3(828) stNum=490 sqNum=0 | rho=0.225299 V=1.052069 pu | ENTREGUE
2026-09-25 12:25:15.858 | [t_sim=08:00:12.200 k=061] MSG #0005876 4(830) -> 5(850) stNum=490 sqNum=0 | rho=0.225299 V=1.052069 pu | ENTREGUE
2026-09-25 12:25:15.858 | [t_sim=08:00:12.200 k=061] MSG #0005877 5(850) -> 4(830) stNum=490 sqNum=0 | rho=0.229947 V=1.055181 pu | ENTREGUE
2026-09-25 12:25:15.858 | [t_sim=08:00:12.200 k=061] MSG #0005878 5(850) -> 6(832) stNum=490 sqNum=0 | rho=0.229947 V=1.055181 pu | ENTREGUE
2026-09-25 12:25:15.858 | [t_sim=08:00:12.200 k=061] MSG #0005879 5(850) -> 2(824) stNum=490 sqNum=0 | rho=0.229947 V=1.055181 pu | ENTREGUE
2026-09-25 12:25:15.858 | [t_sim=08:00:12.200 k=061] MSG #0005880 6(832) -> 5(850) stNum=490 sqNum=0 | rho=0.203890 V=1.046834 pu | ENTREGUE
2026-09-25 12:25:15.858 | [t_sim=08:00:12.200 k=061] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:15.859 | [t_sim=08:00:12.400 k=062] MSG #0005881 1(816) -> 2(824) stNum=491 sqNum=0 | rho=0.443603 V=1.055115 pu | ENTREGUE
2026-09-25 12:25:15.859 | [t_sim=08:00:12.400 k=062] MSG #0005882 2(824) -> 1(816) stNum=491 sqNum=0 | rho=0.300785 V=1.054577 pu | ENTREGUE
2026-09-25 12:25:15.859 | [t_sim=08:00:12.400 k=062] MSG #0005883 2(824) -> 3(828) stNum=491 sqNum=0 | rho=0.300785 V=1.054577 pu | ENTREGUE
2026-09-25 12:25:15.859 | [t_sim=08:00:12.400 k=062] MSG #0005884 2(824) -> 5(850) stNum=491 sqNum=0 | rho=0.300785 V=1.054577 pu | ENTREGUE
2026-09-25 12:25:15.859 | [t_sim=08:00:12.400 k=062] MSG #0005885 3(828) -> 2(824) stNum=491 sqNum=0 | rho=0.251631 V=1.054494 pu | ENTREGUE
2026-09-25 12:25:15.859 | [t_sim=08:00:12.400 k=062] MSG #0005886 3(828) -> 4(830) stNum=491 sqNum=0 | rho=0.251631 V=1.054494 pu | ENTREGUE
2026-09-25 12:25:15.859 | [t_sim=08:00:12.400 k=062] MSG #0005887 4(830) -> 3(828) stNum=491 sqNum=0 | rho=0.228826 V=1.052004 pu | ENTREGUE
2026-09-25 12:25:15.859 | [t_sim=08:00:12.400 k=062] MSG #0005888 4(830) -> 5(850) stNum=491 sqNum=0 | rho=0.228826 V=1.052004 pu | ENTREGUE
2026-09-25 12:25:15.859 | [t_sim=08:00:12.400 k=062] MSG #0005889 5(850) -> 4(830) stNum=491 sqNum=0 | rho=0.233962 V=1.055128 pu | ENTREGUE
2026-09-25 12:25:15.859 | [t_sim=08:00:12.400 k=062] MSG #0005890 5(850) -> 6(832) stNum=491 sqNum=0 | rho=0.233962 V=1.055128 pu | ENTREGUE
2026-09-25 12:25:15.859 | [t_sim=08:00:12.400 k=062] MSG #0005891 5(850) -> 2(824) stNum=491 sqNum=0 | rho=0.233962 V=1.055128 pu | ENTREGUE
2026-09-25 12:25:15.859 | [t_sim=08:00:12.400 k=062] MSG #0005892 6(832) -> 5(850) stNum=491 sqNum=0 | rho=0.207761 V=1.046763 pu | ENTREGUE
2026-09-25 12:25:15.859 | [t_sim=08:00:12.400 k=062] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:15.859 | [t_sim=08:00:12.600 k=063] MSG #0005893 1(816) -> 2(824) stNum=492 sqNum=0 | rho=0.445061 V=1.055061 pu | ENTREGUE
