2026-09-25 12:25:20.904 | ==============================================================================
2026-09-25 12:25:20.904 | CASO leaderless x C0: comunicacao ideal (canal probabilistico ativo, perda 0.00)
2026-09-25 12:25:20.904 | Grafo nominal: (1,2) (2,3) (3,4) (4,5) (5,6) (2,5) | agentes: 1(816) 2(824) 3(828) 4(830) 5(850) 6(832)
2026-09-25 12:25:20.905 | [t=00:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:20.906 | [t=01:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:20.907 | [t=02:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:20.909 | [t=03:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:20.910 | [t=04:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:20.911 | [t=05:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:20.912 | [t=06:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:20.913 | [t_sim=07:00:00.000 k=000] MSG #0000001 1(816) -> 2(824) stNum=1 sqNum=0 | rho=0.000000 V=1.056254 pu | ENTREGUE
2026-09-25 12:25:21.039 | [t_sim=08:00:07.200 k=036] MSG #0002233 1(816) -> 2(824) stNum=187 sqNum=0 | rho=0.520938 V=1.052051 pu | ENTREGUE
2026-09-25 12:25:21.039 | [t_sim=08:00:07.200 k=036] MSG #0002234 2(824) -> 1(816) stNum=187 sqNum=0 | rho=0.474799 V=1.051181 pu | ENTREGUE
2026-09-25 12:25:21.039 | [t_sim=08:00:07.200 k=036] MSG #0002235 2(824) -> 3(828) stNum=187 sqNum=0 | rho=0.474799 V=1.051181 pu | ENTREGUE
2026-09-25 12:25:21.039 | [t_sim=08:00:07.200 k=036] MSG #0002236 2(824) -> 5(850) stNum=187 sqNum=0 | rho=0.474799 V=1.051181 pu | ENTREGUE
2026-09-25 12:25:21.039 | [t_sim=08:00:07.200 k=036] MSG #0002237 3(828) -> 2(824) stNum=187 sqNum=0 | rho=0.454817 V=1.051079 pu | ENTREGUE
2026-09-25 12:25:21.039 | [t_sim=08:00:07.200 k=036] MSG #0002238 3(828) -> 4(830) stNum=187 sqNum=0 | rho=0.454817 V=1.051079 pu | ENTREGUE
2026-09-25 12:25:21.039 | [t_sim=08:00:07.200 k=036] MSG #0002239 4(830) -> 3(828) stNum=187 sqNum=0 | rho=0.430171 V=1.048249 pu | ENTREGUE
2026-09-25 12:25:21.039 | [t_sim=08:00:07.200 k=036] MSG #0002240 4(830) -> 5(850) stNum=187 sqNum=0 | rho=0.430171 V=1.048249 pu | ENTREGUE
2026-09-25 12:25:21.039 | [t_sim=08:00:07.200 k=036] MSG #0002241 5(850) -> 4(830) stNum=187 sqNum=0 | rho=0.441609 V=1.052075 pu | ENTREGUE
2026-09-25 12:25:21.039 | [t_sim=08:00:07.200 k=036] MSG #0002242 5(850) -> 6(832) stNum=187 sqNum=0 | rho=0.441609 V=1.052075 pu | ENTREGUE
2026-09-25 12:25:21.039 | [t_sim=08:00:07.200 k=036] MSG #0002243 5(850) -> 2(824) stNum=187 sqNum=0 | rho=0.441609 V=1.052075 pu | ENTREGUE
2026-09-25 12:25:21.039 | [t_sim=08:00:07.200 k=036] MSG #0002244 6(832) -> 5(850) stNum=187 sqNum=0 | rho=0.399347 V=1.042722 pu | ENTREGUE
2026-09-25 12:25:21.039 | [t_sim=08:00:07.200 k=036] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:21.040 | [t_sim=08:00:07.400 k=037] MSG #0002245 1(816) -> 2(824) stNum=188 sqNum=0 | rho=0.522975 V=1.051982 pu | ENTREGUE
2026-09-25 12:25:21.040 | [t_sim=08:00:07.400 k=037] MSG #0002246 2(824) -> 1(816) stNum=188 sqNum=0 | rho=0.477803 V=1.051104 pu | ENTREGUE
2026-09-25 12:25:21.040 | [t_sim=08:00:07.400 k=037] MSG #0002247 2(824) -> 3(828) stNum=188 sqNum=0 | rho=0.477803 V=1.051104 pu | ENTREGUE
2026-09-25 12:25:21.040 | [t_sim=08:00:07.400 k=037] MSG #0002248 2(824) -> 5(850) stNum=188 sqNum=0 | rho=0.477803 V=1.051104 pu | ENTREGUE
2026-09-25 12:25:21.040 | [t_sim=08:00:07.400 k=037] MSG #0002249 3(828) -> 2(824) stNum=188 sqNum=0 | rho=0.458097 V=1.051002 pu | ENTREGUE
2026-09-25 12:25:21.040 | [t_sim=08:00:07.400 k=037] MSG #0002250 3(828) -> 4(830) stNum=188 sqNum=0 | rho=0.458097 V=1.051002 pu | ENTREGUE
2026-09-25 12:25:21.040 | [t_sim=08:00:07.400 k=037] MSG #0002251 4(830) -> 3(828) stNum=188 sqNum=0 | rho=0.434824 V=1.048163 pu | ENTREGUE
2026-09-25 12:25:21.040 | [t_sim=08:00:07.400 k=037] MSG #0002252 4(830) -> 5(850) stNum=188 sqNum=0 | rho=0.434824 V=1.048163 pu | ENTREGUE
2026-09-25 12:25:21.040 | [t_sim=08:00:07.400 k=037] MSG #0002253 5(850) -> 4(830) stNum=188 sqNum=0 | rho=0.446144 V=1.052006 pu | ENTREGUE
2026-09-25 12:25:21.040 | [t_sim=08:00:07.400 k=037] MSG #0002254 5(850) -> 6(832) stNum=188 sqNum=0 | rho=0.446144 V=1.052006 pu | ENTREGUE
2026-09-25 12:25:21.040 | [t_sim=08:00:07.400 k=037] MSG #0002255 5(850) -> 2(824) stNum=188 sqNum=0 | rho=0.446144 V=1.052006 pu | ENTREGUE
2026-09-25 12:25:21.040 | [t_sim=08:00:07.400 k=037] MSG #0002256 6(832) -> 5(850) stNum=188 sqNum=0 | rho=0.405601 V=1.042626 pu | ENTREGUE
2026-09-25 12:25:21.040 | [t_sim=08:00:07.400 k=037] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:21.040 | [t_sim=08:00:07.600 k=038] MSG #0002257 1(816) -> 2(824) stNum=189 sqNum=0 | rho=0.524854 V=1.051915 pu | ENTREGUE
2026-09-25 12:25:21.040 | [t_sim=08:00:07.600 k=038] MSG #0002258 2(824) -> 1(816) stNum=189 sqNum=0 | rho=0.480650 V=1.051031 pu | ENTREGUE
2026-09-25 12:25:21.040 | [t_sim=08:00:07.600 k=038] MSG #0002259 2(824) -> 3(828) stNum=189 sqNum=0 | rho=0.480650 V=1.051031 pu | ENTREGUE
2026-09-25 12:25:21.040 | [t_sim=08:00:07.600 k=038] MSG #0002260 2(824) -> 5(850) stNum=189 sqNum=0 | rho=0.480650 V=1.051031 pu | ENTREGUE
2026-09-25 12:25:21.040 | [t_sim=08:00:07.600 k=038] MSG #0002261 3(828) -> 2(824) stNum=189 sqNum=0 | rho=0.461234 V=1.050928 pu | ENTREGUE
2026-09-25 12:25:21.040 | [t_sim=08:00:07.600 k=038] MSG #0002262 3(828) -> 4(830) stNum=189 sqNum=0 | rho=0.461234 V=1.050928 pu | ENTREGUE
2026-09-25 12:25:21.041 | [t_sim=08:00:07.600 k=038] MSG #0002263 4(830) -> 3(828) stNum=189 sqNum=0 | rho=0.439287 V=1.048080 pu | ENTREGUE
2026-09-25 12:25:21.041 | [t_sim=08:00:07.600 k=038] MSG #0002264 4(830) -> 5(850) stNum=189 sqNum=0 | rho=0.439287 V=1.048080 pu | ENTREGUE
2026-09-25 12:25:21.041 | [t_sim=08:00:07.600 k=038] MSG #0002265 5(850) -> 4(830) stNum=189 sqNum=0 | rho=0.450489 V=1.051940 pu | ENTREGUE
2026-09-25 12:25:21.041 | [t_sim=08:00:07.600 k=038] MSG #0002266 5(850) -> 6(832) stNum=189 sqNum=0 | rho=0.450489 V=1.051940 pu | ENTREGUE
2026-09-25 12:25:21.041 | [t_sim=08:00:07.600 k=038] MSG #0002267 5(850) -> 2(824) stNum=189 sqNum=0 | rho=0.450489 V=1.051940 pu | ENTREGUE
2026-09-25 12:25:21.041 | [t_sim=08:00:07.600 k=038] MSG #0002268 6(832) -> 5(850) stNum=189 sqNum=0 | rho=0.411603 V=1.042534 pu | ENTREGUE
2026-09-25 12:25:21.041 | [t_sim=08:00:07.600 k=038] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:21.041 | [t_sim=08:00:07.800 k=039] MSG #0002269 1(816) -> 2(824) stNum=190 sqNum=0 | rho=0.526589 V=1.051852 pu | ENTREGUE
2026-09-25 12:25:21.041 | [t_sim=08:00:07.800 k=039] MSG #0002270 2(824) -> 1(816) stNum=190 sqNum=0 | rho=0.483349 V=1.050961 pu | ENTREGUE
2026-09-25 12:25:21.041 | [t_sim=08:00:07.800 k=039] MSG #0002271 2(824) -> 3(828) stNum=190 sqNum=0 | rho=0.483349 V=1.050961 pu | ENTREGUE
2026-09-25 12:25:21.041 | [t_sim=08:00:07.800 k=039] MSG #0002272 2(824) -> 5(850) stNum=190 sqNum=0 | rho=0.483349 V=1.050961 pu | ENTREGUE
2026-09-25 12:25:21.041 | [t_sim=08:00:07.800 k=039] MSG #0002273 3(828) -> 2(824) stNum=190 sqNum=0 | rho=0.464233 V=1.050857 pu | ENTREGUE
2026-09-25 12:25:21.041 | [t_sim=08:00:07.800 k=039] MSG #0002274 3(828) -> 4(830) stNum=190 sqNum=0 | rho=0.464233 V=1.050857 pu | ENTREGUE
2026-09-25 12:25:21.041 | [t_sim=08:00:07.800 k=039] MSG #0002275 4(830) -> 3(828) stNum=190 sqNum=0 | rho=0.443565 V=1.048001 pu | ENTREGUE
2026-09-25 12:25:21.041 | [t_sim=08:00:07.800 k=039] MSG #0002276 4(830) -> 5(850) stNum=190 sqNum=0 | rho=0.443565 V=1.048001 pu | ENTREGUE
2026-09-25 12:25:21.041 | [t_sim=08:00:07.800 k=039] MSG #0002277 5(850) -> 4(830) stNum=190 sqNum=0 | rho=0.454651 V=1.051877 pu | ENTREGUE
2026-09-25 12:25:21.041 | [t_sim=08:00:07.800 k=039] MSG #0002278 5(850) -> 6(832) stNum=190 sqNum=0 | rho=0.454651 V=1.051877 pu | ENTREGUE
2026-09-25 12:25:21.041 | [t_sim=08:00:07.800 k=039] MSG #0002279 5(850) -> 2(824) stNum=190 sqNum=0 | rho=0.454651 V=1.051877 pu | ENTREGUE
2026-09-25 12:25:21.041 | [t_sim=08:00:07.800 k=039] MSG #0002280 6(832) -> 5(850) stNum=190 sqNum=0 | rho=0.417360 V=1.042447 pu | ENTREGUE
2026-09-25 12:25:21.041 | [t_sim=08:00:07.800 k=039] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:21.042 | [t_sim=08:00:08.000 k=040] MSG #0002281 1(816) -> 2(824) stNum=191 sqNum=0 | rho=0.528195 V=1.051792 pu | ENTREGUE
2026-09-25 12:25:21.042 | [t_sim=08:00:08.000 k=040] MSG #0002282 2(824) -> 1(816) stNum=191 sqNum=0 | rho=0.485910 V=1.050894 pu | ENTREGUE
2026-09-25 12:25:21.042 | [t_sim=08:00:08.000 k=040] MSG #0002283 2(824) -> 3(828) stNum=191 sqNum=0 | rho=0.485910 V=1.050894 pu | ENTREGUE
2026-09-25 12:25:21.042 | [t_sim=08:00:08.000 k=040] MSG #0002284 2(824) -> 5(850) stNum=191 sqNum=0 | rho=0.485910 V=1.050894 pu | ENTREGUE
2026-09-25 12:25:21.042 | [t_sim=08:00:08.000 k=040] MSG #0002285 3(828) -> 2(824) stNum=191 sqNum=0 | rho=0.467099 V=1.050790 pu | ENTREGUE
2026-09-25 12:25:21.042 | [t_sim=08:00:08.000 k=040] MSG #0002286 3(828) -> 4(830) stNum=191 sqNum=0 | rho=0.467099 V=1.050790 pu | ENTREGUE
2026-09-25 12:25:21.042 | [t_sim=08:00:08.000 k=040] MSG #0002287 4(830) -> 3(828) stNum=191 sqNum=0 | rho=0.447664 V=1.047925 pu | ENTREGUE
2026-09-25 12:25:21.042 | [t_sim=08:00:08.000 k=040] MSG #0002288 4(830) -> 5(850) stNum=191 sqNum=0 | rho=0.447664 V=1.047925 pu | ENTREGUE
2026-09-25 12:25:21.042 | [t_sim=08:00:08.000 k=040] MSG #0002289 5(850) -> 4(830) stNum=191 sqNum=0 | rho=0.458635 V=1.051817 pu | ENTREGUE
2026-09-25 12:25:21.042 | [t_sim=08:00:08.000 k=040] MSG #0002290 5(850) -> 6(832) stNum=191 sqNum=0 | rho=0.458635 V=1.051817 pu | ENTREGUE
2026-09-25 12:25:21.042 | [t_sim=08:00:08.000 k=040] MSG #0002291 5(850) -> 2(824) stNum=191 sqNum=0 | rho=0.458635 V=1.051817 pu | ENTREGUE
2026-09-25 12:25:21.042 | [t_sim=08:00:08.000 k=040] MSG #0002292 6(832) -> 5(850) stNum=191 sqNum=0 | rho=0.422881 V=1.042363 pu | ENTREGUE
2026-09-25 12:25:21.042 | [t_sim=08:00:08.000 k=040] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:21.042 | [t_sim=08:00:08.200 k=041] MSG #0002293 1(816) -> 2(824) stNum=192 sqNum=0 | rho=0.529681 V=1.051735 pu | ENTREGUE
2026-09-25 12:25:21.042 | [t_sim=08:00:08.200 k=041] MSG #0002294 2(824) -> 1(816) stNum=192 sqNum=0 | rho=0.488339 V=1.050831 pu | ENTREGUE
2026-09-25 12:25:21.042 | [t_sim=08:00:08.200 k=041] MSG #0002295 2(824) -> 3(828) stNum=192 sqNum=0 | rho=0.488339 V=1.050831 pu | ENTREGUE
2026-09-25 12:25:21.042 | [t_sim=08:00:08.200 k=041] MSG #0002296 2(824) -> 5(850) stNum=192 sqNum=0 | rho=0.488339 V=1.050831 pu | ENTREGUE
2026-09-25 12:25:21.042 | [t_sim=08:00:08.200 k=041] MSG #0002297 3(828) -> 2(824) stNum=192 sqNum=0 | rho=0.469837 V=1.050726 pu | ENTREGUE
2026-09-25 12:25:21.042 | [t_sim=08:00:08.200 k=041] MSG #0002298 3(828) -> 4(830) stNum=192 sqNum=0 | rho=0.469837 V=1.050726 pu | ENTREGUE
2026-09-25 12:25:21.042 | [t_sim=08:00:08.200 k=041] MSG #0002299 4(830) -> 3(828) stNum=192 sqNum=0 | rho=0.451590 V=1.047853 pu | ENTREGUE
2026-09-25 12:25:21.043 | [t_sim=08:00:08.200 k=041] MSG #0002300 4(830) -> 5(850) stNum=192 sqNum=0 | rho=0.451590 V=1.047853 pu | ENTREGUE
2026-09-25 12:25:21.043 | [t_sim=08:00:08.200 k=041] MSG #0002301 5(850) -> 4(830) stNum=192 sqNum=0 | rho=0.462450 V=1.051760 pu | ENTREGUE
2026-09-25 12:25:21.043 | [t_sim=08:00:08.200 k=041] MSG #0002302 5(850) -> 6(832) stNum=192 sqNum=0 | rho=0.462450 V=1.051760 pu | ENTREGUE
2026-09-25 12:25:21.043 | [t_sim=08:00:08.200 k=041] MSG #0002303 5(850) -> 2(824) stNum=192 sqNum=0 | rho=0.462450 V=1.051760 pu | ENTREGUE
2026-09-25 12:25:21.043 | [t_sim=08:00:08.200 k=041] MSG #0002304 6(832) -> 5(850) stNum=192 sqNum=0 | rho=0.428176 V=1.042283 pu | ENTREGUE
2026-09-25 12:25:21.043 | [t_sim=08:00:08.200 k=041] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:21.043 | [t_sim=08:00:08.400 k=042] MSG #0002305 1(816) -> 2(824) stNum=193 sqNum=0 | rho=0.531059 V=1.051680 pu | ENTREGUE
2026-09-25 12:25:21.043 | [t_sim=08:00:08.400 k=042] MSG #0002306 2(824) -> 1(816) stNum=193 sqNum=0 | rho=0.490645 V=1.050770 pu | ENTREGUE
2026-09-25 12:25:21.043 | [t_sim=08:00:08.400 k=042] MSG #0002307 2(824) -> 3(828) stNum=193 sqNum=0 | rho=0.490645 V=1.050770 pu | ENTREGUE
2026-09-25 12:25:21.043 | [t_sim=08:00:08.400 k=042] MSG #0002308 2(824) -> 5(850) stNum=193 sqNum=0 | rho=0.490645 V=1.050770 pu | ENTREGUE
2026-09-25 12:25:21.043 | [t_sim=08:00:08.400 k=042] MSG #0002309 3(828) -> 2(824) stNum=193 sqNum=0 | rho=0.472452 V=1.050665 pu | ENTREGUE
2026-09-25 12:25:21.043 | [t_sim=08:00:08.400 k=042] MSG #0002310 3(828) -> 4(830) stNum=193 sqNum=0 | rho=0.472452 V=1.050665 pu | ENTREGUE
2026-09-25 12:25:21.043 | [t_sim=08:00:08.400 k=042] MSG #0002311 4(830) -> 3(828) stNum=193 sqNum=0 | rho=0.455349 V=1.047785 pu | ENTREGUE
2026-09-25 12:25:21.043 | [t_sim=08:00:08.400 k=042] MSG #0002312 4(830) -> 5(850) stNum=193 sqNum=0 | rho=0.455349 V=1.047785 pu | ENTREGUE
2026-09-25 12:25:21.043 | [t_sim=08:00:08.400 k=042] MSG #0002313 5(850) -> 4(830) stNum=193 sqNum=0 | rho=0.466101 V=1.051706 pu | ENTREGUE
2026-09-25 12:25:21.043 | [t_sim=08:00:08.400 k=042] MSG #0002314 5(850) -> 6(832) stNum=193 sqNum=0 | rho=0.466101 V=1.051706 pu | ENTREGUE
2026-09-25 12:25:21.043 | [t_sim=08:00:08.400 k=042] MSG #0002315 5(850) -> 2(824) stNum=193 sqNum=0 | rho=0.466101 V=1.051706 pu | ENTREGUE
2026-09-25 12:25:21.043 | [t_sim=08:00:08.400 k=042] MSG #0002316 6(832) -> 5(850) stNum=193 sqNum=0 | rho=0.433253 V=1.042207 pu | ENTREGUE
2026-09-25 12:25:21.043 | [t_sim=08:00:08.400 k=042] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:21.044 | [t_sim=08:00:08.600 k=043] MSG #0002317 1(816) -> 2(824) stNum=194 sqNum=0 | rho=0.532339 V=1.051628 pu | ENTREGUE
2026-09-25 12:25:21.044 | [t_sim=08:00:08.600 k=043] MSG #0002318 2(824) -> 1(816) stNum=194 sqNum=0 | rho=0.492833 V=1.050712 pu | ENTREGUE
2026-09-25 12:25:21.044 | [t_sim=08:00:08.600 k=043] MSG #0002319 2(824) -> 3(828) stNum=194 sqNum=0 | rho=0.492833 V=1.050712 pu | ENTREGUE
2026-09-25 12:25:21.044 | [t_sim=08:00:08.600 k=043] MSG #0002320 2(824) -> 5(850) stNum=194 sqNum=0 | rho=0.492833 V=1.050712 pu | ENTREGUE
2026-09-25 12:25:21.044 | [t_sim=08:00:08.600 k=043] MSG #0002321 3(828) -> 2(824) stNum=194 sqNum=0 | rho=0.474948 V=1.050607 pu | ENTREGUE
2026-09-25 12:25:21.044 | [t_sim=08:00:08.600 k=043] MSG #0002322 3(828) -> 4(830) stNum=194 sqNum=0 | rho=0.474948 V=1.050607 pu | ENTREGUE
2026-09-25 12:25:21.044 | [t_sim=08:00:08.600 k=043] MSG #0002323 4(830) -> 3(828) stNum=194 sqNum=0 | rho=0.458947 V=1.047719 pu | ENTREGUE
2026-09-25 12:25:21.044 | [t_sim=08:00:08.600 k=043] MSG #0002324 4(830) -> 5(850) stNum=194 sqNum=0 | rho=0.458947 V=1.047719 pu | ENTREGUE
2026-09-25 12:25:21.044 | [t_sim=08:00:08.600 k=043] MSG #0002325 5(850) -> 4(830) stNum=194 sqNum=0 | rho=0.469596 V=1.051653 pu | ENTREGUE
2026-09-25 12:25:21.044 | [t_sim=08:00:08.600 k=043] MSG #0002326 5(850) -> 6(832) stNum=194 sqNum=0 | rho=0.469596 V=1.051653 pu | ENTREGUE
2026-09-25 12:25:21.044 | [t_sim=08:00:08.600 k=043] MSG #0002327 5(850) -> 2(824) stNum=194 sqNum=0 | rho=0.469596 V=1.051653 pu | ENTREGUE
2026-09-25 12:25:21.044 | [t_sim=08:00:08.600 k=043] MSG #0002328 6(832) -> 5(850) stNum=194 sqNum=0 | rho=0.438119 V=1.042134 pu | ENTREGUE
2026-09-25 12:25:21.044 | [t_sim=08:00:08.600 k=043] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:21.044 | [t_sim=08:00:08.800 k=044] MSG #0002329 1(816) -> 2(824) stNum=195 sqNum=0 | rho=0.533528 V=1.051578 pu | ENTREGUE
2026-09-25 12:25:21.044 | [t_sim=08:00:08.800 k=044] MSG #0002330 2(824) -> 1(816) stNum=195 sqNum=0 | rho=0.494912 V=1.050657 pu | ENTREGUE
2026-09-25 12:25:21.044 | [t_sim=08:00:08.800 k=044] MSG #0002331 2(824) -> 3(828) stNum=195 sqNum=0 | rho=0.494912 V=1.050657 pu | ENTREGUE
2026-09-25 12:25:21.044 | [t_sim=08:00:08.800 k=044] MSG #0002332 2(824) -> 5(850) stNum=195 sqNum=0 | rho=0.494912 V=1.050657 pu | ENTREGUE
2026-09-25 12:25:21.044 | [t_sim=08:00:08.800 k=044] MSG #0002333 3(828) -> 2(824) stNum=195 sqNum=0 | rho=0.477332 V=1.050551 pu | ENTREGUE
2026-09-25 12:25:21.044 | [t_sim=08:00:08.800 k=044] MSG #0002334 3(828) -> 4(830) stNum=195 sqNum=0 | rho=0.477332 V=1.050551 pu | ENTREGUE
2026-09-25 12:25:21.044 | [t_sim=08:00:08.800 k=044] MSG #0002335 4(830) -> 3(828) stNum=195 sqNum=0 | rho=0.462390 V=1.047656 pu | ENTREGUE
2026-09-25 12:25:21.044 | [t_sim=08:00:08.800 k=044] MSG #0002336 4(830) -> 5(850) stNum=195 sqNum=0 | rho=0.462390 V=1.047656 pu | ENTREGUE
2026-09-25 12:25:21.044 | [t_sim=08:00:08.800 k=044] MSG #0002337 5(850) -> 4(830) stNum=195 sqNum=0 | rho=0.472939 V=1.051604 pu | ENTREGUE
2026-09-25 12:25:21.044 | [t_sim=08:00:08.800 k=044] MSG #0002338 5(850) -> 6(832) stNum=195 sqNum=0 | rho=0.472939 V=1.051604 pu | ENTREGUE
2026-09-25 12:25:21.045 | [t_sim=08:00:08.800 k=044] MSG #0002339 5(850) -> 2(824) stNum=195 sqNum=0 | rho=0.472939 V=1.051604 pu | ENTREGUE
2026-09-25 12:25:21.045 | [t_sim=08:00:08.800 k=044] MSG #0002340 6(832) -> 5(850) stNum=195 sqNum=0 | rho=0.442783 V=1.042064 pu | ENTREGUE
2026-09-25 12:25:21.045 | [t_sim=08:00:08.800 k=044] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:21.045 | [t_sim=08:00:09.000 k=045] MSG #0002341 1(816) -> 2(824) stNum=196 sqNum=0 | rho=0.534634 V=1.051530 pu | ENTREGUE
2026-09-25 12:25:21.045 | [t_sim=08:00:09.000 k=045] MSG #0002342 2(824) -> 1(816) stNum=196 sqNum=0 | rho=0.496887 V=1.050604 pu | ENTREGUE
2026-09-25 12:25:21.045 | [t_sim=08:00:09.000 k=045] MSG #0002343 2(824) -> 3(828) stNum=196 sqNum=0 | rho=0.496887 V=1.050604 pu | ENTREGUE
2026-09-25 12:25:21.045 | [t_sim=08:00:09.000 k=045] MSG #0002344 2(824) -> 5(850) stNum=196 sqNum=0 | rho=0.496887 V=1.050604 pu | ENTREGUE
2026-09-25 12:25:21.045 | [t_sim=08:00:09.000 k=045] MSG #0002345 3(828) -> 2(824) stNum=196 sqNum=0 | rho=0.479607 V=1.050498 pu | ENTREGUE
2026-09-25 12:25:21.045 | [t_sim=08:00:09.000 k=045] MSG #0002346 3(828) -> 4(830) stNum=196 sqNum=0 | rho=0.479607 V=1.050498 pu | ENTREGUE
2026-09-25 12:25:21.045 | [t_sim=08:00:09.000 k=045] MSG #0002347 4(830) -> 3(828) stNum=196 sqNum=0 | rho=0.465684 V=1.047597 pu | ENTREGUE
2026-09-25 12:25:21.045 | [t_sim=08:00:09.000 k=045] MSG #0002348 4(830) -> 5(850) stNum=196 sqNum=0 | rho=0.465684 V=1.047597 pu | ENTREGUE
2026-09-25 12:25:21.045 | [t_sim=08:00:09.000 k=045] MSG #0002349 5(850) -> 4(830) stNum=196 sqNum=0 | rho=0.476138 V=1.051556 pu | ENTREGUE
2026-09-25 12:25:21.045 | [t_sim=08:00:09.000 k=045] MSG #0002350 5(850) -> 6(832) stNum=196 sqNum=0 | rho=0.476138 V=1.051556 pu | ENTREGUE
2026-09-25 12:25:21.045 | [t_sim=08:00:09.000 k=045] MSG #0002351 5(850) -> 2(824) stNum=196 sqNum=0 | rho=0.476138 V=1.051556 pu | ENTREGUE
2026-09-25 12:25:21.045 | [t_sim=08:00:09.000 k=045] MSG #0002352 6(832) -> 5(850) stNum=196 sqNum=0 | rho=0.447251 V=1.041998 pu | ENTREGUE
2026-09-25 12:25:21.045 | [t_sim=08:00:09.000 k=045] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:21.046 | [t_sim=08:00:09.200 k=046] MSG #0002353 1(816) -> 2(824) stNum=197 sqNum=0 | rho=0.535665 V=1.051485 pu | ENTREGUE
2026-09-25 12:25:21.046 | [t_sim=08:00:09.200 k=046] MSG #0002354 2(824) -> 1(816) stNum=197 sqNum=0 | rho=0.498763 V=1.050554 pu | ENTREGUE
2026-09-25 12:25:21.046 | [t_sim=08:00:09.200 k=046] MSG #0002355 2(824) -> 3(828) stNum=197 sqNum=0 | rho=0.498763 V=1.050554 pu | ENTREGUE
2026-09-25 12:25:21.046 | [t_sim=08:00:09.200 k=046] MSG #0002356 2(824) -> 5(850) stNum=197 sqNum=0 | rho=0.498763 V=1.050554 pu | ENTREGUE
2026-09-25 12:25:21.046 | [t_sim=08:00:09.200 k=046] MSG #0002357 3(828) -> 2(824) stNum=197 sqNum=0 | rho=0.481779 V=1.050447 pu | ENTREGUE
2026-09-25 12:25:21.046 | [t_sim=08:00:09.200 k=046] MSG #0002358 3(828) -> 4(830) stNum=197 sqNum=0 | rho=0.481779 V=1.050447 pu | ENTREGUE
