2026-09-25 12:25:21.475 | ==============================================================================
2026-09-25 12:25:21.475 | CASO leaderless x C0_perda_0.05: topologia nominal, canal probabilistico com perda 0.05 por mensagem
2026-09-25 12:25:21.475 | Grafo nominal: (1,2) (2,3) (3,4) (4,5) (5,6) (2,5) | agentes: 1(816) 2(824) 3(828) 4(830) 5(850) 6(832)
2026-09-25 12:25:21.476 | [t=00:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:21.477 | [t=01:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:21.478 | [t=02:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:21.481 | [t=03:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:21.482 | [t=04:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:21.483 | [t=05:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:21.484 | [t=06:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:21.485 | [t_sim=07:00:00.000 k=000] MSG #0000001 1(816) -> 2(824) stNum=1 sqNum=0 | rho=0.000000 V=1.056254 pu | ENTREGUE
2026-09-25 12:25:21.607 | [t_sim=08:00:06.200 k=031] MSG #0002198 2(824) -> 1(816) stNum=184 sqNum=0 | rho=0.454921 V=1.051673 pu | ENTREGUE
2026-09-25 12:25:21.607 | [t_sim=08:00:06.200 k=031] MSG #0002199 2(824) -> 3(828) stNum=184 sqNum=0 | rho=0.454921 V=1.051673 pu | ENTREGUE
2026-09-25 12:25:21.607 | [t_sim=08:00:06.200 k=031] MSG #0002200 2(824) -> 5(850) stNum=184 sqNum=0 | rho=0.454921 V=1.051673 pu | ENTREGUE
2026-09-25 12:25:21.607 | [t_sim=08:00:06.200 k=031] MSG #0002201 3(828) -> 2(824) stNum=184 sqNum=0 | rho=0.434103 V=1.051574 pu | ENTREGUE
2026-09-25 12:25:21.607 | [t_sim=08:00:06.200 k=031] MSG #0002202 3(828) -> 4(830) stNum=184 sqNum=0 | rho=0.434103 V=1.051574 pu | ENTREGUE
2026-09-25 12:25:21.607 | [t_sim=08:00:06.200 k=031] MSG #0002203 4(830) -> 3(828) stNum=184 sqNum=0 | rho=0.401325 V=1.048802 pu | ENTREGUE
2026-09-25 12:25:21.607 | [t_sim=08:00:06.200 k=031] MSG #0002204 4(830) -> 5(850) stNum=184 sqNum=0 | rho=0.401325 V=1.048802 pu | ENTREGUE
2026-09-25 12:25:21.607 | [t_sim=08:00:06.200 k=031] MSG #0002205 5(850) -> 4(830) stNum=184 sqNum=0 | rho=0.413216 V=1.052519 pu | ENTREGUE
2026-09-25 12:25:21.607 | [t_sim=08:00:06.200 k=031] MSG #0002206 5(850) -> 6(832) stNum=184 sqNum=0 | rho=0.413216 V=1.052519 pu | ENTREGUE
2026-09-25 12:25:21.607 | [t_sim=08:00:06.200 k=031] MSG #0002207 5(850) -> 2(824) stNum=184 sqNum=0 | rho=0.413216 V=1.052519 pu | ENTREGUE
2026-09-25 12:25:21.607 | [t_sim=08:00:06.200 k=031] MSG #0002208 6(832) -> 5(850) stNum=184 sqNum=0 | rho=0.360477 V=1.043334 pu | ENTREGUE
2026-09-25 12:25:21.607 | [t_sim=08:00:06.200 k=031] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:21.608 | [t_sim=08:00:06.400 k=032] MSG #0002209 1(816) -> 2(824) stNum=185 sqNum=0 | rho=0.508857 V=1.052406 pu | ENTREGUE
2026-09-25 12:25:21.608 | [t_sim=08:00:06.400 k=032] MSG #0002210 2(824) -> 1(816) stNum=185 sqNum=0 | rho=0.458983 V=1.051573 pu | ENTREGUE
2026-09-25 12:25:21.608 | [t_sim=08:00:06.400 k=032] MSG #0002211 2(824) -> 3(828) stNum=185 sqNum=0 | rho=0.458983 V=1.051573 pu | ENTREGUE
2026-09-25 12:25:21.608 | [t_sim=08:00:06.400 k=032] MSG #0002212 2(824) -> 5(850) stNum=185 sqNum=0 | rho=0.458983 V=1.051573 pu | ENTREGUE
2026-09-25 12:25:21.608 | [t_sim=08:00:06.400 k=032] MSG #0002213 3(828) -> 2(824) stNum=185 sqNum=0 | rho=0.438269 V=1.051473 pu | ENTREGUE
2026-09-25 12:25:21.608 | [t_sim=08:00:06.400 k=032] MSG #0002214 3(828) -> 4(830) stNum=185 sqNum=0 | rho=0.438269 V=1.051473 pu | ENTREGUE
2026-09-25 12:25:21.608 | [t_sim=08:00:06.400 k=032] MSG #0002215 4(830) -> 3(828) stNum=185 sqNum=0 | rho=0.407061 V=1.048690 pu | ENTREGUE
2026-09-25 12:25:21.608 | [t_sim=08:00:06.400 k=032] MSG #0002216 4(830) -> 5(850) stNum=185 sqNum=0 | rho=0.407061 V=1.048690 pu | ENTREGUE
2026-09-25 12:25:21.608 | [t_sim=08:00:06.400 k=032] MSG #0002217 5(850) -> 4(830) stNum=185 sqNum=0 | rho=0.418922 V=1.052429 pu | ENTREGUE
2026-09-25 12:25:21.608 | [t_sim=08:00:06.400 k=032] MSG #0002218 5(850) -> 6(832) stNum=185 sqNum=0 | rho=0.418922 V=1.052429 pu | ENTREGUE
2026-09-25 12:25:21.608 | [t_sim=08:00:06.400 k=032] MSG #0002219 5(850) -> 2(824) stNum=185 sqNum=0 | rho=0.418922 V=1.052429 pu | ENTREGUE
2026-09-25 12:25:21.608 | [t_sim=08:00:06.400 k=032] MSG #0002220 6(832) -> 5(850) stNum=185 sqNum=0 | rho=0.368282 V=1.043210 pu | ENTREGUE
2026-09-25 12:25:21.608 | [t_sim=08:00:06.400 k=032] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:21.608 | [t_sim=08:00:06.600 k=033] MSG #0002221 1(816) -> 2(824) stNum=186 sqNum=0 | rho=0.511897 V=1.052320 pu | ENTREGUE
2026-09-25 12:25:21.608 | [t_sim=08:00:06.600 k=033] MSG #0002222 2(824) -> 1(816) stNum=186 sqNum=0 | rho=0.462833 V=1.051478 pu | ENTREGUE
2026-09-25 12:25:21.608 | [t_sim=08:00:06.600 k=033] MSG #0002223 2(824) -> 3(828) stNum=186 sqNum=0 | rho=0.462833 V=1.051478 pu | ENTREGUE
2026-09-25 12:25:21.608 | [t_sim=08:00:06.600 k=033] MSG #0002224 2(824) -> 5(850) stNum=186 sqNum=0 | rho=0.462833 V=1.051478 pu | ENTREGUE
2026-09-25 12:25:21.608 | [t_sim=08:00:06.600 k=033] MSG #0002225 3(828) -> 2(824) stNum=186 sqNum=0 | rho=0.442255 V=1.051378 pu | ENTREGUE
2026-09-25 12:25:21.608 | [t_sim=08:00:06.600 k=033] MSG #0002226 3(828) -> 4(830) stNum=186 sqNum=0 | rho=0.442255 V=1.051378 pu | ENTREGUE
2026-09-25 12:25:21.608 | [t_sim=08:00:06.600 k=033] MSG #0002227 4(830) -> 3(828) stNum=186 sqNum=0 | rho=0.412594 V=1.048584 pu | ENTREGUE
2026-09-25 12:25:21.609 | [t_sim=08:00:06.600 k=033] MSG #0002228 4(830) -> 5(850) stNum=186 sqNum=0 | rho=0.412594 V=1.048584 pu | ENTREGUE
2026-09-25 12:25:21.609 | [t_sim=08:00:06.600 k=033] MSG #0002229 5(850) -> 4(830) stNum=186 sqNum=0 | rho=0.424393 V=1.052343 pu | ENTREGUE
2026-09-25 12:25:21.609 | [t_sim=08:00:06.600 k=033] MSG #0002230 5(850) -> 6(832) stNum=186 sqNum=0 | rho=0.424393 V=1.052343 pu | ENTREGUE
2026-09-25 12:25:21.609 | [t_sim=08:00:06.600 k=033] MSG #0002231 5(850) -> 2(824) stNum=186 sqNum=0 | rho=0.424393 V=1.052343 pu | ENTREGUE
2026-09-25 12:25:21.609 | [t_sim=08:00:06.600 k=033] MSG #0002232 6(832) -> 5(850) stNum=186 sqNum=0 | rho=0.375771 V=1.043092 pu | ENTREGUE
2026-09-25 12:25:21.609 | [t_sim=08:00:06.600 k=033] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:21.609 | [t_sim=08:00:06.800 k=034] MSG #0002233 1(816) -> 2(824) stNum=187 sqNum=0 | rho=0.514678 V=1.052238 pu | ENTREGUE
2026-09-25 12:25:21.609 | [t_sim=08:00:06.800 k=034] MSG #0002234 2(824) -> 1(816) stNum=187 sqNum=0 | rho=0.466483 V=1.051388 pu | ENTREGUE
2026-09-25 12:25:21.609 | [t_sim=08:00:06.800 k=034] MSG #0002235 2(824) -> 3(828) stNum=187 sqNum=0 | rho=0.466483 V=1.051388 pu | ENTREGUE
2026-09-25 12:25:21.609 | [t_sim=08:00:06.800 k=034] MSG #0002236 2(824) -> 5(850) stNum=187 sqNum=0 | rho=0.466483 V=1.051388 pu | ENTREGUE
2026-09-25 12:25:21.609 | [t_sim=08:00:06.800 k=034] MSG #0002237 3(828) -> 2(824) stNum=187 sqNum=0 | rho=0.446067 V=1.051287 pu | ENTREGUE
2026-09-25 12:25:21.609 | [t_sim=08:00:06.800 k=034] MSG #0002238 3(828) -> 4(830) stNum=187 sqNum=0 | rho=0.446067 V=1.051287 pu | ENTREGUE
2026-09-25 12:25:21.609 | [t_sim=08:00:06.800 k=034] MSG #0002239 4(830) -> 3(828) stNum=187 sqNum=0 | rho=0.417928 V=1.048482 pu | ENTREGUE
2026-09-25 12:25:21.609 | [t_sim=08:00:06.800 k=034] MSG #0002240 4(830) -> 5(850) stNum=187 sqNum=0 | rho=0.417928 V=1.048482 pu | ENTREGUE
2026-09-25 12:25:21.609 | [t_sim=08:00:06.800 k=034] MSG #0002241 5(850) -> 4(830) stNum=187 sqNum=0 | rho=0.429634 V=1.052262 pu | ENTREGUE
2026-09-25 12:25:21.609 | [t_sim=08:00:06.800 k=034] MSG #0002242 5(850) -> 6(832) stNum=187 sqNum=0 | rho=0.429634 V=1.052262 pu | ENTREGUE
2026-09-25 12:25:21.609 | [t_sim=08:00:06.800 k=034] MSG #0002243 5(850) -> 2(824) stNum=187 sqNum=0 | rho=0.429634 V=1.052262 pu | ENTREGUE
2026-09-25 12:25:21.609 | [t_sim=08:00:06.800 k=034] MSG #0002244 6(832) -> 5(850) stNum=187 sqNum=0 | rho=0.382963 V=1.042980 pu | ENTREGUE
2026-09-25 12:25:21.609 | [t_sim=08:00:06.800 k=034] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:21.610 | [t_sim=08:00:07.000 k=035] MSG #0002245 1(816) -> 2(824) stNum=188 sqNum=0 | rho=0.517228 V=1.052162 pu | ENTREGUE
2026-09-25 12:25:21.610 | [t_sim=08:00:07.000 k=035] MSG #0002246 2(824) -> 1(816) stNum=188 sqNum=0 | rho=0.469938 V=1.051304 pu | ENTREGUE
2026-09-25 12:25:21.610 | [t_sim=08:00:07.000 k=035] MSG #0002247 2(824) -> 3(828) stNum=188 sqNum=0 | rho=0.469938 V=1.051304 pu | ENTREGUE
2026-09-25 12:25:21.610 | [t_sim=08:00:07.000 k=035] MSG #0002248 2(824) -> 5(850) stNum=188 sqNum=0 | rho=0.469938 V=1.051304 pu | ENTREGUE
2026-09-25 12:25:21.610 | [t_sim=08:00:07.000 k=035] MSG #0002249 3(828) -> 2(824) stNum=188 sqNum=0 | rho=0.448795 V=1.051203 pu | ENTREGUE
2026-09-25 12:25:21.610 | [t_sim=08:00:07.000 k=035] MSG #0002250 3(828) -> 4(830) stNum=188 sqNum=0 | rho=0.448795 V=1.051203 pu | ENTREGUE
2026-09-25 12:25:21.610 | [t_sim=08:00:07.000 k=035] MSG #0002251 4(830) -> 3(828) stNum=188 sqNum=0 | rho=0.423060 V=1.048387 pu | ENTREGUE
2026-09-25 12:25:21.610 | [t_sim=08:00:07.000 k=035] MSG #0002252 4(830) -> 5(850) stNum=188 sqNum=0 | rho=0.423060 V=1.048387 pu | ENTREGUE
2026-09-25 12:25:21.610 | [t_sim=08:00:07.000 k=035] MSG #0002253 5(850) -> 4(830) stNum=188 sqNum=0 | rho=0.434658 V=1.052186 pu | ENTREGUE
2026-09-25 12:25:21.610 | [t_sim=08:00:07.000 k=035] MSG #0002254 5(850) -> 6(832) stNum=188 sqNum=0 | rho=0.434658 V=1.052186 pu | ENTREGUE
2026-09-25 12:25:21.610 | [t_sim=08:00:07.000 k=035] MSG #0002255 5(850) -> 2(824) stNum=188 sqNum=0 | rho=0.434658 V=1.052186 pu | ENTREGUE
2026-09-25 12:25:21.610 | [t_sim=08:00:07.000 k=035] MSG #0002256 6(832) -> 5(850) stNum=188 sqNum=0 | rho=0.389868 V=1.042875 pu | ENTREGUE
2026-09-25 12:25:21.610 | [t_sim=08:00:07.000 k=035] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:21.610 | [t_sim=08:00:07.200 k=036] MSG #0002257 1(816) -> 2(824) stNum=189 sqNum=0 | rho=0.519582 V=1.052087 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.200 k=036] MSG #0002258 2(824) -> 1(816) stNum=189 sqNum=0 | rho=0.473219 V=1.051221 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.200 k=036] MSG #0002259 2(824) -> 3(828) stNum=189 sqNum=0 | rho=0.473219 V=1.051221 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.200 k=036] MSG #0002260 2(824) -> 5(850) stNum=189 sqNum=0 | rho=0.473219 V=1.051221 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.200 k=036] MSG #0002261 3(828) -> 2(824) stNum=189 sqNum=0 | rho=0.452612 V=1.051119 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.200 k=036] MSG #0002262 3(828) -> 4(830) stNum=189 sqNum=0 | rho=0.452612 V=1.051119 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.200 k=036] MSG #0002263 4(830) -> 3(828) stNum=189 sqNum=0 | rho=0.427990 V=1.048293 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.200 k=036] MSG #0002264 4(830) -> 5(850) stNum=189 sqNum=0 | rho=0.427990 V=1.048293 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.200 k=036] MSG #0002265 5(850) -> 4(830) stNum=189 sqNum=0 | rho=0.439489 V=1.052111 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.200 k=036] MSG #0002266 5(850) -> 6(832) stNum=189 sqNum=0 | rho=0.439489 V=1.052111 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.200 k=036] MSG #0002267 5(850) -> 2(824) stNum=189 sqNum=0 | rho=0.439489 V=1.052111 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.200 k=036] MSG #0002268 6(832) -> 5(850) stNum=189 sqNum=0 | rho=0.396495 V=1.042771 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.200 k=036] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:21.611 | [t_sim=08:00:07.400 k=037] MSG #0002269 1(816) -> 2(824) stNum=190 sqNum=0 | rho=0.521742 V=1.052016 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.400 k=037] MSG #0002270 2(824) -> 1(816) stNum=190 sqNum=0 | rho=0.476160 V=1.051143 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.400 k=037] MSG #0002271 2(824) -> 3(828) stNum=190 sqNum=0 | rho=0.476160 V=1.051143 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.400 k=037] MSG #0002272 2(824) -> 5(850) stNum=190 sqNum=0 | rho=0.476160 V=1.051143 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.400 k=037] MSG #0002273 3(828) -> 2(824) stNum=190 sqNum=0 | rho=0.456168 V=1.051040 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.400 k=037] MSG #0002274 3(828) -> 4(830) stNum=190 sqNum=0 | rho=0.456168 V=1.051040 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.400 k=037] MSG #0002275 4(830) -> 3(828) stNum=190 sqNum=0 | rho=0.432569 V=1.048206 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.400 k=037] MSG #0002276 4(830) -> 5(850) stNum=190 sqNum=0 | rho=0.432569 V=1.048206 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.400 k=037] MSG #0002277 5(850) -> 4(830) stNum=190 sqNum=0 | rho=0.444110 V=1.052041 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.400 k=037] MSG #0002278 5(850) -> 6(832) stNum=190 sqNum=0 | rho=0.444110 V=1.052041 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.400 k=037] MSG #0002279 5(850) -> 2(824) stNum=190 sqNum=0 | rho=0.444110 V=1.052041 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.400 k=037] MSG #0002280 6(832) -> 5(850) stNum=190 sqNum=0 | rho=0.402856 V=1.042673 pu | ENTREGUE
2026-09-25 12:25:21.611 | [t_sim=08:00:07.400 k=037] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:21.612 | [t_sim=08:00:07.600 k=038] MSG #0002281 1(816) -> 2(824) stNum=191 sqNum=0 | rho=0.523737 V=1.051948 pu | ENTREGUE
2026-09-25 12:25:21.612 | [t_sim=08:00:07.600 k=038] MSG #0002282 2(824) -> 1(816) stNum=191 sqNum=0 | rho=0.479074 V=1.051068 pu | ENTREGUE
2026-09-25 12:25:21.612 | [t_sim=08:00:07.600 k=038] MSG #0002283 2(824) -> 3(828) stNum=191 sqNum=0 | rho=0.479074 V=1.051068 pu | ENTREGUE
2026-09-25 12:25:21.612 | [t_sim=08:00:07.600 k=038] MSG #0002284 2(824) -> 5(850) stNum=191 sqNum=0 | rho=0.479074 V=1.051068 pu | ENTREGUE
2026-09-25 12:25:21.612 | [t_sim=08:00:07.600 k=038] MSG #0002285 3(828) -> 2(824) stNum=191 sqNum=0 | rho=0.459514 V=1.050965 pu | ENTREGUE
2026-09-25 12:25:21.612 | [t_sim=08:00:07.600 k=038] MSG #0002286 3(828) -> 4(830) stNum=191 sqNum=0 | rho=0.459514 V=1.050965 pu | ENTREGUE
2026-09-25 12:25:21.612 | [t_sim=08:00:07.600 k=038] MSG #0002287 4(830) -> 3(828) stNum=191 sqNum=0 | rho=0.437063 V=1.048121 pu | ENTREGUE
2026-09-25 12:25:21.612 | [t_sim=08:00:07.600 k=038] MSG #0002288 4(830) -> 5(850) stNum=191 sqNum=0 | rho=0.437063 V=1.048121 pu | ENTREGUE
2026-09-25 12:25:21.612 | [t_sim=08:00:07.600 k=038] MSG #0002289 5(850) -> 4(830) stNum=191 sqNum=0 | rho=0.448543 V=1.051973 pu | ENTREGUE
2026-09-25 12:25:21.612 | [t_sim=08:00:07.600 k=038] MSG #0002290 5(850) -> 6(832) stNum=191 sqNum=0 | rho=0.448543 V=1.051973 pu | ENTREGUE
2026-09-25 12:25:21.612 | [t_sim=08:00:07.600 k=038] MSG #0002291 5(850) -> 2(824) stNum=191 sqNum=0 | rho=0.448543 V=1.051973 pu | ENTREGUE
2026-09-25 12:25:21.612 | [t_sim=08:00:07.600 k=038] MSG #0002292 6(832) -> 5(850) stNum=191 sqNum=0 | rho=0.408961 V=1.042579 pu | ENTREGUE
2026-09-25 12:25:21.612 | [t_sim=08:00:07.600 k=038] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:21.612 | [t_sim=08:00:07.800 k=039] MSG #0002293 1(816) -> 2(824) stNum=192 sqNum=0 | rho=0.525550 V=1.051884 pu | ENTREGUE
2026-09-25 12:25:21.612 | [t_sim=08:00:07.800 k=039] MSG #0002294 2(824) -> 1(816) stNum=192 sqNum=0 | rho=0.481878 V=1.050996 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:07.800 k=039] MSG #0002295 2(824) -> 3(828) stNum=192 sqNum=0 | rho=0.481878 V=1.050996 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:07.800 k=039] MSG #0002296 2(824) -> 5(850) stNum=192 sqNum=0 | rho=0.481878 V=1.050996 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:07.800 k=039] MSG #0002297 3(828) -> 2(824) stNum=192 sqNum=0 | rho=0.462621 V=1.050893 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:07.800 k=039] MSG #0002298 3(828) -> 4(830) stNum=192 sqNum=0 | rho=0.462621 V=1.050893 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:07.800 k=039] MSG #0002299 4(830) -> 3(828) stNum=192 sqNum=0 | rho=0.441421 V=1.048040 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:07.800 k=039] MSG #0002300 4(830) -> 5(850) stNum=192 sqNum=0 | rho=0.441421 V=1.048040 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:07.800 k=039] MSG #0002301 5(850) -> 4(830) stNum=192 sqNum=0 | rho=0.452735 V=1.051909 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:07.800 k=039] MSG #0002302 5(850) -> 6(832) stNum=192 sqNum=0 | rho=0.452735 V=1.051909 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:07.800 k=039] MSG #0002303 5(850) -> 2(824) stNum=192 sqNum=0 | rho=0.452735 V=1.051909 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:07.800 k=039] MSG #0002304 6(832) -> 5(850) stNum=192 sqNum=0 | rho=0.414819 V=1.042490 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:07.800 k=039] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:21.613 | [t_sim=08:00:08.000 k=040] MSG #0002305 1(816) -> 2(824) stNum=193 sqNum=0 | rho=0.527223 V=1.051827 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:08.000 k=040] MSG #0002306 2(824) -> 1(816) stNum=193 sqNum=0 | rho=0.484551 V=1.050932 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:08.000 k=040] MSG #0002307 2(824) -> 3(828) stNum=193 sqNum=0 | rho=0.484551 V=1.050932 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:08.000 k=040] MSG #0002308 2(824) -> 5(850) stNum=193 sqNum=0 | rho=0.484551 V=1.050932 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:08.000 k=040] MSG #0002309 3(828) -> 2(824) stNum=193 sqNum=0 | rho=0.465566 V=1.050828 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:08.000 k=040] MSG #0002310 3(828) -> 4(830) stNum=193 sqNum=0 | rho=0.465566 V=1.050828 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:08.000 k=040] MSG #0002311 4(830) -> 3(828) stNum=193 sqNum=0 | rho=0.445624 V=1.047968 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:08.000 k=040] MSG #0002312 4(830) -> 5(850) stNum=193 sqNum=0 | rho=0.445624 V=1.047968 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:08.000 k=040] MSG #0002313 5(850) -> 4(830) stNum=193 sqNum=0 | rho=0.455743 V=1.051852 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:08.000 k=040] MSG #0002314 5(850) -> 6(832) stNum=193 sqNum=0 | rho=0.455743 V=1.051852 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:08.000 k=040] MSG #0002315 5(850) -> 2(824) stNum=193 sqNum=0 | rho=0.455743 V=1.051852 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:08.000 k=040] MSG #0002316 6(832) -> 5(850) stNum=193 sqNum=0 | rho=0.419701 V=1.042410 pu | ENTREGUE
2026-09-25 12:25:21.613 | [t_sim=08:00:08.000 k=040] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:21.614 | [t_sim=08:00:08.200 k=041] MSG #0002317 1(816) -> 2(824) stNum=194 sqNum=0 | rho=0.528798 V=1.051766 pu | ENTREGUE
2026-09-25 12:25:21.614 | [t_sim=08:00:08.200 k=041] MSG #0002318 2(824) -> 1(816) stNum=194 sqNum=0 | rho=0.487087 V=1.050865 pu | ENTREGUE
2026-09-25 12:25:21.614 | [t_sim=08:00:08.200 k=041] MSG #0002319 2(824) -> 3(828) stNum=194 sqNum=0 | rho=0.487087 V=1.050865 pu | ENTREGUE
2026-09-25 12:25:21.614 | [t_sim=08:00:08.200 k=041] MSG #0002320 2(824) -> 5(850) stNum=194 sqNum=0 | rho=0.487087 V=1.050865 pu | ENTREGUE
2026-09-25 12:25:21.614 | [t_sim=08:00:08.200 k=041] MSG #0002321 3(828) -> 2(824) stNum=194 sqNum=0 | rho=0.468403 V=1.050761 pu | ENTREGUE
2026-09-25 12:25:21.614 | [t_sim=08:00:08.200 k=041] MSG #0002322 3(828) -> 4(830) stNum=194 sqNum=0 | rho=0.468403 V=1.050761 pu | ENTREGUE
2026-09-25 12:25:21.614 | [t_sim=08:00:08.200 k=041] MSG #0002323 4(830) -> 3(828) stNum=194 sqNum=0 | rho=0.449642 V=1.047892 pu | ENTREGUE
