arquitetura,cenario,hora,agente,barra,potencia_disponivel_kw,potencia_gerada_kw,potencia_cortada_kw,fracao_de_curtailment_rho,tensao_inicial_pu,tensao_final_pu,tensao_maxima_barras_pv_pu,tensao_maxima_rede_pu,posicao_no_grafo,eh_lider,particao_final,razao_de_curtailment_r,iteracoes,status,status_eletrico,eletrico_satisfeito,consenso_satisfeito,atingiu_k_max,erro_de_consenso_global_final,erro_de_consenso_max_intra_particao_final,mensagens_do_canal_tentadas,mensagens_do_canal_entregues,mensagens_do_canal_perdidas,mensagens_do_canal_pendentes,violacao_real_apos_controle,sigma_r_global_hora,sigma_r_por_particao_hora
leader_follower,C3_naolider_longa,14,pv2,816,62.50020224605284,51.1274447534344,11.372757492618433,0.18196347444993005,1.0526136226711256,1.0504684287667376,1.0504989670073044,1.0507660303895017,1.0,True,0.0,0.18196353105940025,155.0,convergiu,convergiu,True,False,False,0.007608388363631703,0.007608388363631703,,,,,False,0.007608374228076044,[0.007608]
leader_follower,C3_naolider_longa,14,pv1,824,75.00026003735111,62.364356316702086,12.635903720649026,0.16847806899122642,1.0516996381734283,1.0493471048931242,1.0504989670073044,1.0507660303895017,2.0,False,0.0,0.168478132133891,155.0,convergiu,convergiu,True,False,False,0.007608388363631703,0.007608388363631703,,,,,False,0.007608374228076044,[0.007608]
leader_follower,C3_naolider_longa,14,pv3,828,50.00017451784423,41.81674354070793,8.183430977136297,0.1636679841285751,1.0515841348068866,1.049219858512193,1.0504989670073044,1.0507660303895017,3.0,False,0.0,0.16366804828282683,155.0,convergiu,convergiu,True,False,False,0.007608388363631703,0.007608388363631703,,,,,False,0.007608374228076044,[0.007608]
leader_follower,C3_naolider_longa,14,pv4,830,65.0002693638805,54.50191004266613,10.498359321214373,0.16151246724333443,1.0483035674081949,1.045737558520538,1.0504989670073044,1.0507660303895017,4.0,False,0.0,0.16151255100872128,155.0,convergiu,convergiu,True,False,False,0.007608388363631703,0.007608388363631703,,,,,False,0.007608374228076044,[0.007608]
leader_follower,C3_naolider_longa,14,pv5,850,45.000145039172466,37.70339305645482,7.296751982717645,0.16214946368740302,1.0526360953074865,1.0504989670073044,1.0504989670073044,1.0507660303895017,5.0,False,0.0,0.16214952143744976,155.0,convergiu,convergiu,True,False,False,0.007608388363631703,0.007608388363631703,,,,,False,0.007608374228076044,[0.007608]
leader_follower,C3_naolider_longa,14,pv6,832,57.50032245222092,48.34571205359373,9.154610398627192,0.15920959275076454,1.041720637141104,1.0389815934030397,1.0504989670073044,1.0507660303895017,6.0,False,0.0,0.15920972280171272,155.0,convergiu,convergiu,True,False,False,0.007608388363631703,0.007608388363631703,,,,,False,0.007608374228076044,[0.007608]
leader_follower,C3_naolider_longa,15,pv2,816,28.12494776039275,28.12494776039275,0.0,0.0,1.0386370242044927,1.0386370242044927,1.0387127583097995,1.0502955100136582,1.0,True,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leader_follower,C3_naolider_longa,15,pv1,824,33.74993264251279,33.74993264251279,0.0,0.0,1.0361657626186254,1.0361657626186254,1.0387127583097995,1.0502955100136582,2.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leader_follower,C3_naolider_longa,15,pv3,828,22.499954825209244,22.499954825209244,0.0,0.0,1.0359378482646813,1.0359378482646813,1.0387127583097995,1.0502955100136582,3.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leader_follower,C3_naolider_longa,15,pv4,830,29.24993233686265,29.24993233686265,0.0,0.0,1.0302157541188306,1.0302157541188306,1.0387127583097995,1.0502955100136582,4.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leader_follower,C3_naolider_longa,15,pv5,850,20.249962539182967,20.249962539182967,0.0,0.0,1.0387127583097995,1.0387127583097995,1.0387127583097995,1.0502955100136582,5.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leader_follower,C3_naolider_longa,15,pv6,832,25.874924472584233,25.874924472584233,0.0,0.0,1.019932129739511,1.019932129739511,1.0387127583097995,1.0502955100136582,6.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leader_follower,C3_naolider_longa,16,pv2,816,3.125032294596359,3.125032294596359,0.0,0.0,1.0394703803118954,1.0394703803118954,1.0395419414769769,1.0504162382879945,1.0,True,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leader_follower,C3_naolider_longa,16,pv1,824,3.7500421409588838,3.7500421409588838,0.0,0.0,1.0372492372289976,1.0372492372289976,1.0395419414769769,1.0504162382879945,2.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leader_follower,C3_naolider_longa,16,pv3,828,2.50002827679071,2.50002827679071,0.0,0.0,1.03705637795607,1.03705637795607,1.0395419414769769,1.0504162382879945,3.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leader_follower,C3_naolider_longa,16,pv4,830,3.250042548739581,3.250042548739581,0.0,0.0,1.0323888508528645,1.0323888508528645,1.0395419414769769,1.0504162382879945,4.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leader_follower,C3_naolider_longa,16,pv5,850,2.25002315917058,2.25002315917058,0.0,0.0,1.0395419414769769,1.0395419414769769,1.0395419414769769,1.0504162382879945,5.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leader_follower,C3_naolider_longa,16,pv6,832,2.875047132930998,2.875047132930998,0.0,0.0,1.0244469035472574,1.0244469035472574,1.0395419414769769,1.0504162382879945,6.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leader_follower,C3_naolider_longa,17,pv2,816,-0.0,-0.0,0.0,0.0,1.0319530456641133,1.0319530456641133,1.0320537436109638,1.0501995250985579,1.0,True,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,17,pv1,824,-0.0,-0.0,0.0,0.0,1.0288097422283975,1.0288097422283975,1.0320537436109638,1.0501995250985579,2.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,17,pv3,828,-0.0,-0.0,0.0,0.0,1.0285410077167667,1.0285410077167667,1.0320537436109638,1.0501995250985579,3.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,17,pv4,830,-0.0,-0.0,0.0,0.0,1.0220651174905713,1.0220651174905713,1.0320537436109638,1.0501995250985579,4.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,17,pv5,850,-0.0,-0.0,0.0,0.0,1.0320537436109638,1.0320537436109638,1.0320537436109638,1.0501995250985579,5.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,17,pv6,832,-0.0,-0.0,0.0,0.0,1.0109757984235852,1.0109757984235852,1.0320537436109638,1.0501995250985579,6.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,18,pv2,816,-0.0,-0.0,0.0,0.0,1.0353684495010183,1.0353684495010183,1.0354558554930642,1.0503034017860868,1.0,True,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,18,pv1,824,-0.0,-0.0,0.0,0.0,1.0326523500430973,1.0326523500430973,1.0354558554930642,1.0503034017860868,2.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,18,pv3,828,-0.0,-0.0,0.0,0.0,1.0324195763808064,1.0324195763808064,1.0354558554930642,1.0503034017860868,3.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,18,pv4,830,-0.0,-0.0,0.0,0.0,1.02681295674242,1.02681295674242,1.0354558554930642,1.0503034017860868,4.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,18,pv5,850,-0.0,-0.0,0.0,0.0,1.0354558554930642,1.0354558554930642,1.0354558554930642,1.0503034017860868,5.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,18,pv6,832,-0.0,-0.0,0.0,0.0,1.017265056101975,1.017265056101975,1.0354558554930642,1.0503034017860868,6.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,19,pv2,816,-0.0,-0.0,0.0,0.0,1.012463803494029,1.012463803494029,1.0126403397694483,1.0496066048479267,1.0,True,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,19,pv1,824,-0.0,-0.0,0.0,0.0,1.0068862241138112,1.0068862241138112,1.0126403397694483,1.0496066048479267,2.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,19,pv3,828,-0.0,-0.0,0.0,0.0,1.00641255022254,1.00641255022254,1.0126403397694483,1.0496066048479267,3.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,19,pv4,830,-0.0,-0.0,0.0,0.0,0.9949844738133675,0.9949844738133675,1.0126403397694483,1.0496066048479267,4.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,19,pv5,850,-0.0,-0.0,0.0,0.0,1.0126403397694483,1.0126403397694483,1.0126403397694483,1.0496066048479267,5.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,19,pv6,832,-0.0,-0.0,0.0,0.0,0.9751062275735913,0.9751062275735913,1.0126403397694483,1.0496066048479267,6.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,20,pv2,816,-0.0,-0.0,0.0,0.0,1.0078351504741658,1.0078351504741658,1.008029696164423,1.0494657402550034,1.0,True,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,20,pv1,824,-0.0,-0.0,0.0,0.0,1.0016803252824402,1.0016803252824402,1.008029696164423,1.0494657402550034,2.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,20,pv3,828,-0.0,-0.0,0.0,0.0,1.001158047785484,1.001158047785484,1.008029696164423,1.0494657402550034,3.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,20,pv4,830,-0.0,-0.0,0.0,0.0,0.9885559519361026,0.9885559519361026,1.008029696164423,1.0494657402550034,4.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,20,pv5,850,-0.0,-0.0,0.0,0.0,1.008029696164423,1.008029696164423,1.008029696164423,1.0494657402550034,5.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,20,pv6,832,-0.0,-0.0,0.0,0.0,0.9665920784800833,0.9665920784800833,1.008029696164423,1.0494657402550034,6.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,21,pv2,816,-0.0,-0.0,0.0,0.0,1.0061895964378376,1.0061895964378376,1.0063905442901249,1.0494156571369113,1.0,True,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,21,pv1,824,-0.0,-0.0,0.0,0.0,0.9998296239446811,0.9998296239446811,1.0063905442901249,1.0494156571369113,2.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,21,pv3,828,-0.0,-0.0,0.0,0.0,0.9992900728255066,0.9992900728255066,1.0063905442901249,1.0494156571369113,3.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,21,pv4,830,-0.0,-0.0,0.0,0.0,0.9862707730472379,0.9862707730472379,1.0063905442901249,1.0494156571369113,4.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,21,pv5,850,-0.0,-0.0,0.0,0.0,1.0063905442901249,1.0063905442901249,1.0063905442901249,1.0494156571369113,5.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,21,pv6,832,-0.0,-0.0,0.0,0.0,0.9635655636096437,0.9635655636096437,1.0063905442901249,1.0494156571369113,6.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,22,pv2,816,-0.0,-0.0,0.0,0.0,1.0058618084193778,1.0058618084193778,1.0060640314884584,1.049405687339917,1.0,True,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,22,pv1,824,-0.0,-0.0,0.0,0.0,0.9994609737243801,0.9994609737243801,1.0060640314884584,1.049405687339917,2.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,22,pv3,828,-0.0,-0.0,0.0,0.0,0.9989179819308516,0.9989179819308516,1.0060640314884584,1.049405687339917,3.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,22,pv4,830,-0.0,-0.0,0.0,0.0,0.9858155814373922,0.9858155814373922,1.0060640314884584,1.049405687339917,4.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,22,pv5,850,-0.0,-0.0,0.0,0.0,1.0060640314884584,1.0060640314884584,1.0060640314884584,1.049405687339917,5.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,22,pv6,832,-0.0,-0.0,0.0,0.0,0.9629627164790306,0.9629627164790306,1.0060640314884584,1.049405687339917,6.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,23,pv2,816,-0.0,-0.0,0.0,0.0,1.0157857990852877,1.0157857990852877,1.0159494099998212,1.049707699932122,1.0,True,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,23,pv1,824,-0.0,-0.0,0.0,0.0,1.0106227444912799,1.0106227444912799,1.0159494099998212,1.049707699932122,2.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,23,pv3,828,-0.0,-0.0,0.0,0.0,1.010183972127752,1.010183972127752,1.0159494099998212,1.049707699932122,3.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,23,pv4,830,-0.0,-0.0,0.0,0.0,0.9995990501550603,0.9995990501550603,1.0159494099998212,1.049707699932122,4.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,23,pv5,850,-0.0,-0.0,0.0,0.0,1.0159494099998212,1.0159494099998212,1.0159494099998212,1.049707699932122,5.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C3_naolider_longa,23,pv6,832,-0.0,-0.0,0.0,0.0,0.9812181271943429,0.9812181271943429,1.0159494099998212,1.049707699932122,6.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leader_follower,C0,0,pv2,816,-0.0,-0.0,0.0,0.0,1.0450262948633384,1.0450262948633384,1.0450761113146871,1.0505970659065016,1.0,True,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,0,pv1,824,-0.0,-0.0,0.0,0.0,1.0435191673339028,1.0435191673339028,1.0450761113146871,1.0505970659065016,2.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,0,pv3,828,-0.0,-0.0,0.0,0.0,1.043388151795147,1.043388151795147,1.0450761113146871,1.0505970659065016,3.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,0,pv4,830,-0.0,-0.0,0.0,0.0,1.0402417834114017,1.0402417834114017,1.0450761113146871,1.0505970659065016,4.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,0,pv5,850,-0.0,-0.0,0.0,0.0,1.0450761113146871,1.0450761113146871,1.0450761113146871,1.0505970659065016,5.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,0,pv6,832,-0.0,-0.0,0.0,0.0,1.0350545283587615,1.0350545283587615,1.0450761113146871,1.0505970659065016,6.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,1,pv2,816,-0.0,-0.0,0.0,0.0,1.0450265903941263,1.0450265903941263,1.0450764055625157,1.0505970903489994,1.0,True,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,1,pv1,824,-0.0,-0.0,0.0,0.0,1.043519497117978,1.043519497117978,1.0450764055625157,1.0505970903489994,2.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,1,pv3,828,-0.0,-0.0,0.0,0.0,1.0433884847070511,1.0433884847070511,1.0450764055625157,1.0505970903489994,3.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,1,pv4,830,-0.0,-0.0,0.0,0.0,1.0402421909746427,1.0402421909746427,1.0450764055625157,1.0505970903489994,4.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,1,pv5,850,-0.0,-0.0,0.0,0.0,1.0450764055625157,1.0450764055625157,1.0450764055625157,1.0505970903489994,5.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,1,pv6,832,-0.0,-0.0,0.0,0.0,1.0350550780786294,1.0350550780786294,1.0450764055625157,1.0505970903489994,6.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,2,pv2,816,-0.0,-0.0,0.0,0.0,1.0449571701348623,1.0449571701348623,1.0450072554978003,1.0505949800956955,1.0,True,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,2,pv1,824,-0.0,-0.0,0.0,0.0,1.0434413812534846,1.0434413812534846,1.0450072554978003,1.0505949800956955,2.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,2,pv3,828,-0.0,-0.0,0.0,0.0,1.0433096369965242,1.0433096369965242,1.0450072554978003,1.0505949800956955,3.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,2,pv4,830,-0.0,-0.0,0.0,0.0,1.0401456464219774,1.0401456464219774,1.0450072554978003,1.0505949800956955,4.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,2,pv5,850,-0.0,-0.0,0.0,0.0,1.0450072554978003,1.0450072554978003,1.0450072554978003,1.0505949800956955,5.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,2,pv6,832,-0.0,-0.0,0.0,0.0,1.0349271785104095,1.0349271785104095,1.0450072554978003,1.0505949800956955,6.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,3,pv2,816,-0.0,-0.0,0.0,0.0,1.0449571021647746,1.0449571021647746,1.0450071878057714,1.0505949776249717,1.0,True,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,3,pv1,824,-0.0,-0.0,0.0,0.0,1.043441305274198,1.043441305274198,1.0450071878057714,1.0505949776249717,2.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,3,pv3,828,-0.0,-0.0,0.0,0.0,1.043309560339792,1.043309560339792,1.0450071878057714,1.0505949776249717,3.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,3,pv4,830,-0.0,-0.0,0.0,0.0,1.0401455535283302,1.0401455535283302,1.0450071878057714,1.0505949776249717,4.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,3,pv5,850,-0.0,-0.0,0.0,0.0,1.0450071878057714,1.0450071878057714,1.0450071878057714,1.0505949776249717,5.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,3,pv6,832,-0.0,-0.0,0.0,0.0,1.0349270553472671,1.0349270553472671,1.0450071878057714,1.0505949776249717,6.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,4,pv2,816,-0.0,-0.0,0.0,0.0,1.045026523122921,1.045026523122921,1.045076338566197,1.0505970879234294,1.0,True,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,4,pv1,824,-0.0,-0.0,0.0,0.0,1.0435194219130084,1.0435194219130084,1.045076338566197,1.0505970879234294,2.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,4,pv3,828,-0.0,-0.0,0.0,0.0,1.0433884088314556,1.0433884088314556,1.045076338566197,1.0505970879234294,3.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,4,pv4,830,-0.0,-0.0,0.0,0.0,1.0402420990252506,1.0402420990252506,1.045076338566197,1.0505970879234294,4.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,4,pv5,850,-0.0,-0.0,0.0,0.0,1.045076338566197,1.045076338566197,1.045076338566197,1.0505970879234294,5.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,4,pv6,832,-0.0,-0.0,0.0,0.0,1.035054956170032,1.035054956170032,1.045076338566197,1.0505970879234294,6.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,5,pv2,816,-0.0,-0.0,0.0,0.0,1.046437942275659,1.046437942275659,1.0464804756969757,1.05063939179868,1.0,True,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,5,pv1,824,-0.0,-0.0,0.0,0.0,1.0450850714048536,1.0450850714048536,1.0464804756969757,1.05063939179868,2.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,5,pv3,828,-0.0,-0.0,0.0,0.0,1.044968726726859,1.044968726726859,1.0464804756969757,1.05063939179868,3.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,5,pv4,830,-0.0,-0.0,0.0,0.0,1.0421771197491476,1.0421771197491476,1.0464804756969757,1.05063939179868,4.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,5,pv5,850,-0.0,-0.0,0.0,0.0,1.0464804756969757,1.0464804756969757,1.0464804756969757,1.05063939179868,5.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,5,pv6,832,-0.0,-0.0,0.0,0.0,1.0376184354041749,1.0376184354041749,1.0464804756969757,1.05063939179868,6.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,,[null]
leader_follower,C0,6,pv2,816,15.625241782068514,15.625241782068514,0.0,0.0,1.0483407437819094,1.0483407437819094,1.0483782454548018,1.0506384889471005,1.0,True,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,0.0,[0.0]
leader_follower,C0,6,pv1,824,18.7503236717592,18.7503236717592,0.0,0.0,1.0471579048369506,1.0471579048369506,1.0483782454548018,1.0506384889471005,2.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,0,0,0,0,False,0.0,[0.0]
