arquitetura,cenario,hora,agente,barra,potencia_disponivel_kw,potencia_gerada_kw,potencia_cortada_kw,fracao_de_curtailment_rho,tensao_inicial_pu,tensao_final_pu,tensao_maxima_barras_pv_pu,tensao_maxima_rede_pu,posicao_no_grafo,eh_lider,particao_final,razao_de_curtailment_r,iteracoes,status,violacao_real_apos_controle,sigma_r_global_hora,sigma_r_por_particao_hora
leader_follower,C3_lider_curta,2,pv2,816,-0.0,-0.0,0.0,0.0,1.044957170134863,1.044957170134863,1.0450072554978005,1.050594980095696,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,2,pv1,824,-0.0,-0.0,0.0,0.0,1.0434413812534848,1.0434413812534848,1.0450072554978005,1.050594980095696,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,2,pv3,828,-0.0,-0.0,0.0,0.0,1.0433096369965245,1.0433096369965245,1.0450072554978005,1.050594980095696,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,2,pv4,830,-0.0,-0.0,0.0,0.0,1.0401456464219776,1.0401456464219776,1.0450072554978005,1.050594980095696,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,2,pv5,850,-0.0,-0.0,0.0,0.0,1.0450072554978005,1.0450072554978005,1.0450072554978005,1.050594980095696,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,2,pv6,832,-0.0,-0.0,0.0,0.0,1.0349271785104097,1.0349271785104097,1.0450072554978005,1.050594980095696,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,3,pv2,816,-0.0,-0.0,0.0,0.0,1.0449571021647743,1.0449571021647743,1.045007187805771,1.0505949776249721,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,3,pv1,824,-0.0,-0.0,0.0,0.0,1.0434413052741978,1.0434413052741978,1.045007187805771,1.0505949776249721,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,3,pv3,828,-0.0,-0.0,0.0,0.0,1.0433095603397917,1.0433095603397917,1.045007187805771,1.0505949776249721,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,3,pv4,830,-0.0,-0.0,0.0,0.0,1.04014555352833,1.04014555352833,1.045007187805771,1.0505949776249721,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,3,pv5,850,-0.0,-0.0,0.0,0.0,1.045007187805771,1.045007187805771,1.045007187805771,1.0505949776249721,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,3,pv6,832,-0.0,-0.0,0.0,0.0,1.034927055347267,1.034927055347267,1.045007187805771,1.0505949776249721,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,4,pv2,816,-0.0,-0.0,0.0,0.0,1.0450265231229214,1.0450265231229214,1.0450763385661972,1.0505970879234297,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,4,pv1,824,-0.0,-0.0,0.0,0.0,1.0435194219130088,1.0435194219130088,1.0450763385661972,1.0505970879234297,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,4,pv3,828,-0.0,-0.0,0.0,0.0,1.043388408831456,1.043388408831456,1.0450763385661972,1.0505970879234297,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,4,pv4,830,-0.0,-0.0,0.0,0.0,1.040242099025251,1.040242099025251,1.0450763385661972,1.0505970879234297,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,4,pv5,850,-0.0,-0.0,0.0,0.0,1.0450763385661972,1.0450763385661972,1.0450763385661972,1.0505970879234297,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,4,pv6,832,-0.0,-0.0,0.0,0.0,1.035054956170033,1.035054956170033,1.0450763385661972,1.0505970879234297,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,5,pv2,816,-0.0,-0.0,0.0,0.0,1.046437942275659,1.046437942275659,1.0464804756969754,1.0506393917986803,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,5,pv1,824,-0.0,-0.0,0.0,0.0,1.0450850714048536,1.0450850714048536,1.0464804756969754,1.0506393917986803,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,5,pv3,828,-0.0,-0.0,0.0,0.0,1.044968726726859,1.044968726726859,1.0464804756969754,1.0506393917986803,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,5,pv4,830,-0.0,-0.0,0.0,0.0,1.0421771197491476,1.0421771197491476,1.0464804756969754,1.0506393917986803,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,5,pv5,850,-0.0,-0.0,0.0,0.0,1.0464804756969754,1.0464804756969754,1.0464804756969754,1.0506393917986803,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,5,pv6,832,-0.0,-0.0,0.0,0.0,1.0376184354041749,1.0376184354041749,1.0464804756969754,1.0506393917986803,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,6,pv2,816,15.625241782068512,15.625241782068512,0.0,0.0,1.04834074378191,1.04834074378191,1.048378245454802,1.0506384889471005,1.0,True,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leader_follower,C3_lider_curta,6,pv1,824,18.7503236717592,18.7503236717592,0.0,0.0,1.047157904836951,1.047157904836951,1.048378245454802,1.0506384889471005,2.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leader_follower,C3_lider_curta,6,pv3,828,12.50021771214404,12.50021771214404,0.0,0.0,1.047045538729875,1.047045538729875,1.048378245454802,1.0506384889471005,3.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leader_follower,C3_lider_curta,6,pv4,830,16.250349249231206,16.250349249231206,0.0,0.0,1.044222209515069,1.044222209515069,1.048378245454802,1.0506384889471005,4.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leader_follower,C3_lider_curta,6,pv5,850,11.250173385025839,11.250173385025839,0.0,0.0,1.048378245454802,1.048378245454802,1.048378245454802,1.0506384889471005,5.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leader_follower,C3_lider_curta,6,pv6,832,14.375428037447021,14.375428037447021,0.0,0.0,1.039316562019864,1.039316562019864,1.048378245454802,1.0506384889471005,6.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leader_follower,C3_lider_curta,7,pv2,816,46.87517293313687,18.450168691974127,28.42500424116274,0.6063978224324812,1.0562538666391135,1.0504671308839426,1.0504964855599892,1.0507974957944095,1.0,True,0.0,0.6063978533307685,311.0,convergiu,False,0.007395684726592672,[0.007396]
leader_follower,C3_lider_curta,7,pv1,824,56.250221496230566,22.88061736570109,33.369604130529474,0.5932350355979051,1.0558852978158422,1.049534016263107,1.0504964855599892,1.0507974957944095,2.0,False,0.0,0.5932350707768437,311.0,convergiu,False,0.007395684726592672,[0.007396]
leader_follower,C3_lider_curta,7,pv3,828,37.500148594787916,15.429029434206289,22.071119160581627,0.5885608095576061,1.0558243986090114,1.0494407801879178,1.0504964855599892,1.0507974957944095,3.0,False,0.0,0.58856084542687,311.0,convergiu,False,0.007395684726592672,[0.007396]
leader_follower,C3_lider_curta,7,pv4,830,48.75022589866943,20.158752190756754,28.591473707912673,0.5864890071822247,1.053993713057545,1.0470504859317822,1.0504964855599892,1.0507974957944095,4.0,False,0.0,0.5864890506834152,311.0,convergiu,False,0.007395684726592672,[0.007396]
leader_follower,C3_lider_curta,7,pv5,850,33.750124023076154,13.934724868577213,19.81539915449894,0.5871207481008127,1.0562616463457974,1.0504964855599892,1.0504964855599892,1.0507974957944095,5.0,False,0.0,0.5871207803844054,311.0,convergiu,False,0.007395684726592672,[0.007396]
leader_follower,C3_lider_curta,7,pv6,832,43.12526281682057,17.92669888958255,25.198563927238023,0.5843109060825425,1.0502737503980755,1.0428431584098574,1.0504964855599892,1.0507974957944095,6.0,False,0.0,0.5843109648808813,311.0,convergiu,False,0.007395684726592672,[0.007396]
leader_follower,C3_lider_curta,8,pv2,816,85.41699509578216,37.55092298682923,47.86607210895293,0.5603810774807283,1.0600225763749762,1.0504681100230784,1.0504982101571256,1.0507807462095407,1.0,True,0.0,0.5603811285479946,205.0,convergiu,False,0.007887392825174366,[0.007887]
leader_follower,C3_lider_curta,8,pv1,824,102.50042170914827,46.484554030473156,56.015867678675114,0.5464939636955051,1.0599113578819612,1.0494234852009192,1.0504982101571256,1.0507807462095407,2.0,False,0.0,0.5464940216306997,205.0,convergiu,False,0.007887392825174366,[0.007887]
leader_follower,C3_lider_curta,8,pv3,828,68.33361542991221,31.33049837255441,37.003117057357805,0.5415067355317547,1.0598511737596628,1.0493099968011603,1.0504982101571256,1.0507807462095407,3.0,False,0.0,0.5415067946362477,205.0,convergiu,False,0.007887392825174366,[0.007887]
leader_follower,C3_lider_curta,8,pv4,830,88.83371838145632,40.931698448415126,47.902019933041196,0.5392323342090858,1.057728114982749,1.0462675399651908,1.0504982101571256,1.0507807462095407,4.0,False,0.0,0.5392324086598242,205.0,convergiu,False,0.007887392825174366,[0.007887]
leader_follower,C3_lider_curta,8,pv5,850,61.50023555732899,28.298102062908477,33.202133494420515,0.5398699682915588,1.0600169249430984,1.0504982101571256,1.0504982101571256,1.0507807462095407,5.0,False,0.0,0.53987002152976,205.0,convergiu,False,0.007887392825174366,[0.007887]
leader_follower,C3_lider_curta,8,pv6,832,78.583681220178,36.40468879056407,42.17899242961392,0.5367397308826767,1.0527861134774454,1.0405336989425316,1.0504982101571256,1.0507807462095407,6.0,False,0.0,0.5367398392986403,205.0,convergiu,False,0.007887392825174366,[0.007887]
leader_follower,C3_lider_curta,9,pv2,816,109.37601259366954,43.6879640330115,65.68804856065805,0.6005708289109878,1.06345603039039,1.0504657959625,1.050496147792158,1.0507726169672005,1.0,True,0.0,0.6005708838983579,177.0,convergiu,False,0.008170516677871654,[0.008171]
leader_follower,C3_lider_curta,9,pv1,824,131.25131013746795,54.300514439296954,76.95079569817099,0.5862858618534761,1.063645007819406,1.049385091413919,1.050496147792158,1.0507726169672005,2.0,False,0.0,0.5862859244420149,177.0,convergiu,False,0.008170516677871654,[0.008171]
leader_follower,C3_lider_curta,9,pv3,828,87.5008766990287,36.65226369477923,50.848613004249465,0.5811211192925357,1.0635972309551887,1.049264963150451,1.050496147792158,1.0507726169672005,3.0,False,0.0,0.5811211832671147,177.0,convergiu,False,0.008170516677871654,[0.008171]
leader_follower,C3_lider_curta,9,pv4,830,113.75120210857385,47.92084716740371,65.83035494117014,0.5787221971997372,1.0615841255896254,1.046007575973574,1.050496147792158,1.0507726169672005,4.0,False,0.0,0.5787222791574197,177.0,convergiu,False,0.008170516677871654,[0.008171]
leader_follower,C3_lider_curta,9,pv5,850,78.75072623557068,33.12599908095346,45.62472715461722,0.5793562141373032,1.0634377078478499,1.050496147792158,1.050496147792158,1.0507726169672005,5.0,False,0.0,0.5793562718156765,177.0,convergiu,False,0.008170516677871654,[0.008171]
leader_follower,C3_lider_curta,9,pv6,832,100.6260821285418,42.66314732848292,57.962934800058875,0.5760228480712692,1.0564042278647428,1.0397679382559573,1.050496147792158,1.0507726169672005,6.0,False,0.0,0.5760229711220978,177.0,convergiu,False,0.008170516677871654,[0.008171]
leader_follower,C3_lider_curta,10,pv2,816,122.91832384587056,50.00812600822671,72.91019783764385,0.5931596562374046,1.0647988816134637,1.0504674382831385,1.0504980178406222,1.0507657031710198,1.0,True,0.0,0.5931597141616348,167.0,convergiu,False,0.008387833871388452,[0.008388]
leader_follower,C3_lider_curta,10,pv1,824,147.50215552840345,62.164258300554756,85.33789722784869,0.578553494392389,1.0650831804269703,1.049350510257434,1.0504980178406222,1.0507657031710198,2.0,False,0.0,0.5785535602658753,167.0,convergiu,False,0.008387833871388452,[0.008388]
leader_follower,C3_lider_curta,10,pv3,828,98.33477598952041,41.96403266930761,56.370743320212796,0.5732533188558134,1.0650361539418978,1.049223709824194,1.0504980178406222,1.0507657031710198,3.0,False,0.0,0.573253386230526,167.0,convergiu,False,0.008387833871388452,[0.008388]
leader_follower,C3_lider_curta,10,pv4,830,127.83531261961483,54.87128817290167,72.96402444671315,0.5707657117979819,1.0629336659541402,1.0457507073195413,1.0504980178406222,1.0507657031710198,4.0,False,0.0,0.5707657997741516,167.0,convergiu,False,0.008387833871388452,[0.008388]
leader_follower,C3_lider_curta,10,pv5,850,88.50118853266284,37.93158043233605,50.56960810032679,0.5714002665912246,1.0647757079433002,1.0504980178406222,1.0504980178406222,1.0507657031710198,5.0,False,0.0,0.5714003273714593,167.0,convergiu,False,0.008387833871388452,[0.008388]
leader_follower,C3_lider_curta,10,pv6,832,113.08509808576127,48.8612629669899,64.22383511877138,0.5679246935463376,1.057350814347944,1.0390046670383006,1.0504980178406222,1.0507657031710198,6.0,False,0.0,0.5679248301139149,167.0,convergiu,False,0.008387833871388452,[0.008388]
leader_follower,C3_lider_curta,11,pv2,816,125.00095737393735,69.709644370159,55.291313003778356,0.4423270602591993,1.061235774616204,1.0504620041378274,1.0504932564167586,1.050739928714181,1.0,True,0.0,0.4423271162506038,148.0,convergiu,False,0.008322347797399269,[0.008322]
leader_follower,C3_lider_curta,11,pv1,824,150.0012358178999,85.82476914647904,64.17646667142085,0.4278395235422598,1.0610597795081655,1.0492329884072837,1.0504932564167586,1.050739928714181,2.0,False,0.0,0.4278395862640124,148.0,convergiu,False,0.008322347797399269,[0.008322]
leader_follower,C3_lider_curta,11,pv3,828,100.00082626346341,57.742377984564435,42.258448278898975,0.42258092705492256,1.0609725999736401,1.049085859058442,1.0504932564167586,1.050739928714181,3.0,False,0.0,0.4225809911566565,148.0,convergiu,False,0.008322347797399269,[0.008322]
leader_follower,C3_lider_curta,11,pv4,830,130.00109893205297,75.38622164852003,54.614877283532934,0.4201107981976753,1.057877955801079,1.0449600091000362,1.0504932564167586,1.050739928714181,4.0,False,0.0,0.4201108893093144,148.0,convergiu,False,0.008322347797399269,[0.008322]
leader_follower,C3_lider_curta,11,pv5,850,90.00068661974173,52.133875631213925,37.8668109885278,0.4207390765249402,1.0612265545795456,1.0504932564167586,1.0504932564167586,1.050739928714181,5.0,False,0.0,0.42073913445257743,148.0,convergiu,False,0.008322347797399269,[0.008322]
leader_follower,C3_lider_curta,11,pv6,832,115.00090904494135,67.01257395877236,47.98833508616899,0.4172864107901878,1.0504893447290875,1.0366895901833313,1.0504932564167586,1.050739928714181,6.0,False,0.0,0.41728657177323325,148.0,convergiu,False,0.008322347797399269,[0.008322]
leader_follower,C3_lider_curta,12,pv2,816,114.58396791829972,73.20258742179317,41.38138049650655,0.36114453966998594,1.0584759981311622,1.050459697289066,1.0504910563263004,1.0507349370882704,1.0,True,0.0,0.36114459333448956,147.0,convergiu,False,0.008138398980392746,[0.008138]
leader_follower,C3_lider_curta,12,pv1,824,137.50081187565215,89.79738288864195,47.7034289870102,0.34693192071993306,1.0580095022700837,1.0492111066554253,1.0504910563263004,1.0507349370882704,2.0,False,0.0,0.34693198051914376,147.0,convergiu,False,0.008138398980392746,[0.008138]
leader_follower,C3_lider_curta,12,pv3,828,91.66720993554307,60.33645544821877,31.3307544873243,0.3417879622423967,1.0579033716359612,1.049060502974714,1.0504910563263004,1.0507349370882704,3.0,False,0.0,0.3417880233221335,147.0,convergiu,False,0.008138398980392746,[0.008138]
leader_follower,C3_lider_curta,12,pv4,830,119.16742087516398,78.72298927075487,40.44443160440912,0.33939159484307696,1.0544313944769732,1.0448241155383842,1.0504910563263004,1.0507349370882704,4.0,False,0.0,0.3393916836278384,147.0,convergiu,False,0.008138398980392746,[0.008138]
leader_follower,C3_lider_curta,12,pv5,850,82.50045510759725,54.448757249093035,28.051697858504212,0.3400186491865979,1.058477234842044,1.0504910563263004,1.0504910563263004,1.0507349370882704,5.0,False,0.0,0.34001870440495313,147.0,convergiu,False,0.008138398980392746,[0.008138]
leader_follower,C3_lider_curta,12,pv6,832,105.41738641317863,69.92506150056516,35.49232491261347,0.33668362581713335,1.0465580380894044,1.0362979545337065,1.0504910563263004,1.0507349370882704,6.0,False,0.0,0.33668378737358295,147.0,convergiu,False,0.008138398980392746,[0.008138]
leader_follower,C3_lider_curta,13,pv2,816,91.66698462445729,67.05849280388739,24.608491820569895,0.2684552874937837,1.0551908300741546,1.0504624971525698,1.0504936196207224,1.0507441882633601,1.0,True,0.0,0.2684553432338409,151.0,convergiu,False,0.00788055306175633,[0.007881]
leader_follower,C3_lider_curta,13,pv1,824,110.00040473647692,81.99419199906174,28.006212737415183,0.25460093512894244,1.0544374799606508,1.049249486555695,1.0504936196207224,1.0507441882633601,2.0,False,0.0,0.25460099719185963,151.0,convergiu,False,0.00788055306175633,[0.007881]
leader_follower,C3_lider_curta,13,pv3,828,73.33360464247181,55.02819854780137,18.305406094670445,0.24961818726942314,1.0543195761296038,1.0491054778214866,1.0504936196207224,1.0507441882633601,3.0,False,0.0,0.24961825051306297,151.0,convergiu,False,0.00788055306175633,[0.007881]
leader_follower,C3_lider_curta,13,pv4,830,95.33373737436717,71.75417809211613,23.57955928225104,0.2473368976344695,1.0507455019992828,1.0450828207516683,1.0504936196207224,1.0507441882633601,4.0,False,0.0,0.24733698616740674,151.0,convergiu,False,0.00788055306175633,[0.007881]
leader_follower,C3_lider_curta,13,pv5,850,66.00022802392903,49.63423805696334,16.365989966965685,0.24796863117240023,1.0552041870594921,1.0504936196207224,1.0504936196207224,1.0507441882633601,5.0,False,0.0,0.24796868824501692,151.0,convergiu,False,0.00788055306175633,[0.007881]
leader_follower,C3_lider_curta,13,pv6,832,84.33378934611513,63.68696975367811,20.646819592437012,0.24482247091417414,1.0431065536204573,1.0370603379847172,1.0504936196207224,1.0507441882633601,6.0,False,0.0,0.2448226239153111,151.0,convergiu,False,0.00788055306175633,[0.007881]
leader_follower,C3_lider_curta,14,pv2,816,62.50020224605282,51.12744475343385,11.372757492618973,0.1819634744499391,1.052613622671126,1.0504684287667378,1.0504989670073046,1.0507660303895017,1.0,True,0.0,0.18196353105940893,155.0,convergiu,False,0.007608374228075634,[0.007608]
leader_follower,C3_lider_curta,14,pv1,824,75.0002600373511,62.36435631670132,12.635903720649779,0.1684780689912366,1.0516996381734283,1.0493471048931247,1.0504989670073046,1.0507660303895017,2.0,False,0.0,0.1684781321339011,155.0,convergiu,False,0.007608374228075634,[0.007608]
leader_follower,C3_lider_curta,14,pv3,828,50.000174517844215,41.81674354070741,8.183430977136808,0.1636679841285858,1.0515841348068866,1.0492198585121932,1.0504989670073046,1.0507660303895017,3.0,False,0.0,0.1636680482828371,155.0,convergiu,False,0.007608374228075634,[0.007608]
leader_follower,C3_lider_curta,14,pv4,830,65.00026936388049,54.50191004266548,10.498359321215013,0.16151246724334473,1.0483035674081949,1.0457375585205386,1.0504989670073046,1.0507660303895017,4.0,False,0.0,0.16151255100873116,155.0,convergiu,False,0.007608374228075634,[0.007608]
leader_follower,C3_lider_curta,14,pv5,850,45.00014503917245,37.70339305645435,7.296751982718099,0.1621494636874135,1.052636095307487,1.0504989670073046,1.0504989670073046,1.0507660303895017,5.0,False,0.0,0.16214952143745992,155.0,convergiu,False,0.007608374228075634,[0.007608]
leader_follower,C3_lider_curta,14,pv6,832,57.500322452220885,48.34571205359315,9.154610398627739,0.1592095927507746,1.041720637141104,1.0389815934030404,1.0504989670073046,1.0507660303895017,6.0,False,0.0,0.15920972280172235,155.0,convergiu,False,0.007608374228075634,[0.007608]
leader_follower,C3_lider_curta,15,pv2,816,28.12494776039276,28.12494776039276,0.0,0.0,1.0386370242044933,1.0386370242044933,1.0387127583098001,1.0502955100136582,1.0,True,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leader_follower,C3_lider_curta,15,pv1,824,33.74993264251279,33.74993264251279,0.0,0.0,1.036165762618626,1.036165762618626,1.0387127583098001,1.0502955100136582,2.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leader_follower,C3_lider_curta,15,pv3,828,22.499954825209237,22.499954825209237,0.0,0.0,1.0359378482646822,1.0359378482646822,1.0387127583098001,1.0502955100136582,3.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leader_follower,C3_lider_curta,15,pv4,830,29.249932336862635,29.249932336862635,0.0,0.0,1.0302157541188315,1.0302157541188315,1.0387127583098001,1.0502955100136582,4.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leader_follower,C3_lider_curta,15,pv5,850,20.249962539182974,20.249962539182974,0.0,0.0,1.0387127583098001,1.0387127583098001,1.0387127583098001,1.0502955100136582,5.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leader_follower,C3_lider_curta,15,pv6,832,25.874924472584226,25.874924472584226,0.0,0.0,1.0199321297395116,1.0199321297395116,1.0387127583098001,1.0502955100136582,6.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leader_follower,C3_lider_curta,16,pv2,816,3.125032294596358,3.125032294596358,0.0,0.0,1.0394703803118956,1.0394703803118956,1.0395419414769773,1.050416238287995,1.0,True,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leader_follower,C3_lider_curta,16,pv1,824,3.750042140958882,3.750042140958882,0.0,0.0,1.037249237228998,1.037249237228998,1.0395419414769773,1.050416238287995,2.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leader_follower,C3_lider_curta,16,pv3,828,2.5000282767907094,2.5000282767907094,0.0,0.0,1.0370563779560704,1.0370563779560704,1.0395419414769773,1.050416238287995,3.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leader_follower,C3_lider_curta,16,pv4,830,3.2500425487395805,3.2500425487395805,0.0,0.0,1.0323888508528651,1.0323888508528651,1.0395419414769773,1.050416238287995,4.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leader_follower,C3_lider_curta,16,pv5,850,2.25002315917058,2.25002315917058,0.0,0.0,1.0395419414769773,1.0395419414769773,1.0395419414769773,1.050416238287995,5.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leader_follower,C3_lider_curta,16,pv6,832,2.8750471329309977,2.8750471329309977,0.0,0.0,1.024446903547258,1.024446903547258,1.0395419414769773,1.050416238287995,6.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leader_follower,C3_lider_curta,17,pv2,816,-0.0,-0.0,0.0,0.0,1.0319530456641128,1.0319530456641128,1.0320537436109634,1.0501995250985579,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,17,pv1,824,-0.0,-0.0,0.0,0.0,1.0288097422283975,1.0288097422283975,1.0320537436109634,1.0501995250985579,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,17,pv3,828,-0.0,-0.0,0.0,0.0,1.0285410077167665,1.0285410077167665,1.0320537436109634,1.0501995250985579,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,17,pv4,830,-0.0,-0.0,0.0,0.0,1.0220651174905708,1.0220651174905708,1.0320537436109634,1.0501995250985579,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,17,pv5,850,-0.0,-0.0,0.0,0.0,1.0320537436109634,1.0320537436109634,1.0320537436109634,1.0501995250985579,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,17,pv6,832,-0.0,-0.0,0.0,0.0,1.0109757984235852,1.0109757984235852,1.0320537436109634,1.0501995250985579,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,18,pv2,816,-0.0,-0.0,0.0,0.0,1.035368449501018,1.035368449501018,1.0354558554930642,1.0503034017860868,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,18,pv1,824,-0.0,-0.0,0.0,0.0,1.0326523500430973,1.0326523500430973,1.0354558554930642,1.0503034017860868,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,18,pv3,828,-0.0,-0.0,0.0,0.0,1.0324195763808066,1.0324195763808066,1.0354558554930642,1.0503034017860868,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,18,pv4,830,-0.0,-0.0,0.0,0.0,1.02681295674242,1.02681295674242,1.0354558554930642,1.0503034017860868,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,18,pv5,850,-0.0,-0.0,0.0,0.0,1.0354558554930642,1.0354558554930642,1.0354558554930642,1.0503034017860868,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,18,pv6,832,-0.0,-0.0,0.0,0.0,1.0172650561019754,1.0172650561019754,1.0354558554930642,1.0503034017860868,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,19,pv2,816,-0.0,-0.0,0.0,0.0,1.0124638034940296,1.0124638034940296,1.012640339769449,1.0496066048479267,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,19,pv1,824,-0.0,-0.0,0.0,0.0,1.0068862241138117,1.0068862241138117,1.012640339769449,1.0496066048479267,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,19,pv3,828,-0.0,-0.0,0.0,0.0,1.0064125502225403,1.0064125502225403,1.012640339769449,1.0496066048479267,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,19,pv4,830,-0.0,-0.0,0.0,0.0,0.9949844738133676,0.9949844738133676,1.012640339769449,1.0496066048479267,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,19,pv5,850,-0.0,-0.0,0.0,0.0,1.012640339769449,1.012640339769449,1.012640339769449,1.0496066048479267,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,19,pv6,832,-0.0,-0.0,0.0,0.0,0.975106227573592,0.975106227573592,1.012640339769449,1.0496066048479267,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,20,pv2,816,-0.0,-0.0,0.0,0.0,1.0078351504741656,1.0078351504741656,1.0080296961644228,1.0494657402550032,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,20,pv1,824,-0.0,-0.0,0.0,0.0,1.00168032528244,1.00168032528244,1.0080296961644228,1.0494657402550032,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,20,pv3,828,-0.0,-0.0,0.0,0.0,1.001158047785484,1.001158047785484,1.0080296961644228,1.0494657402550032,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,20,pv4,830,-0.0,-0.0,0.0,0.0,0.9885559519361026,0.9885559519361026,1.0080296961644228,1.0494657402550032,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_lider_curta,20,pv5,850,-0.0,-0.0,0.0,0.0,1.0080296961644228,1.0080296961644228,1.0080296961644228,1.0494657402550032,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
