2026-09-24 01:13:07.833 | ==============================================================================
2026-09-24 01:13:07.833 | CASO leaderless x C1: perda do enlace (2,5), grafo conexo
2026-09-24 01:13:07.833 | Grafo nominal: (1,2) (2,3) (3,4) (4,5) (5,6) (2,5) | agentes: 1(816) 2(824) 3(828) 4(830) 5(850) 6(832)
2026-09-24 01:13:07.833 | FALHA PERMANENTE (o dia todo): enlace(s) fora = (2,5)
2026-09-24 01:13:07.834 | [t=00:00] sem sobretensão: nenhuma mensagem trocada
2026-09-24 01:13:07.836 | [t=01:00] sem sobretensão: nenhuma mensagem trocada
2026-09-24 01:13:07.837 | [t=02:00] sem sobretensão: nenhuma mensagem trocada
2026-09-24 01:13:07.838 | [t=03:00] sem sobretensão: nenhuma mensagem trocada
2026-09-24 01:13:07.840 | [t=04:00] sem sobretensão: nenhuma mensagem trocada
2026-09-24 01:13:07.841 | [t=05:00] sem sobretensão: nenhuma mensagem trocada
2026-09-24 01:13:07.843 | [t=06:00] sem sobretensão: nenhuma mensagem trocada
2026-09-24 01:13:07.844 | [t_sim=07:00:00.000 k=000] MSG #0000001 1(816) -> 2(824) stNum=1 sqNum=0 | rho=0.000000 V=1.056254 pu | ENTREGUE
2026-09-24 01:13:07.875 | [t_sim=07:00:08.200 k=041] MSG #0000501 5(850) -> 4(830) stNum=42 sqNum=0 | rho=0.411735 V=1.051771 pu | ENTREGUE
2026-09-24 01:13:07.875 | [t_sim=07:00:08.200 k=041] MSG #0000502 5(850) -> 6(832) stNum=42 sqNum=0 | rho=0.411735 V=1.051771 pu | ENTREGUE
2026-09-24 01:13:07.875 | [t_sim=07:00:08.200 k=041] MSG #0000503 5(850) -> 2(824) stNum=42 sqNum=0 | rho=0.411735 V=1.051771 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-24 01:13:07.875 | [t_sim=07:00:08.200 k=041] MSG #0000504 6(832) -> 5(850) stNum=42 sqNum=0 | rho=0.375427 V=1.044616 pu | ENTREGUE
2026-09-24 01:13:07.875 | [t_sim=07:00:08.200 k=041] enlaces 5/6 | perdidos: (2,5) | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.268 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:4 6:5 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-24 01:13:07.875 | [t_sim=07:00:08.400 k=042] MSG #0000505 1(816) -> 2(824) stNum=43 sqNum=0 | rho=0.549895 V=1.051703 pu | ENTREGUE
2026-09-24 01:13:07.875 | [t_sim=07:00:08.400 k=042] MSG #0000506 2(824) -> 1(816) stNum=43 sqNum=0 | rho=0.516523 V=1.050900 pu | ENTREGUE
2026-09-24 01:13:07.875 | [t_sim=07:00:08.400 k=042] MSG #0000507 2(824) -> 3(828) stNum=43 sqNum=0 | rho=0.516523 V=1.050900 pu | ENTREGUE
2026-09-24 01:13:07.875 | [t_sim=07:00:08.400 k=042] MSG #0000508 2(824) -> 5(850) stNum=43 sqNum=0 | rho=0.516523 V=1.050900 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-24 01:13:07.875 | [t_sim=07:00:08.400 k=042] MSG #0000509 3(828) -> 2(824) stNum=43 sqNum=0 | rho=0.474990 V=1.050816 pu | ENTREGUE
2026-09-24 01:13:07.876 | [t_sim=07:00:08.400 k=042] MSG #0000510 3(828) -> 4(830) stNum=43 sqNum=0 | rho=0.474990 V=1.050816 pu | ENTREGUE
2026-09-24 01:13:07.876 | [t_sim=07:00:08.400 k=042] MSG #0000511 4(830) -> 3(828) stNum=43 sqNum=0 | rho=0.431412 V=1.048596 pu | ENTREGUE
2026-09-24 01:13:07.876 | [t_sim=07:00:08.400 k=042] MSG #0000512 4(830) -> 5(850) stNum=43 sqNum=0 | rho=0.431412 V=1.048596 pu | ENTREGUE
2026-09-24 01:13:07.876 | [t_sim=07:00:08.400 k=042] MSG #0000513 5(850) -> 4(830) stNum=43 sqNum=0 | rho=0.416986 V=1.051728 pu | ENTREGUE
2026-09-24 01:13:07.876 | [t_sim=07:00:08.400 k=042] MSG #0000514 5(850) -> 6(832) stNum=43 sqNum=0 | rho=0.416986 V=1.051728 pu | ENTREGUE
2026-09-24 01:13:07.876 | [t_sim=07:00:08.400 k=042] MSG #0000515 5(850) -> 2(824) stNum=43 sqNum=0 | rho=0.416986 V=1.051728 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-24 01:13:07.876 | [t_sim=07:00:08.400 k=042] MSG #0000516 6(832) -> 5(850) stNum=43 sqNum=0 | rho=0.381478 V=1.044558 pu | ENTREGUE
2026-09-24 01:13:07.876 | [t_sim=07:00:08.400 k=042] enlaces 5/6 | perdidos: (2,5) | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.268 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:4 6:5 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-24 01:13:07.876 | [t_sim=07:00:08.600 k=043] MSG #0000517 1(816) -> 2(824) stNum=44 sqNum=0 | rho=0.552851 V=1.051662 pu | ENTREGUE
2026-09-24 01:13:07.876 | [t_sim=07:00:08.600 k=043] MSG #0000518 2(824) -> 1(816) stNum=44 sqNum=0 | rho=0.519664 V=1.050854 pu | ENTREGUE
2026-09-24 01:13:07.876 | [t_sim=07:00:08.600 k=043] MSG #0000519 2(824) -> 3(828) stNum=44 sqNum=0 | rho=0.519664 V=1.050854 pu | ENTREGUE
2026-09-24 01:13:07.876 | [t_sim=07:00:08.600 k=043] MSG #0000520 2(824) -> 5(850) stNum=44 sqNum=0 | rho=0.519664 V=1.050854 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-24 01:13:07.876 | [t_sim=07:00:08.600 k=043] MSG #0000521 3(828) -> 2(824) stNum=44 sqNum=0 | rho=0.478728 V=1.050770 pu | ENTREGUE
2026-09-24 01:13:07.876 | [t_sim=07:00:08.600 k=043] MSG #0000522 3(828) -> 4(830) stNum=44 sqNum=0 | rho=0.478728 V=1.050770 pu | ENTREGUE
2026-09-24 01:13:07.876 | [t_sim=07:00:08.600 k=043] MSG #0000523 4(830) -> 3(828) stNum=44 sqNum=0 | rho=0.436271 V=1.048545 pu | ENTREGUE
2026-09-24 01:13:07.876 | [t_sim=07:00:08.600 k=043] MSG #0000524 4(830) -> 5(850) stNum=44 sqNum=0 | rho=0.436271 V=1.048545 pu | ENTREGUE
2026-09-24 01:13:07.876 | [t_sim=07:00:08.600 k=043] MSG #0000525 5(850) -> 4(830) stNum=44 sqNum=0 | rho=0.422114 V=1.051687 pu | ENTREGUE
2026-09-24 01:13:07.876 | [t_sim=07:00:08.600 k=043] MSG #0000526 5(850) -> 6(832) stNum=44 sqNum=0 | rho=0.422114 V=1.051687 pu | ENTREGUE
2026-09-24 01:13:07.876 | [t_sim=07:00:08.600 k=043] MSG #0000527 5(850) -> 2(824) stNum=44 sqNum=0 | rho=0.422114 V=1.051687 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-24 01:13:07.876 | [t_sim=07:00:08.600 k=043] MSG #0000528 6(832) -> 5(850) stNum=44 sqNum=0 | rho=0.387396 V=1.044502 pu | ENTREGUE
2026-09-24 01:13:07.876 | [t_sim=07:00:08.600 k=043] enlaces 5/6 | perdidos: (2,5) | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.268 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:4 6:5 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-24 01:13:07.877 | [t_sim=07:00:08.800 k=044] MSG #0000529 1(816) -> 2(824) stNum=45 sqNum=0 | rho=0.555629 V=1.051622 pu | ENTREGUE
2026-09-24 01:13:07.877 | [t_sim=07:00:08.800 k=044] MSG #0000530 2(824) -> 1(816) stNum=45 sqNum=0 | rho=0.522645 V=1.050810 pu | ENTREGUE
2026-09-24 01:13:07.877 | [t_sim=07:00:08.800 k=044] MSG #0000531 2(824) -> 3(828) stNum=45 sqNum=0 | rho=0.522645 V=1.050810 pu | ENTREGUE
2026-09-24 01:13:07.877 | [t_sim=07:00:08.800 k=044] MSG #0000532 2(824) -> 5(850) stNum=45 sqNum=0 | rho=0.522645 V=1.050810 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-24 01:13:07.877 | [t_sim=07:00:08.800 k=044] MSG #0000533 3(828) -> 2(824) stNum=45 sqNum=0 | rho=0.482323 V=1.050725 pu | ENTREGUE
2026-09-24 01:13:07.877 | [t_sim=07:00:08.800 k=044] MSG #0000534 3(828) -> 4(830) stNum=45 sqNum=0 | rho=0.482323 V=1.050725 pu | ENTREGUE
2026-09-24 01:13:07.877 | [t_sim=07:00:08.800 k=044] MSG #0000535 4(830) -> 3(828) stNum=45 sqNum=0 | rho=0.440988 V=1.048496 pu | ENTREGUE
2026-09-24 01:13:07.877 | [t_sim=07:00:08.800 k=044] MSG #0000536 4(830) -> 5(850) stNum=45 sqNum=0 | rho=0.440988 V=1.048496 pu | ENTREGUE
2026-09-24 01:13:07.877 | [t_sim=07:00:08.800 k=044] MSG #0000537 5(850) -> 4(830) stNum=45 sqNum=0 | rho=0.427123 V=1.051647 pu | ENTREGUE
2026-09-24 01:13:07.877 | [t_sim=07:00:08.800 k=044] MSG #0000538 5(850) -> 6(832) stNum=45 sqNum=0 | rho=0.427123 V=1.051647 pu | ENTREGUE
2026-09-24 01:13:07.877 | [t_sim=07:00:08.800 k=044] MSG #0000539 5(850) -> 2(824) stNum=45 sqNum=0 | rho=0.427123 V=1.051647 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-24 01:13:07.877 | [t_sim=07:00:08.800 k=044] MSG #0000540 6(832) -> 5(850) stNum=45 sqNum=0 | rho=0.393182 V=1.044448 pu | ENTREGUE
2026-09-24 01:13:07.877 | [t_sim=07:00:08.800 k=044] enlaces 5/6 | perdidos: (2,5) | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.268 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:4 6:5 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-24 01:13:07.878 | [t_sim=07:00:09.000 k=045] MSG #0000541 1(816) -> 2(824) stNum=46 sqNum=0 | rho=0.558242 V=1.051583 pu | ENTREGUE
2026-09-24 01:13:07.878 | [t_sim=07:00:09.000 k=045] MSG #0000542 2(824) -> 1(816) stNum=46 sqNum=0 | rho=0.525474 V=1.050768 pu | ENTREGUE
2026-09-24 01:13:07.878 | [t_sim=07:00:09.000 k=045] MSG #0000543 2(824) -> 3(828) stNum=46 sqNum=0 | rho=0.525474 V=1.050768 pu | ENTREGUE
2026-09-24 01:13:07.878 | [t_sim=07:00:09.000 k=045] MSG #0000544 2(824) -> 5(850) stNum=46 sqNum=0 | rho=0.525474 V=1.050768 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-24 01:13:07.878 | [t_sim=07:00:09.000 k=045] MSG #0000545 3(828) -> 2(824) stNum=46 sqNum=0 | rho=0.485782 V=1.050683 pu | ENTREGUE
2026-09-24 01:13:07.878 | [t_sim=07:00:09.000 k=045] MSG #0000546 3(828) -> 4(830) stNum=46 sqNum=0 | rho=0.485782 V=1.050683 pu | ENTREGUE
2026-09-24 01:13:07.878 | [t_sim=07:00:09.000 k=045] MSG #0000547 4(830) -> 3(828) stNum=46 sqNum=0 | rho=0.445566 V=1.048448 pu | ENTREGUE
2026-09-24 01:13:07.878 | [t_sim=07:00:09.000 k=045] MSG #0000548 4(830) -> 5(850) stNum=46 sqNum=0 | rho=0.445566 V=1.048448 pu | ENTREGUE
2026-09-24 01:13:07.878 | [t_sim=07:00:09.000 k=045] MSG #0000549 5(850) -> 4(830) stNum=46 sqNum=0 | rho=0.432013 V=1.051609 pu | ENTREGUE
2026-09-24 01:13:07.878 | [t_sim=07:00:09.000 k=045] MSG #0000550 5(850) -> 6(832) stNum=46 sqNum=0 | rho=0.432013 V=1.051609 pu | ENTREGUE
2026-09-24 01:13:07.878 | [t_sim=07:00:09.000 k=045] MSG #0000551 5(850) -> 2(824) stNum=46 sqNum=0 | rho=0.432013 V=1.051609 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-24 01:13:07.878 | [t_sim=07:00:09.000 k=045] MSG #0000552 6(832) -> 5(850) stNum=46 sqNum=0 | rho=0.398839 V=1.044396 pu | ENTREGUE
2026-09-24 01:13:07.878 | [t_sim=07:00:09.000 k=045] enlaces 5/6 | perdidos: (2,5) | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.268 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:4 6:5 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-24 01:13:07.878 | [t_sim=07:00:09.200 k=046] MSG #0000553 1(816) -> 2(824) stNum=47 sqNum=0 | rho=0.560697 V=1.051546 pu | ENTREGUE
2026-09-24 01:13:07.878 | [t_sim=07:00:09.200 k=046] MSG #0000554 2(824) -> 1(816) stNum=47 sqNum=0 | rho=0.528159 V=1.050727 pu | ENTREGUE
2026-09-24 01:13:07.878 | [t_sim=07:00:09.200 k=046] MSG #0000555 2(824) -> 3(828) stNum=47 sqNum=0 | rho=0.528159 V=1.050727 pu | ENTREGUE
2026-09-24 01:13:07.878 | [t_sim=07:00:09.200 k=046] MSG #0000556 2(824) -> 5(850) stNum=47 sqNum=0 | rho=0.528159 V=1.050727 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-24 01:13:07.878 | [t_sim=07:00:09.200 k=046] MSG #0000557 3(828) -> 2(824) stNum=47 sqNum=0 | rho=0.489107 V=1.050641 pu | ENTREGUE
2026-09-24 01:13:07.878 | [t_sim=07:00:09.200 k=046] MSG #0000558 3(828) -> 4(830) stNum=47 sqNum=0 | rho=0.489107 V=1.050641 pu | ENTREGUE
2026-09-24 01:13:07.878 | [t_sim=07:00:09.200 k=046] MSG #0000559 4(830) -> 3(828) stNum=47 sqNum=0 | rho=0.450010 V=1.048402 pu | ENTREGUE
2026-09-24 01:13:07.878 | [t_sim=07:00:09.200 k=046] MSG #0000560 4(830) -> 5(850) stNum=47 sqNum=0 | rho=0.450010 V=1.048402 pu | ENTREGUE
2026-09-24 01:13:07.878 | [t_sim=07:00:09.200 k=046] MSG #0000561 5(850) -> 4(830) stNum=47 sqNum=0 | rho=0.436787 V=1.051572 pu | ENTREGUE
2026-09-24 01:13:07.879 | [t_sim=07:00:09.200 k=046] MSG #0000562 5(850) -> 6(832) stNum=47 sqNum=0 | rho=0.436787 V=1.051572 pu | ENTREGUE
2026-09-24 01:13:07.879 | [t_sim=07:00:09.200 k=046] MSG #0000563 5(850) -> 2(824) stNum=47 sqNum=0 | rho=0.436787 V=1.051572 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-24 01:13:07.879 | [t_sim=07:00:09.200 k=046] MSG #0000564 6(832) -> 5(850) stNum=47 sqNum=0 | rho=0.404368 V=1.044345 pu | ENTREGUE
2026-09-24 01:13:07.879 | [t_sim=07:00:09.200 k=046] enlaces 5/6 | perdidos: (2,5) | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.268 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:4 6:5 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-24 01:13:07.879 | [t_sim=07:00:09.400 k=047] MSG #0000565 1(816) -> 2(824) stNum=48 sqNum=0 | rho=0.563004 V=1.051510 pu | ENTREGUE
2026-09-24 01:13:07.879 | [t_sim=07:00:09.400 k=047] MSG #0000566 2(824) -> 1(816) stNum=48 sqNum=0 | rho=0.530707 V=1.050687 pu | ENTREGUE
2026-09-24 01:13:07.879 | [t_sim=07:00:09.400 k=047] MSG #0000567 2(824) -> 3(828) stNum=48 sqNum=0 | rho=0.530707 V=1.050687 pu | ENTREGUE
2026-09-24 01:13:07.879 | [t_sim=07:00:09.400 k=047] MSG #0000568 2(824) -> 5(850) stNum=48 sqNum=0 | rho=0.530707 V=1.050687 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-24 01:13:07.879 | [t_sim=07:00:09.400 k=047] MSG #0000569 3(828) -> 2(824) stNum=48 sqNum=0 | rho=0.492306 V=1.050601 pu | ENTREGUE
2026-09-24 01:13:07.879 | [t_sim=07:00:09.400 k=047] MSG #0000570 3(828) -> 4(830) stNum=48 sqNum=0 | rho=0.492306 V=1.050601 pu | ENTREGUE
2026-09-24 01:13:07.879 | [t_sim=07:00:09.400 k=047] MSG #0000571 4(830) -> 3(828) stNum=48 sqNum=0 | rho=0.454322 V=1.048357 pu | ENTREGUE
2026-09-24 01:13:07.879 | [t_sim=07:00:09.400 k=047] MSG #0000572 4(830) -> 5(850) stNum=48 sqNum=0 | rho=0.454322 V=1.048357 pu | ENTREGUE
2026-09-24 01:13:07.879 | [t_sim=07:00:09.400 k=047] MSG #0000573 5(850) -> 4(830) stNum=48 sqNum=0 | rho=0.441445 V=1.051536 pu | ENTREGUE
2026-09-24 01:13:07.879 | [t_sim=07:00:09.400 k=047] MSG #0000574 5(850) -> 6(832) stNum=48 sqNum=0 | rho=0.441445 V=1.051536 pu | ENTREGUE
2026-09-24 01:13:07.879 | [t_sim=07:00:09.400 k=047] MSG #0000575 5(850) -> 2(824) stNum=48 sqNum=0 | rho=0.441445 V=1.051536 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-24 01:13:07.879 | [t_sim=07:00:09.400 k=047] MSG #0000576 6(832) -> 5(850) stNum=48 sqNum=0 | rho=0.409771 V=1.044296 pu | ENTREGUE
2026-09-24 01:13:07.879 | [t_sim=07:00:09.400 k=047] enlaces 5/6 | perdidos: (2,5) | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.268 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:4 6:5 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-24 01:13:07.880 | [t_sim=07:00:09.600 k=048] MSG #0000577 1(816) -> 2(824) stNum=49 sqNum=0 | rho=0.565171 V=1.051475 pu | ENTREGUE
2026-09-24 01:13:07.880 | [t_sim=07:00:09.600 k=048] MSG #0000578 2(824) -> 1(816) stNum=49 sqNum=0 | rho=0.533124 V=1.050649 pu | ENTREGUE
2026-09-24 01:13:07.880 | [t_sim=07:00:09.600 k=048] MSG #0000579 2(824) -> 3(828) stNum=49 sqNum=0 | rho=0.533124 V=1.050649 pu | ENTREGUE
2026-09-24 01:13:07.880 | [t_sim=07:00:09.600 k=048] MSG #0000580 2(824) -> 5(850) stNum=49 sqNum=0 | rho=0.533124 V=1.050649 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-24 01:13:07.880 | [t_sim=07:00:09.600 k=048] MSG #0000581 3(828) -> 2(824) stNum=49 sqNum=0 | rho=0.495382 V=1.050563 pu | ENTREGUE
2026-09-24 01:13:07.880 | [t_sim=07:00:09.600 k=048] MSG #0000582 3(828) -> 4(830) stNum=49 sqNum=0 | rho=0.495382 V=1.050563 pu | ENTREGUE
2026-09-24 01:13:07.880 | [t_sim=07:00:09.600 k=048] MSG #0000583 4(830) -> 3(828) stNum=49 sqNum=0 | rho=0.458507 V=1.048314 pu | ENTREGUE
2026-09-24 01:13:07.880 | [t_sim=07:00:09.600 k=048] MSG #0000584 4(830) -> 5(850) stNum=49 sqNum=0 | rho=0.458507 V=1.048314 pu | ENTREGUE
2026-09-24 01:13:07.880 | [t_sim=07:00:09.600 k=048] MSG #0000585 5(850) -> 4(830) stNum=49 sqNum=0 | rho=0.445991 V=1.051501 pu | ENTREGUE
2026-09-24 01:13:07.880 | [t_sim=07:00:09.600 k=048] MSG #0000586 5(850) -> 6(832) stNum=49 sqNum=0 | rho=0.445991 V=1.051501 pu | ENTREGUE
2026-09-24 01:13:07.880 | [t_sim=07:00:09.600 k=048] MSG #0000587 5(850) -> 2(824) stNum=49 sqNum=0 | rho=0.445991 V=1.051501 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-24 01:13:07.880 | [t_sim=07:00:09.600 k=048] MSG #0000588 6(832) -> 5(850) stNum=49 sqNum=0 | rho=0.415050 V=1.044248 pu | ENTREGUE
2026-09-24 01:13:07.880 | [t_sim=07:00:09.600 k=048] enlaces 5/6 | perdidos: (2,5) | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.268 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:4 6:5 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-24 01:13:07.880 | [t_sim=07:00:09.800 k=049] MSG #0000589 1(816) -> 2(824) stNum=50 sqNum=0 | rho=0.567206 V=1.051442 pu | ENTREGUE
2026-09-24 01:13:07.880 | [t_sim=07:00:09.800 k=049] MSG #0000590 2(824) -> 1(816) stNum=50 sqNum=0 | rho=0.535418 V=1.050612 pu | ENTREGUE
2026-09-24 01:13:07.880 | [t_sim=07:00:09.800 k=049] MSG #0000591 2(824) -> 3(828) stNum=50 sqNum=0 | rho=0.535418 V=1.050612 pu | ENTREGUE
2026-09-24 01:13:07.880 | [t_sim=07:00:09.800 k=049] MSG #0000592 2(824) -> 5(850) stNum=50 sqNum=0 | rho=0.535418 V=1.050612 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-24 01:13:07.881 | [t_sim=07:00:09.800 k=049] MSG #0000593 3(828) -> 2(824) stNum=50 sqNum=0 | rho=0.498340 V=1.050526 pu | ENTREGUE
2026-09-24 01:13:07.881 | [t_sim=07:00:09.800 k=049] MSG #0000594 3(828) -> 4(830) stNum=50 sqNum=0 | rho=0.498340 V=1.050526 pu | ENTREGUE
2026-09-24 01:13:07.881 | [t_sim=07:00:09.800 k=049] MSG #0000595 4(830) -> 3(828) stNum=50 sqNum=0 | rho=0.462567 V=1.048273 pu | ENTREGUE
2026-09-24 01:13:07.881 | [t_sim=07:00:09.800 k=049] MSG #0000596 4(830) -> 5(850) stNum=50 sqNum=0 | rho=0.462567 V=1.048273 pu | ENTREGUE
2026-09-24 01:13:07.881 | [t_sim=07:00:09.800 k=049] MSG #0000597 5(850) -> 4(830) stNum=50 sqNum=0 | rho=0.450425 V=1.051468 pu | ENTREGUE
2026-09-24 01:13:07.881 | [t_sim=07:00:09.800 k=049] MSG #0000598 5(850) -> 6(832) stNum=50 sqNum=0 | rho=0.450425 V=1.051468 pu | ENTREGUE
2026-09-24 01:13:07.881 | [t_sim=07:00:09.800 k=049] MSG #0000599 5(850) -> 2(824) stNum=50 sqNum=0 | rho=0.450425 V=1.051468 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-24 01:13:07.881 | [t_sim=07:00:09.800 k=049] MSG #0000600 6(832) -> 5(850) stNum=50 sqNum=0 | rho=0.420207 V=1.044202 pu | ENTREGUE
2026-09-24 01:13:07.881 | [t_sim=07:00:09.800 k=049] enlaces 5/6 | perdidos: (2,5) | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.268 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:4 6:5 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-24 01:13:07.881 | [t_sim=07:00:10.000 k=050] MSG #0000601 1(816) -> 2(824) stNum=51 sqNum=0 | rho=0.569116 V=1.051409 pu | ENTREGUE
2026-09-24 01:13:07.881 | [t_sim=07:00:10.000 k=050] MSG #0000602 2(824) -> 1(816) stNum=51 sqNum=0 | rho=0.537595 V=1.050576 pu | ENTREGUE
2026-09-24 01:13:07.881 | [t_sim=07:00:10.000 k=050] MSG #0000603 2(824) -> 3(828) stNum=51 sqNum=0 | rho=0.537595 V=1.050576 pu | ENTREGUE
2026-09-24 01:13:07.881 | [t_sim=07:00:10.000 k=050] MSG #0000604 2(824) -> 5(850) stNum=51 sqNum=0 | rho=0.537595 V=1.050576 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-24 01:13:07.881 | [t_sim=07:00:10.000 k=050] MSG #0000605 3(828) -> 2(824) stNum=51 sqNum=0 | rho=0.501185 V=1.050490 pu | ENTREGUE
2026-09-24 01:13:07.881 | [t_sim=07:00:10.000 k=050] MSG #0000606 3(828) -> 4(830) stNum=51 sqNum=0 | rho=0.501185 V=1.050490 pu | ENTREGUE
2026-09-24 01:13:07.881 | [t_sim=07:00:10.000 k=050] MSG #0000607 4(830) -> 3(828) stNum=51 sqNum=0 | rho=0.466505 V=1.048233 pu | ENTREGUE
2026-09-24 01:13:07.881 | [t_sim=07:00:10.000 k=050] MSG #0000608 4(830) -> 5(850) stNum=51 sqNum=0 | rho=0.466505 V=1.048233 pu | ENTREGUE
2026-09-24 01:13:07.881 | [t_sim=07:00:10.000 k=050] MSG #0000609 5(850) -> 4(830) stNum=51 sqNum=0 | rho=0.454751 V=1.051435 pu | ENTREGUE
2026-09-24 01:13:07.881 | [t_sim=07:00:10.000 k=050] MSG #0000610 5(850) -> 6(832) stNum=51 sqNum=0 | rho=0.454751 V=1.051435 pu | ENTREGUE
2026-09-24 01:13:07.881 | [t_sim=07:00:10.000 k=050] MSG #0000611 5(850) -> 2(824) stNum=51 sqNum=0 | rho=0.454751 V=1.051435 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-24 01:13:07.881 | [t_sim=07:00:10.000 k=050] MSG #0000612 6(832) -> 5(850) stNum=51 sqNum=0 | rho=0.425244 V=1.044158 pu | ENTREGUE
2026-09-24 01:13:07.881 | [t_sim=07:00:10.000 k=050] enlaces 5/6 | perdidos: (2,5) | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.268 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:4 6:5 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-24 01:13:07.882 | [t_sim=07:00:10.200 k=051] MSG #0000613 1(816) -> 2(824) stNum=52 sqNum=0 | rho=0.570909 V=1.051378 pu | ENTREGUE
2026-09-24 01:13:07.882 | [t_sim=07:00:10.200 k=051] MSG #0000614 2(824) -> 1(816) stNum=52 sqNum=0 | rho=0.539660 V=1.050541 pu | ENTREGUE
2026-09-24 01:13:07.882 | [t_sim=07:00:10.200 k=051] MSG #0000615 2(824) -> 3(828) stNum=52 sqNum=0 | rho=0.539660 V=1.050541 pu | ENTREGUE
2026-09-24 01:13:07.882 | [t_sim=07:00:10.200 k=051] MSG #0000616 2(824) -> 5(850) stNum=52 sqNum=0 | rho=0.539660 V=1.050541 pu | PERDIDA (enlace (2,5) fora (falha permanente))
2026-09-24 01:13:07.882 | [t_sim=07:00:10.200 k=051] MSG #0000617 3(828) -> 2(824) stNum=52 sqNum=0 | rho=0.503922 V=1.050455 pu | ENTREGUE
2026-09-24 01:13:07.882 | [t_sim=07:00:10.200 k=051] MSG #0000618 3(828) -> 4(830) stNum=52 sqNum=0 | rho=0.503922 V=1.050455 pu | ENTREGUE
2026-09-24 01:13:07.882 | [t_sim=07:00:10.200 k=051] MSG #0000619 4(830) -> 3(828) stNum=52 sqNum=0 | rho=0.470326 V=1.048194 pu | ENTREGUE
2026-09-24 01:13:07.882 | [t_sim=07:00:10.200 k=051] MSG #0000620 4(830) -> 5(850) stNum=52 sqNum=0 | rho=0.470326 V=1.048194 pu | ENTREGUE
2026-09-24 01:13:07.882 | [t_sim=07:00:10.200 k=051] MSG #0000621 5(850) -> 4(830) stNum=52 sqNum=0 | rho=0.458968 V=1.051404 pu | ENTREGUE
2026-09-24 01:13:07.882 | [t_sim=07:00:10.200 k=051] MSG #0000622 5(850) -> 6(832) stNum=52 sqNum=0 | rho=0.458968 V=1.051404 pu | ENTREGUE
