arquitetura,cenario,hora,numero_de_barras_com_sobretensao,numero_de_barras_com_subtensao,numero_de_fases_com_sobretensao,numero_de_fases_com_subtensao,tensao_maxima_rede_pu,tensao_minima_rede_pu,barras_com_sobretensao,barras_com_subtensao
leaderless,C2,17,0,0,0,0,1.0501995250985579,0.9801203631009789,,
leaderless,C2,18,0,0,0,0,1.0503034017860868,0.98899423580292,,
leaderless,C2,19,0,16,0,16,1.0496066048479267,0.9293027780685071,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C2,20,0,18,0,18,1.0494657402550032,0.9171711303144955,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C2,21,0,18,0,18,1.0494156571369113,0.9128579089797283,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C2,22,0,19,0,22,1.049405687339917,0.9119995692326445,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leaderless,C2,23,0,14,0,14,1.0497076999321218,0.9379802359096626,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_lider_curta,0,1,0,1,0,1.0505970659065018,1.0140607431039363,800,
leaderless,C3_lider_curta,1,1,0,1,0,1.0505970903489996,1.01406413723379,800,
leaderless,C3_lider_curta,2,1,0,1,0,1.050594980095696,1.013884423095452,800,
leaderless,C3_lider_curta,3,1,0,1,0,1.0505949776249721,1.013883944587805,800,
leaderless,C3_lider_curta,4,1,0,1,0,1.0505970879234297,1.014063670256571,800,
leaderless,C3_lider_curta,5,2,0,4,0,1.0506393917986803,1.0176714409682215,800 802,
leaderless,C3_lider_curta,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leaderless,C3_lider_curta,7,6,0,9,0,1.0507967743424311,1.0223626766455614,800 802 806 808 812 812r,
leaderless,C3_lider_curta,8,6,0,6,0,1.050777351199327,1.0180070461937336,800 802 806 808 812 812r,
leaderless,C3_lider_curta,9,6,0,6,0,1.050768760393735,1.0163083275296734,800 802 806 808 812 812r,
leaderless,C3_lider_curta,10,6,0,6,0,1.050760596509459,1.014616399182819,800 802 806 808 812 812r,
leaderless,C3_lider_curta,11,3,0,3,0,1.0507403164229945,1.0095578598723796,808 812 812r,
leaderless,C3_lider_curta,12,3,0,3,0,1.0507366305200148,1.0087119916885863,808 812 812r,
leaderless,C3_lider_curta,13,4,0,4,0,1.0507436936124215,1.0103775485257738,800 808 812 812r,
leaderless,C3_lider_curta,14,6,0,6,0,1.0507655989240534,1.0146033158062386,800 802 806 808 812 812r,
leaderless,C3_lider_curta,15,0,0,0,0,1.0502955100132891,0.9900599916988949,,
leaderless,C3_lider_curta,16,0,0,0,0,1.0504162382879947,0.9988178632350768,,
leaderless,C3_lider_curta,17,0,0,0,0,1.0501995250985579,0.9801203631009789,,
leaderless,C3_lider_curta,18,0,0,0,0,1.0503034017860868,0.98899423580292,,
leaderless,C3_lider_curta,19,0,16,0,16,1.0496066048479267,0.9293027780685071,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_lider_curta,20,0,18,0,18,1.0494657402550032,0.9171711303144955,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_lider_curta,21,0,18,0,18,1.0494156571369113,0.9128579089797283,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_lider_curta,22,0,19,0,22,1.049405687339917,0.9119995692326445,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leaderless,C3_lider_curta,23,0,14,0,14,1.0497076999321218,0.9379802359096626,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_lider_longa,0,1,0,1,0,1.0505970659065018,1.0140607431039363,800,
leaderless,C3_lider_longa,1,1,0,1,0,1.0505970903489996,1.01406413723379,800,
leaderless,C3_lider_longa,2,1,0,1,0,1.050594980095696,1.013884423095452,800,
leaderless,C3_lider_longa,3,1,0,1,0,1.0505949776249721,1.013883944587805,800,
leaderless,C3_lider_longa,4,1,0,1,0,1.0505970879234297,1.014063670256571,800,
leaderless,C3_lider_longa,5,2,0,4,0,1.0506393917986803,1.0176714409682215,800 802,
leaderless,C3_lider_longa,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leaderless,C3_lider_longa,7,6,0,9,0,1.0507967743424311,1.0223626766455614,800 802 806 808 812 812r,
leaderless,C3_lider_longa,8,6,0,6,0,1.050777351199327,1.0180070461937336,800 802 806 808 812 812r,
leaderless,C3_lider_longa,9,6,0,6,0,1.050768760393735,1.0163083275296734,800 802 806 808 812 812r,
leaderless,C3_lider_longa,10,6,0,6,0,1.0507624293356848,1.0149914927499215,800 802 806 808 812 812r,
leaderless,C3_lider_longa,11,3,0,3,0,1.0507403164527342,1.0095578598470454,808 812 812r,
leaderless,C3_lider_longa,12,3,0,3,0,1.0507366305207495,1.0087119916873917,808 812 812r,
leaderless,C3_lider_longa,13,4,0,4,0,1.0507436936124215,1.0103775485257738,800 808 812 812r,
leaderless,C3_lider_longa,14,6,0,6,0,1.0507655989240534,1.0146033158062386,800 802 806 808 812 812r,
leaderless,C3_lider_longa,15,0,0,0,0,1.0502955100132891,0.9900599916988949,,
leaderless,C3_lider_longa,16,0,0,0,0,1.0504162382879947,0.9988178632350768,,
leaderless,C3_lider_longa,17,0,0,0,0,1.0501995250985579,0.9801203631009789,,
leaderless,C3_lider_longa,18,0,0,0,0,1.0503034017860868,0.98899423580292,,
leaderless,C3_lider_longa,19,0,16,0,16,1.0496066048479267,0.9293027780685071,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_lider_longa,20,0,18,0,18,1.0494657402550032,0.9171711303144955,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_lider_longa,21,0,18,0,18,1.0494156571369113,0.9128579089797283,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_lider_longa,22,0,19,0,22,1.049405687339917,0.9119995692326445,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leaderless,C3_lider_longa,23,0,14,0,14,1.0497076999321218,0.9379802359096626,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_naolider_curta,0,1,0,1,0,1.0505970659065018,1.0140607431039363,800,
leaderless,C3_naolider_curta,1,1,0,1,0,1.0505970903489996,1.01406413723379,800,
leaderless,C3_naolider_curta,2,1,0,1,0,1.050594980095696,1.013884423095452,800,
leaderless,C3_naolider_curta,3,1,0,1,0,1.0505949776249721,1.013883944587805,800,
leaderless,C3_naolider_curta,4,1,0,1,0,1.0505970879234297,1.014063670256571,800,
leaderless,C3_naolider_curta,5,2,0,4,0,1.0506393917986803,1.0176714409682215,800 802,
leaderless,C3_naolider_curta,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leaderless,C3_naolider_curta,7,6,0,9,0,1.0507967743424311,1.0223626766455614,800 802 806 808 812 812r,
leaderless,C3_naolider_curta,8,6,0,6,0,1.050777351199327,1.0180070461937336,800 802 806 808 812 812r,
leaderless,C3_naolider_curta,9,6,0,6,0,1.050768760393735,1.0163083275296734,800 802 806 808 812 812r,
leaderless,C3_naolider_curta,10,6,0,6,0,1.050760320819881,1.0146245829057217,800 802 806 808 812 812r,
leaderless,C3_naolider_curta,11,3,0,3,0,1.0507403164231837,1.0095578598659432,808 812 812r,
leaderless,C3_naolider_curta,12,3,0,3,0,1.0507366305200148,1.0087119916885865,808 812 812r,
leaderless,C3_naolider_curta,13,4,0,4,0,1.0507436936124215,1.0103775485257738,800 808 812 812r,
leaderless,C3_naolider_curta,14,6,0,6,0,1.0507655989240534,1.0146033158062386,800 802 806 808 812 812r,
leaderless,C3_naolider_curta,15,0,0,0,0,1.0502955100132891,0.9900599916988949,,
leaderless,C3_naolider_curta,16,0,0,0,0,1.0504162382879947,0.9988178632350768,,
leaderless,C3_naolider_curta,17,0,0,0,0,1.0501995250985579,0.9801203631009789,,
leaderless,C3_naolider_curta,18,0,0,0,0,1.0503034017860868,0.98899423580292,,
leaderless,C3_naolider_curta,19,0,16,0,16,1.0496066048479267,0.9293027780685071,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_naolider_curta,20,0,18,0,18,1.0494657402550032,0.9171711303144955,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_naolider_curta,21,0,18,0,18,1.0494156571369113,0.9128579089797283,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_naolider_curta,22,0,19,0,22,1.049405687339917,0.9119995692326445,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leaderless,C3_naolider_curta,23,0,14,0,14,1.0497076999321218,0.9379802359096626,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_naolider_longa,0,1,0,1,0,1.0505970659065018,1.0140607431039363,800,
leaderless,C3_naolider_longa,1,1,0,1,0,1.0505970903489996,1.01406413723379,800,
leaderless,C3_naolider_longa,2,1,0,1,0,1.050594980095696,1.013884423095452,800,
leaderless,C3_naolider_longa,3,1,0,1,0,1.0505949776249721,1.013883944587805,800,
leaderless,C3_naolider_longa,4,1,0,1,0,1.0505970879234297,1.014063670256571,800,
leaderless,C3_naolider_longa,5,2,0,4,0,1.0506393917986803,1.0176714409682215,800 802,
leaderless,C3_naolider_longa,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leaderless,C3_naolider_longa,7,6,0,9,0,1.0507967743424311,1.0223626766455614,800 802 806 808 812 812r,
leaderless,C3_naolider_longa,8,6,0,6,0,1.050777351199327,1.0180070461937336,800 802 806 808 812 812r,
leaderless,C3_naolider_longa,9,6,0,6,0,1.050768760393735,1.0163083275296734,800 802 806 808 812 812r,
leaderless,C3_naolider_longa,10,6,0,6,0,1.0507656051780287,1.0154292871135264,800 802 806 808 812 812r,
leaderless,C3_naolider_longa,11,3,0,3,0,1.050740316483653,1.0095578593214454,808 812 812r,
leaderless,C3_naolider_longa,12,3,0,3,0,1.050736630520749,1.0087119916873928,808 812 812r,
leaderless,C3_naolider_longa,13,4,0,4,0,1.0507436936124215,1.0103775485257738,800 808 812 812r,
leaderless,C3_naolider_longa,14,6,0,6,0,1.0507655989240534,1.0146033158062386,800 802 806 808 812 812r,
leaderless,C3_naolider_longa,15,0,0,0,0,1.0502955100132891,0.9900599916988949,,
leaderless,C3_naolider_longa,16,0,0,0,0,1.0504162382879947,0.9988178632350768,,
leaderless,C3_naolider_longa,17,0,0,0,0,1.0501995250985579,0.9801203631009789,,
leaderless,C3_naolider_longa,18,0,0,0,0,1.0503034017860868,0.98899423580292,,
leaderless,C3_naolider_longa,19,0,16,0,16,1.0496066048479267,0.9293027780685071,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_naolider_longa,20,0,18,0,18,1.0494657402550032,0.9171711303144955,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_naolider_longa,21,0,18,0,18,1.0494156571369113,0.9128579089797283,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_naolider_longa,22,0,19,0,22,1.049405687339917,0.9119995692326445,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leaderless,C3_naolider_longa,23,0,14,0,14,1.0497076999321218,0.9379802359096626,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
