arquitetura,cenario,hora,numero_de_barras_com_sobretensao,numero_de_barras_com_subtensao,numero_de_fases_com_sobretensao,numero_de_fases_com_subtensao,tensao_maxima_rede_pu,tensao_minima_rede_pu,barras_com_sobretensao,barras_com_subtensao
leader_follower,C0_perda_0.20,7,6,0,9,0,1.0507979514656278,1.0223660551556444,800 802 806 808 812 812r,
leader_follower,C0_perda_0.20,8,6,0,6,0,1.0507804398501728,1.018021525344038,800 802 806 808 812 812r,
leader_follower,C0_perda_0.20,9,6,0,6,0,1.0507734916689015,1.016325531338005,800 802 806 808 812 812r,
leader_follower,C0_perda_0.20,10,6,0,6,0,1.0507655805113632,1.014628509116535,800 802 806 808 812 812r,
leader_follower,C0_perda_0.20,11,3,0,3,0,1.0507407383527134,1.0095556077127414,808 812 812r,
leader_follower,C0_perda_0.20,12,3,0,3,0,1.0507371304328952,1.0087136145871238,808 812 812r,
leader_follower,C0_perda_0.20,13,4,0,4,0,1.0507448805958999,1.01038492951771,800 808 812 812r,
leader_follower,C0_perda_0.20,14,7,0,7,0,1.0507662576111256,1.0146091062282392,800 802 806 808 812 812r 814,
leader_follower,C0_perda_0.20,15,0,0,0,0,1.050295510013648,0.9900599917684972,,
leader_follower,C0_perda_0.20,16,0,0,0,0,1.0504162382879947,0.9988178632350985,,
leader_follower,C0_perda_0.20,17,0,0,0,0,1.0501995250985579,0.9801203631009796,,
leader_follower,C0_perda_0.20,18,0,0,0,0,1.0503034017860868,0.9889942358029205,,
leader_follower,C0_perda_0.20,19,0,16,0,16,1.0496066048479267,0.9293027780685076,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C0_perda_0.20,20,0,18,0,18,1.0494657402550034,0.9171711303144956,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C0_perda_0.20,21,0,18,0,18,1.0494156571369113,0.9128579089797284,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C0_perda_0.20,22,0,19,0,22,1.049405687339917,0.9119995692326437,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leader_follower,C0_perda_0.20,23,0,14,0,14,1.049707699932122,0.9379802359096624,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C1,0,1,0,1,0,1.0505970659065016,1.0140607431039375,800,
leaderless,C1,1,1,0,1,0,1.0505970903489994,1.01406413723379,800,
leaderless,C1,2,1,0,1,0,1.0505949800956955,1.0138844230954527,800,
leaderless,C1,3,1,0,1,0,1.0505949776249717,1.013883944587805,800,
leaderless,C1,4,1,0,1,0,1.0505970879234294,1.0140636702565697,800,
leaderless,C1,5,2,0,4,0,1.05063939179868,1.017671440968221,800 802,
leaderless,C1,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leaderless,C1,7,6,0,9,0,1.050797688513331,1.02236525127969,800 802 806 808 812 812r,
leaderless,C1,8,6,0,6,0,1.0507796092573651,1.0180588476211767,800 802 806 808 812 812r,
leaderless,C1,9,6,0,6,0,1.050771335812688,1.016397684186177,800 802 806 808 812 812r,
leaderless,C1,10,6,0,6,0,1.050762488342488,1.0147216086177722,800 802 806 808 812 812r,
leaderless,C1,11,3,0,3,0,1.0507414406539928,1.009655261500793,808 812 812r,
leaderless,C1,12,3,0,3,0,1.050736102355654,1.008774417669231,808 812 812r,
leaderless,C1,13,4,0,4,0,1.0507415468359664,1.0103976740989575,800 808 812 812r,
leaderless,C1,14,7,0,7,0,1.0507662697028164,1.0146124842697222,800 802 806 808 812 812r 814,
leaderless,C1,15,0,0,0,0,1.0502955100138711,0.9900599917972411,,
leaderless,C1,16,0,0,0,0,1.0504162382879947,0.9988178632351076,,
leaderless,C1,17,0,0,0,0,1.0501995250985579,0.9801203631009796,,
leaderless,C1,18,0,0,0,0,1.0503034017860868,0.9889942358029205,,
leaderless,C1,19,0,16,0,16,1.0496066048479267,0.9293027780685076,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C1,20,0,18,0,18,1.0494657402550034,0.9171711303144956,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C1,21,0,18,0,18,1.0494156571369113,0.9128579089797284,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C1,22,0,19,0,22,1.049405687339917,0.9119995692326437,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leaderless,C1,23,0,14,0,14,1.049707699932122,0.9379802359096624,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C2,0,1,0,1,0,1.0505970659065016,1.0140607431039375,800,
leaderless,C2,1,1,0,1,0,1.0505970903489994,1.01406413723379,800,
leaderless,C2,2,1,0,1,0,1.0505949800956955,1.0138844230954527,800,
leaderless,C2,3,1,0,1,0,1.0505949776249717,1.013883944587805,800,
leaderless,C2,4,1,0,1,0,1.0505970879234294,1.0140636702565697,800,
leaderless,C2,5,2,0,4,0,1.05063939179868,1.017671440968221,800 802,
leaderless,C2,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leaderless,C2,7,6,0,9,0,1.0507974619454468,1.0223614803706902,800 802 806 808 812 812r,
leaderless,C2,8,6,0,6,0,1.0507771299264554,1.018197303055527,800 802 806 808 812 812r,
leaderless,C2,9,6,0,6,0,1.0507701736148871,1.0166672609292708,800 802 806 808 812 812r,
leaderless,C2,10,6,0,6,0,1.050762429339678,1.0149914928083565,800 802 806 808 812 812r,
leaderless,C2,11,3,0,3,0,1.0507356544711008,1.00992614382285,808 812 812r,
leaderless,C2,12,3,0,3,0,1.0507328039009873,1.0090463988813914,808 812 812r,
leaderless,C2,13,5,0,5,0,1.0507466595322128,1.0106573612036809,800 808 812 812r 814,
leaderless,C2,14,6,0,6,0,1.0507643828647444,1.0147624645823192,800 802 806 808 812 812r,
leaderless,C2,15,0,0,0,0,1.0502955100238065,0.9900599929167603,,
leaderless,C2,16,0,0,0,0,1.0504162382879958,0.9988178632354702,,
leaderless,C2,17,0,0,0,0,1.0501995250985579,0.9801203631009796,,
leaderless,C2,18,0,0,0,0,1.0503034017860868,0.9889942358029205,,
leaderless,C2,19,0,16,0,16,1.0496066048479267,0.9293027780685076,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C2,20,0,18,0,18,1.0494657402550034,0.9171711303144956,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C2,21,0,18,0,18,1.0494156571369113,0.9128579089797284,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C2,22,0,19,0,22,1.049405687339917,0.9119995692326437,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leaderless,C2,23,0,14,0,14,1.049707699932122,0.9379802359096624,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_lider_curta,0,1,0,1,0,1.0505970659065016,1.0140607431039375,800,
leaderless,C3_lider_curta,1,1,0,1,0,1.0505970903489994,1.01406413723379,800,
leaderless,C3_lider_curta,2,1,0,1,0,1.0505949800956955,1.0138844230954527,800,
leaderless,C3_lider_curta,3,1,0,1,0,1.0505949776249717,1.013883944587805,800,
leaderless,C3_lider_curta,4,1,0,1,0,1.0505970879234294,1.0140636702565697,800,
leaderless,C3_lider_curta,5,2,0,4,0,1.05063939179868,1.017671440968221,800 802,
leaderless,C3_lider_curta,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leaderless,C3_lider_curta,7,6,0,9,0,1.0507967743424314,1.0223626766455605,800 802 806 808 812 812r,
leaderless,C3_lider_curta,8,6,0,6,0,1.0507773511993275,1.0180070461937336,800 802 806 808 812 812r,
leaderless,C3_lider_curta,9,6,0,6,0,1.0507687603937348,1.016308327529673,800 802 806 808 812 812r,
leaderless,C3_lider_curta,10,6,0,6,0,1.0507605965094593,1.0146163991828192,800 802 806 808 812 812r,
leaderless,C3_lider_curta,11,3,0,3,0,1.050740316422994,1.0095578598723798,808 812 812r,
leaderless,C3_lider_curta,12,3,0,3,0,1.050736630520015,1.0087119916885856,808 812 812r,
leaderless,C3_lider_curta,13,4,0,4,0,1.0507436936124213,1.0103775485257729,800 808 812 812r,
leaderless,C3_lider_curta,14,6,0,6,0,1.0507655989240539,1.014603315806238,800 802 806 808 812 812r,
leaderless,C3_lider_curta,15,0,0,0,0,1.0502955100132891,0.9900599916988954,,
leaderless,C3_lider_curta,16,0,0,0,0,1.0504162382879945,0.9988178632350765,,
leaderless,C3_lider_curta,17,0,0,0,0,1.0501995250985579,0.9801203631009796,,
leaderless,C3_lider_curta,18,0,0,0,0,1.0503034017860868,0.9889942358029205,,
leaderless,C3_lider_curta,19,0,16,0,16,1.0496066048479267,0.9293027780685076,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_lider_curta,20,0,18,0,18,1.0494657402550034,0.9171711303144956,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_lider_curta,21,0,18,0,18,1.0494156571369113,0.9128579089797284,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_lider_curta,22,0,19,0,22,1.049405687339917,0.9119995692326437,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leaderless,C3_lider_curta,23,0,14,0,14,1.049707699932122,0.9379802359096624,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_lider_longa,0,1,0,1,0,1.0505970659065016,1.0140607431039375,800,
leaderless,C3_lider_longa,1,1,0,1,0,1.0505970903489994,1.01406413723379,800,
leaderless,C3_lider_longa,2,1,0,1,0,1.0505949800956955,1.0138844230954527,800,
leaderless,C3_lider_longa,3,1,0,1,0,1.0505949776249717,1.013883944587805,800,
leaderless,C3_lider_longa,4,1,0,1,0,1.0505970879234294,1.0140636702565697,800,
leaderless,C3_lider_longa,5,2,0,4,0,1.05063939179868,1.017671440968221,800 802,
leaderless,C3_lider_longa,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leaderless,C3_lider_longa,7,6,0,9,0,1.0507967743424314,1.0223626766455605,800 802 806 808 812 812r,
leaderless,C3_lider_longa,8,6,0,6,0,1.0507773511993275,1.0180070461937336,800 802 806 808 812 812r,
leaderless,C3_lider_longa,9,6,0,6,0,1.0507687603937348,1.016308327529673,800 802 806 808 812 812r,
leaderless,C3_lider_longa,10,6,0,6,0,1.0507624293356874,1.0149914927499633,800 802 806 808 812 812r,
leaderless,C3_lider_longa,11,3,0,3,0,1.0507403164527338,1.0095578598470463,808 812 812r,
leaderless,C3_lider_longa,12,3,0,3,0,1.050736630520015,1.0087119916885858,808 812 812r,
leaderless,C3_lider_longa,13,4,0,4,0,1.0507436936124213,1.0103775485257729,800 808 812 812r,
leaderless,C3_lider_longa,14,6,0,6,0,1.0507655989240539,1.014603315806238,800 802 806 808 812 812r,
leaderless,C3_lider_longa,15,0,0,0,0,1.0502955100132891,0.9900599916988954,,
leaderless,C3_lider_longa,16,0,0,0,0,1.0504162382879945,0.9988178632350765,,
leaderless,C3_lider_longa,17,0,0,0,0,1.0501995250985579,0.9801203631009796,,
leaderless,C3_lider_longa,18,0,0,0,0,1.0503034017860868,0.9889942358029205,,
leaderless,C3_lider_longa,19,0,16,0,16,1.0496066048479267,0.9293027780685076,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_lider_longa,20,0,18,0,18,1.0494657402550034,0.9171711303144956,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_lider_longa,21,0,18,0,18,1.0494156571369113,0.9128579089797284,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_lider_longa,22,0,19,0,22,1.049405687339917,0.9119995692326437,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leaderless,C3_lider_longa,23,0,14,0,14,1.049707699932122,0.9379802359096624,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_naolider_curta,0,1,0,1,0,1.0505970659065016,1.0140607431039375,800,
leaderless,C3_naolider_curta,1,1,0,1,0,1.0505970903489994,1.01406413723379,800,
leaderless,C3_naolider_curta,2,1,0,1,0,1.0505949800956955,1.0138844230954527,800,
leaderless,C3_naolider_curta,3,1,0,1,0,1.0505949776249717,1.013883944587805,800,
leaderless,C3_naolider_curta,4,1,0,1,0,1.0505970879234294,1.0140636702565697,800,
leaderless,C3_naolider_curta,5,2,0,4,0,1.05063939179868,1.017671440968221,800 802,
leaderless,C3_naolider_curta,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leaderless,C3_naolider_curta,7,6,0,9,0,1.0507967743424314,1.0223626766455605,800 802 806 808 812 812r,
leaderless,C3_naolider_curta,8,6,0,6,0,1.0507773511993275,1.0180070461937336,800 802 806 808 812 812r,
leaderless,C3_naolider_curta,9,6,0,6,0,1.0507687603937348,1.016308327529673,800 802 806 808 812 812r,
leaderless,C3_naolider_curta,10,6,0,6,0,1.0507603208198812,1.0146245829057217,800 802 806 808 812 812r,
leaderless,C3_naolider_curta,11,3,0,3,0,1.0507403164231834,1.009557859865944,808 812 812r,
leaderless,C3_naolider_curta,12,3,0,3,0,1.0507366305200148,1.0087119916885854,808 812 812r,
leaderless,C3_naolider_curta,13,4,0,4,0,1.0507436936124213,1.0103775485257729,800 808 812 812r,
leaderless,C3_naolider_curta,14,6,0,6,0,1.0507655989240539,1.014603315806238,800 802 806 808 812 812r,
leaderless,C3_naolider_curta,15,0,0,0,0,1.0502955100132891,0.9900599916988954,,
leaderless,C3_naolider_curta,16,0,0,0,0,1.0504162382879945,0.9988178632350765,,
leaderless,C3_naolider_curta,17,0,0,0,0,1.0501995250985579,0.9801203631009796,,
leaderless,C3_naolider_curta,18,0,0,0,0,1.0503034017860868,0.9889942358029205,,
leaderless,C3_naolider_curta,19,0,16,0,16,1.0496066048479267,0.9293027780685076,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_naolider_curta,20,0,18,0,18,1.0494657402550034,0.9171711303144956,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_naolider_curta,21,0,18,0,18,1.0494156571369113,0.9128579089797284,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_naolider_curta,22,0,19,0,22,1.049405687339917,0.9119995692326437,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leaderless,C3_naolider_curta,23,0,14,0,14,1.049707699932122,0.9379802359096624,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_naolider_longa,0,1,0,1,0,1.0505970659065016,1.0140607431039375,800,
leaderless,C3_naolider_longa,1,1,0,1,0,1.0505970903489994,1.01406413723379,800,
leaderless,C3_naolider_longa,2,1,0,1,0,1.0505949800956955,1.0138844230954527,800,
leaderless,C3_naolider_longa,3,1,0,1,0,1.0505949776249717,1.013883944587805,800,
leaderless,C3_naolider_longa,4,1,0,1,0,1.0505970879234294,1.0140636702565697,800,
leaderless,C3_naolider_longa,5,2,0,4,0,1.05063939179868,1.017671440968221,800 802,
leaderless,C3_naolider_longa,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leaderless,C3_naolider_longa,7,6,0,9,0,1.0507967743424314,1.0223626766455605,800 802 806 808 812 812r,
leaderless,C3_naolider_longa,8,6,0,6,0,1.0507773511993275,1.0180070461937336,800 802 806 808 812 812r,
leaderless,C3_naolider_longa,9,6,0,6,0,1.0507687603937348,1.016308327529673,800 802 806 808 812 812r,
leaderless,C3_naolider_longa,10,6,0,6,0,1.0507656051780287,1.0154292871135264,800 802 806 808 812 812r,
leaderless,C3_naolider_longa,11,3,0,3,0,1.0507403164836526,1.009557859321445,808 812 812r,
leaderless,C3_naolider_longa,12,3,0,3,0,1.0507366305207488,1.0087119916873917,808 812 812r,
leaderless,C3_naolider_longa,13,4,0,4,0,1.050743693612421,1.0103775485257729,800 808 812 812r,
leaderless,C3_naolider_longa,14,6,0,6,0,1.0507655989240539,1.014603315806238,800 802 806 808 812 812r,
leaderless,C3_naolider_longa,15,0,0,0,0,1.0502955100132891,0.9900599916988954,,
leaderless,C3_naolider_longa,16,0,0,0,0,1.0504162382879945,0.9988178632350765,,
leaderless,C3_naolider_longa,17,0,0,0,0,1.0501995250985579,0.9801203631009796,,
leaderless,C3_naolider_longa,18,0,0,0,0,1.0503034017860868,0.9889942358029205,,
leaderless,C3_naolider_longa,19,0,16,0,16,1.0496066048479267,0.9293027780685076,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_naolider_longa,20,0,18,0,18,1.0494657402550034,0.9171711303144956,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_naolider_longa,21,0,18,0,18,1.0494156571369113,0.9128579089797284,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C3_naolider_longa,22,0,19,0,22,1.049405687339917,0.9119995692326437,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leaderless,C3_naolider_longa,23,0,14,0,14,1.049707699932122,0.9379802359096624,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C0,0,1,0,1,0,1.0505970659065016,1.0140607431039375,800,
leaderless,C0,1,1,0,1,0,1.0505970903489994,1.01406413723379,800,
leaderless,C0,2,1,0,1,0,1.0505949800956955,1.0138844230954527,800,
leaderless,C0,3,1,0,1,0,1.0505949776249717,1.013883944587805,800,
leaderless,C0,4,1,0,1,0,1.0505970879234294,1.0140636702565697,800,
leaderless,C0,5,2,0,4,0,1.05063939179868,1.017671440968221,800 802,
leaderless,C0,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leaderless,C0,7,6,0,9,0,1.0507978401993958,1.0223658055181353,800 802 806 808 812 812r,
leaderless,C0,8,6,0,6,0,1.0507775993946795,1.018004979713274,800 802 806 808 812 812r,
leaderless,C0,9,6,0,6,0,1.0507698089136028,1.016306460302902,800 802 806 808 812 812r,
leaderless,C0,10,6,0,6,0,1.05076330895231,1.0146162090393163,800 802 806 808 812 812r,
leaderless,C0,11,3,0,3,0,1.0507391636058752,1.0095449881781067,808 812 812r,
leaderless,C0,12,3,0,3,0,1.0507334111792714,1.0086930779604506,808 812 812r,
leaderless,C0,13,4,0,4,0,1.0507442119743406,1.0103763839838356,800 808 812 812r,
leaderless,C0,14,6,0,6,0,1.0507639466638796,1.0145956207012965,800 802 806 808 812 812r,
leaderless,C0,15,0,0,0,0,1.0502955100128464,0.990059991580181,,
leaderless,C0,16,0,0,0,0,1.0504162382879945,0.9988178632350404,,
leaderless,C0,17,0,0,0,0,1.0501995250985579,0.9801203631009796,,
leaderless,C0,18,0,0,0,0,1.0503034017860868,0.9889942358029205,,
leaderless,C0,19,0,16,0,16,1.0496066048479267,0.9293027780685076,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C0,20,0,18,0,18,1.0494657402550034,0.9171711303144956,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C0,21,0,18,0,18,1.0494156571369113,0.9128579089797284,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C0,22,0,19,0,22,1.049405687339917,0.9119995692326437,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leaderless,C0,23,0,14,0,14,1.049707699932122,0.9379802359096624,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C0_perda_0.05,0,1,0,1,0,1.0505970659065016,1.0140607431039375,800,
leaderless,C0_perda_0.05,1,1,0,1,0,1.0505970903489994,1.01406413723379,800,
leaderless,C0_perda_0.05,2,1,0,1,0,1.0505949800956955,1.0138844230954527,800,
leaderless,C0_perda_0.05,3,1,0,1,0,1.0505949776249717,1.013883944587805,800,
leaderless,C0_perda_0.05,4,1,0,1,0,1.0505970879234294,1.0140636702565697,800,
leaderless,C0_perda_0.05,5,2,0,4,0,1.05063939179868,1.017671440968221,800 802,
leaderless,C0_perda_0.05,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leaderless,C0_perda_0.05,7,6,0,9,0,1.050797721679297,1.0223654596148493,800 802 806 808 812 812r,
leaderless,C0_perda_0.05,8,6,0,6,0,1.050778682283298,1.0180093084694932,800 802 806 808 812 812r,
leaderless,C0_perda_0.05,9,6,0,6,0,1.0507728876647398,1.0163181286709593,800 802 806 808 812 812r,
leaderless,C0_perda_0.05,10,6,0,6,0,1.050765215913577,1.0146236355337552,800 802 806 808 812 812r,
leaderless,C0_perda_0.05,11,3,0,3,0,1.050737473702646,1.0095380826715663,808 812 812r,
leaderless,C0_perda_0.05,12,3,0,3,0,1.050733988387309,1.0086954237806336,808 812 812r,
leaderless,C0_perda_0.05,13,4,0,4,0,1.0507435757402777,1.0103737647076534,800 808 812 812r,
leaderless,C0_perda_0.05,14,6,0,6,0,1.0507644565221197,1.0145976616150876,800 802 806 808 812 812r,
leaderless,C0_perda_0.05,15,0,0,0,0,1.0502955100129607,0.9900599916139848,,
leaderless,C0_perda_0.05,16,0,0,0,0,1.0504162382879947,0.9988178632350505,,
leaderless,C0_perda_0.05,17,0,0,0,0,1.0501995250985579,0.9801203631009796,,
leaderless,C0_perda_0.05,18,0,0,0,0,1.0503034017860868,0.9889942358029205,,
leaderless,C0_perda_0.05,19,0,16,0,16,1.0496066048479267,0.9293027780685076,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C0_perda_0.05,20,0,18,0,18,1.0494657402550034,0.9171711303144956,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C0_perda_0.05,21,0,18,0,18,1.0494156571369113,0.9128579089797284,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C0_perda_0.05,22,0,19,0,22,1.049405687339917,0.9119995692326437,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leaderless,C0_perda_0.05,23,0,14,0,14,1.049707699932122,0.9379802359096624,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C0_perda_0.10,0,1,0,1,0,1.0505970659065016,1.0140607431039375,800,
leaderless,C0_perda_0.10,1,1,0,1,0,1.0505970903489994,1.01406413723379,800,
leaderless,C0_perda_0.10,2,1,0,1,0,1.0505949800956955,1.0138844230954527,800,
leaderless,C0_perda_0.10,3,1,0,1,0,1.0505949776249717,1.013883944587805,800,
leaderless,C0_perda_0.10,4,1,0,1,0,1.0505970879234294,1.0140636702565697,800,
leaderless,C0_perda_0.10,5,2,0,4,0,1.05063939179868,1.017671440968221,800 802,
leaderless,C0_perda_0.10,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leaderless,C0_perda_0.10,7,7,0,10,0,1.0507987635540048,1.0223685163653171,800 802 806 808 812 812r 814,
leaderless,C0_perda_0.10,8,6,0,6,0,1.050779849304561,1.0180142050448004,800 802 806 808 812 812r,
leaderless,C0_perda_0.10,9,7,0,7,0,1.0507738072046118,1.0163217117045205,800 802 806 808 812 812r 814,
leaderless,C0_perda_0.10,10,7,0,7,0,1.050766157949028,1.0146269450661054,800 802 806 808 812 812r 814,
leaderless,C0_perda_0.10,11,3,0,3,0,1.0507393108864749,1.009544439938855,808 812 812r,
leaderless,C0_perda_0.10,12,3,0,3,0,1.0507347916271879,1.0086981279695115,808 812 812r,
leaderless,C0_perda_0.10,13,4,0,4,0,1.050746217068633,1.0103841365167523,800 808 812 812r,
leaderless,C0_perda_0.10,14,6,0,6,0,1.0507639785119747,1.0145957320130847,800 802 806 808 812 812r,
leaderless,C0_perda_0.10,15,0,0,0,0,1.0502955100128528,0.9900599915821635,,
leaderless,C0_perda_0.10,16,0,0,0,0,1.0504162382879947,0.9988178632350412,,
leaderless,C0_perda_0.10,17,0,0,0,0,1.0501995250985579,0.9801203631009796,,
leaderless,C0_perda_0.10,18,0,0,0,0,1.0503034017860868,0.9889942358029205,,
leaderless,C0_perda_0.10,19,0,16,0,16,1.0496066048479267,0.9293027780685076,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C0_perda_0.10,20,0,18,0,18,1.0494657402550034,0.9171711303144956,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C0_perda_0.10,21,0,18,0,18,1.0494156571369113,0.9128579089797284,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C0_perda_0.10,22,0,19,0,22,1.049405687339917,0.9119995692326437,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leaderless,C0_perda_0.10,23,0,14,0,14,1.049707699932122,0.9379802359096624,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C0_perda_0.20,0,1,0,1,0,1.0505970659065016,1.0140607431039375,800,
leaderless,C0_perda_0.20,1,1,0,1,0,1.0505970903489994,1.01406413723379,800,
leaderless,C0_perda_0.20,2,1,0,1,0,1.0505949800956955,1.0138844230954527,800,
leaderless,C0_perda_0.20,3,1,0,1,0,1.0505949776249717,1.013883944587805,800,
leaderless,C0_perda_0.20,4,1,0,1,0,1.0505970879234294,1.0140636702565697,800,
leaderless,C0_perda_0.20,5,2,0,4,0,1.05063939179868,1.017671440968221,800 802,
leaderless,C0_perda_0.20,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leaderless,C0_perda_0.20,7,6,0,9,0,1.050797904512319,1.0223659850042057,800 802 806 808 812 812r,
leaderless,C0_perda_0.20,8,6,0,6,0,1.0507783148886507,1.018007477416862,800 802 806 808 812 812r,
leaderless,C0_perda_0.20,9,6,0,6,0,1.0507725228982536,1.0163159737376934,800 802 806 808 812 812r,
leaderless,C0_perda_0.20,10,6,0,6,0,1.0507625959600104,1.0146122677382714,800 802 806 808 812 812r,
leaderless,C0_perda_0.20,11,3,0,3,0,1.0507407846327816,1.009551129156693,808 812 812r,
leaderless,C0_perda_0.20,12,3,0,3,0,1.0507342469862007,1.0086957189531132,808 812 812r,
leaderless,C0_perda_0.20,13,4,0,4,0,1.050743838090346,1.010374559578071,800 808 812 812r,
leaderless,C0_perda_0.20,14,6,0,6,0,1.0507646943524214,1.0145978772329909,800 802 806 808 812 812r,
leaderless,C0_perda_0.20,15,0,0,0,0,1.0502955100129656,0.9900599916235727,,
leaderless,C0_perda_0.20,16,0,0,0,0,1.0504162382879947,0.9988178632350536,,
leaderless,C0_perda_0.20,17,0,0,0,0,1.0501995250985579,0.9801203631009796,,
leaderless,C0_perda_0.20,18,0,0,0,0,1.0503034017860868,0.9889942358029205,,
leaderless,C0_perda_0.20,19,0,16,0,16,1.0496066048479267,0.9293027780685076,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C0_perda_0.20,20,0,18,0,18,1.0494657402550034,0.9171711303144956,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C0_perda_0.20,21,0,18,0,18,1.0494156571369113,0.9128579089797284,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leaderless,C0_perda_0.20,22,0,19,0,22,1.049405687339917,0.9119995692326437,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leaderless,C0_perda_0.20,23,0,14,0,14,1.049707699932122,0.9379802359096624,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
